Date,ACC.DEFAULT ACCOUNTING CODE 01 DESCRIPTION,MCH.MERCHANT NAME - ORIGINAL,FIN.NET TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,MCH.MERCHANT CATEGORY CODE (MCC),MCH.MCC DESCRIPTION,MCH.MERCHANT NAME,FIN.ACCOUNTING CODE 02 VALUE,FIN.ACCOUNTING CODE 02 DESCRIPTION
13/06/2023,HAF GRANT,AMZNMKTPLACE,81.04,16.2,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106862,TREES FOR CLIMATE R'
13/06/2023,GROWTH & REGEN BUSINESS SUPPORT,AMZNBUSINESS RY9GF5UE5,41.63,8.33,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS RY9GF5UE5,103492,HRA PROPERTIES
13/06/2023,NK DOMICILIARY SUPPORT (THE MEWS),,7.38,0,,,,104084,NK DOMIC SUPP (MEWS)
13/06/2023,LD DAY SERVICES SK,,5.9,0,,,,104047,LD DAY SERVICES SK
13/06/2023,MARKETS MANAGEMENT & SUPPORT,,2.95,0,,,,102139,MARKETS MNGMNT &SUPP
13/06/2023,CLIFFE HOUSE - OPERATIONAL,,5.9,0,,,,100318,CLIFFE HOUSE - OPERA
14/06/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNMKTPLACE AMAZON.CO,11.65,2.33,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,106488,EARLY FAMILY SUPPOR3
14/06/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMZNBUSINESS L183G8DJ5,6.18,1.24,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS L183G8DJ5,100079,COPTHORNE (PROPOSED
14/06/2023,LEAVING CARE 18-21 (25) TEAM,ALDI STORES,13.86,0,5411,"GROCERY STORES, SUPERMARKETS",ALDI STORES,100069,LEAVING CARE 18-21 (
14/06/2023,LD COMMUNITY TEAM,AMZNBUSINESS ID8OH84X5,7.08,1.42,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS ID8OH84X5,106664,EMPLOYEE NETWORKS
14/06/2023,CATERING MANAGEMENT,AMZNBUSINESS 3J5165DL5,133.28,26.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 3J5165DL5,103164,CATERING MANAGEMENT
14/06/2023,CATERING MANAGEMENT,AMZNBUSINESS KI9SB22X5,266.56,53.28,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS KI9SB22X5,103164,CATERING MANAGEMENT
14/06/2023,LD COMMUNITY TEAM,AMZNBUSINESS AN6J67TU5,18.27,3.65,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS AN6J67TU5,106664,EMPLOYEE NETWORKS
14/06/2023,CATERING MANAGEMENT,AMZNBUSINESS 2A2V97595,266.56,53.28,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 2A2V97595,103164,CATERING MANAGEMENT
14/06/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNBUSINESS VH5N89IQ5,24.96,4.99,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS VH5N89IQ5,106724,DETACHED YOUTH SER
14/06/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNBUSINESS 2M7SQ34X5,3.32,0.67,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 2M7SQ34X5,106724,DETACHED YOUTH SER
14/06/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNBUSINESS KY24E5BC5,31.66,6.33,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS KY24E5BC5,106724,DETACHED YOUTH SER
14/06/2023,LAC 0-18 TEAM,PREMIER INN,73.74,14.75,3811,PREMIER INN,PREMIER INN,100068,LAC 0-18 TEAM
14/06/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNBUSINESS Z811H5VU5,9.16,1.83,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS Z811H5VU5,106724,DETACHED YOUTH SER
14/06/2023,IT PEOPLE,AMZNMKTPLACE AMAZON.CO,84.7,16.97,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,103858,IT SERVICES
14/06/2023,LAC 0-18 TEAM,CEDAR COURT HUDDERSFIE,124.2,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",CEDAR COURT HUDDERSFIE,100068,LAC 0-18 TEAM
14/06/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNMKTPLACE AMAZON.CO,4,0.8,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,106488,EARLY FAMILY SUPPOR3
14/06/2023,MILL DALE,LIDL GB HECKMONDWIKE,8.47,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB HECKMONDWIKE,104081,MILL DALE
14/06/2023,LD COMMUNITY TEAM,TRAINLINE.COM,63.17,0,4112,PASSENGER RAILWAYS,TRAINLINE.COM,104163,LD TRANSITIONS TEAM
14/06/2023,KIRKLEES SAFEGUARDING CHILDREN BOARD,WWW.ICO.ORG.UK,40,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.ICO.ORG.UK,100032,KIRKLEES SAFEGUARDIN
14/06/2023,CATERING MANAGEMENT,WWW.ARGOS.CO.UK,30,6,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,103164,CATERING MANAGEMENT
14/06/2023,IT PEOPLE,AMZNMKTPLACE,10.63,2.12,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
14/06/2023,STRATEGIC COMMUNICATIONS,SNAP INC SNAP SNAP ADS,9.16,0,7311,ADVERTISING SERVICES,SNAP INC SNAP SNAP ADS,107111,YEAR OF MUSIC
14/06/2023,LEAVING CARE 18-21 (25) TEAM,SAINSBURY'S S/MKT,10,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURY'S S/MKT,100069,LEAVING CARE 18-21 (
14/06/2023,LEAVING CARE 18-21 (25) TEAM,WWW.ARGOS.CO.UK,13.5,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
14/06/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,7.7,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
14/06/2023,LAC 0-18 TEAM,TRAINLINE.COM,81.51,16.3,4112,PASSENGER RAILWAYS,TRAINLINE.COM,100068,LAC 0-18 TEAM
14/06/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNMKTPLACE AMAZON.CO,20.41,4.08,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,106488,EARLY FAMILY SUPPOR3
14/06/2023,LEAVING CARE 18-21 (25) TEAM,SAINSBURYS S/MKTS,1.55,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,100069,LEAVING CARE 18-21 (
14/06/2023,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,423.96,84.79,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
14/06/2023,IYCE,EBAY O 18-10170-83520,3.96,0.79,5311,DEPARTMENT STORES,EBAY O 18-10170-83520,100005,IYCE
14/06/2023,LIBRARY & INFORMATION CENTRES,EB CREATIVE MINDS CON,20.83,4.17,7399,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,EB CREATIVE MINDS CON,103758,LIBRARY & INFO CTRS
14/06/2023,IYCE,EBAY O 18-10170-83521,26.98,5.39,5311,DEPARTMENT STORES,EBAY O 18-10170-83521,100005,IYCE
14/06/2023,LIBRARY & INFORMATION CENTRES,HOME BARGAINS,19.63,3.93,5251,HARDWARE STORES,HOME BARGAINS,104936,CENTRAL EVENTS
14/06/2023,ORCHARD VIEW,TWINKL,53.88,0,8299,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,TWINKL,100095,ORCHARD VIEW
14/06/2023,PLACE B WKG TEAM,TRAINLINE.COM,9.26,0,4112,PASSENGER RAILWAYS,TRAINLINE.COM,103930,COUNCILLOR'S ALLOWAN
14/06/2023,MOORLANDS GRANGE,EBAY O 22-10168-28530,7.54,0,5311,DEPARTMENT STORES,EBAY O 22-10168-28530,104080,MOORLANDS GRANGE
14/06/2023,THE GLASS BOX (FRIENDLY STREET),VCS/FLASHPARK,160,32,7549,TOWING SERVICES,VCS/FLASHPARK,102110,RAY ST. BUSINES CNTR
14/06/2023,LIBRARY & INFORMATION CENTRES,HOME BARGAINS,7.91,1.58,5251,HARDWARE STORES,HOME BARGAINS,104936,CENTRAL EVENTS
14/06/2023,MOORLANDS GRANGE,WWW.SCREWFIX.COM,7.99,0,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,104080,MOORLANDS GRANGE
14/06/2023,REFUGEE RESETTLEMENT 2021,ASDA GROCERIES ONLINE,173.13,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,107186,SR RESETTLEMENT 2021
14/06/2023,REFUGEE RESETTLEMENT 2021,ASDA GROCERIES ONLINE,-0.5,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,107186,SR RESETTLEMENT 2021
14/06/2023,LIBRARY & INFORMATION CENTRES,TESCO STORES 2290,14.92,2.98,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2290,104936,CENTRAL EVENTS
14/06/2023,LIBRARY & INFORMATION CENTRES,AMZNBUSINESS 1K4HG16P5,21.04,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 1K4HG16P5,103758,LIBRARY & INFO CTRS
14/06/2023,MOORLANDS GRANGE,WM MORRISONS STORE,9.62,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,104080,MOORLANDS GRANGE
14/06/2023,REFUGEE RESETTLEMENT 2021,ASDA GROCERIES ONLINE,-7,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,107186,SR RESETTLEMENT 2021
14/06/2023,MILL DALE,WM MORRISONS STORE,6.54,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,104081,MILL DALE
14/06/2023,IT PEOPLE,AMZNMKTPLACE,5.32,1.06,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
14/06/2023,LAC 0-18 TEAM,WWW.ARGOS.CO.UK,44,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
14/06/2023,CASTLE GRANGE,AMZNMKTPLACE,11.66,2.33,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104079,CASTLE GRANGE
14/06/2023,IT PEOPLE,AMZNMKTPLACE AMAZON.CO,10.63,2.12,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,103858,IT SERVICES
14/06/2023,WOODLANDS,WICKES HUDDERSFIELD,11.67,2.33,5211,"BUILDING MATERIALS, LUMBER STORES",WICKES HUDDERSFIELD,100058,FAMILY PLACEMENT UNI
14/06/2023,LD DAY SERVICES NK,,5.9,0,,,,104049,LD DAY SERVICES NK
14/06/2023,OAKWELL HALL MUSEUM,AMZNBUSINESS P59DA4ZO5,29.97,6,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS P59DA4ZO5,101142,OAKWELL HALL MUSEUM
14/06/2023,OD,AMZNMKTPLACE,32.4,6.48,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
14/06/2023,OD,AMZNMKTPLACE,15.66,3.13,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
14/06/2023,ORCHARD VIEW,AMZNMKTPLACE,27.06,5.41,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100095,ORCHARD VIEW
14/06/2023,COPTHORNE (PROPOSED 4 BED UNIT),NETFLIX.COM,13.33,2.66,4899,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",NETFLIX.COM,100079,COPTHORNE (PROPOSED
14/06/2023,SUPPORT SERVICES,AMZNBUSINESS QO1544YH5,28.44,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS QO1544YH5,103375,OVERHEADS
14/06/2023,OD,AMZNMKTPLACE,25.79,5.15,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
14/06/2023,OD,AMZNBUSINESS AO7VV5B65,10.42,2.08,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS AO7VV5B65,107033,OD
14/06/2023,OD,AMZNBUSINESS VN6Y999Q5,13.52,2.71,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS VN6Y999Q5,107033,OD
14/06/2023,OD,AMZNMKTPLACE,49.84,9.96,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
14/06/2023,CREATIVE ECONOMY,,5.9,0,,,,101119,CREATIVE ECONOMY
15/06/2023,WOODLANDS,AMZNBUSINESS DA70A0MJ5,26.41,5.27,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS DA70A0MJ5,100077,HEALDS ROAD
15/06/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),LNER WEB SALES,-242.5,0,4112,PASSENGER RAILWAYS,LNER WEB SALES,100037,ASSESSMENT & INT STH
15/06/2023,WOODLANDS,WM MORRISONS STORE PIC,357.99,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,100077,HEALDS ROAD
15/06/2023,TEMPORARY ACCOMMODATION TEAM,BRITISH GAS ONLINE,47.62,2.38,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,103490,TEMP ACCOMMODAT TEAM
15/06/2023,LEAVING CARE 18-21 (25) TEAM,PAYPAL ARGOSDIRECT,743.29,148.66,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100069,LEAVING CARE 18-21 (
15/06/2023,LEAVING CARE 18-21 (25) TEAM,PAYPAL ARGOSDIRECT,15,3,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100069,LEAVING CARE 18-21 (
15/06/2023,MILL DALE,WM MORRISONS STORE PIC,99.73,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,104081,MILL DALE
15/06/2023,LAC 0-18 TEAM,TVLICENSING.CO.UK,159,0,7392,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",TVLICENSING.CO.UK,100069,LEAVING CARE 18-21 (
15/06/2023,LAC 0-18 TEAM,PREMIER INN,67.49,13.5,3811,PREMIER INN,PREMIER INN,100068,LAC 0-18 TEAM
15/06/2023,CHILDREN & ADULTS LEARNING TEAM,RYMAN,13.32,2.67,5943,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",RYMAN,105559,C&A LEARNING TEAM
15/06/2023,LEAVING CARE 18-21 (25) TEAM,THE PASS PEOPLE,1000,0,8299,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,THE PASS PEOPLE,100069,LEAVING CARE 18-21 (
15/06/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,46,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
15/06/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),AMZNMKTPLACE AMAZON.CO,255.52,51.1,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,100040,ASSESSMENT & INT NTH
15/06/2023,STRATEGIC COMMUNICATIONS,SNAP INC SNAP SNAP ADS,9.04,0,7311,ADVERTISING SERVICES,SNAP INC SNAP SNAP ADS,107111,YEAR OF MUSIC
15/06/2023,STRATEGIC LEADERSHIP AND INTERVENTION,ZOOM.US 888-799-9666,10.82,1.11,4814,TELECOM INCL PREPAID/RECURRING PHONE SVCS,ZOOM.US 888-799-9666,100275,GRADU TEACHER PROG 2
15/06/2023,DUKE OF EDINBURGH AWARDS,SPOT EURO,114.14,22.83,4899,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",SPOT EURO,100133,DUKE OF EDIN AWARDS
15/06/2023,THE GLASS BOX (FRIENDLY STREET),NPOWER LIMITED,54.86,2.74,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",NPOWER LIMITED,102108,BATLEY BUSINESS PARK
15/06/2023,CHILDREN & ADULTS LEARNING TEAM,B&M 713 NEW STREET,4.99,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,B&M 713 NEW STREET,105559,C&A LEARNING TEAM
15/06/2023,CHILDREN & ADULTS LEARNING TEAM,B&M 713 NEW STREET,20.58,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,B&M 713 NEW STREET,104029,KSAB
15/06/2023,INGS GROVE HOUSE,LIDL GB MIRFIELD,27.26,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB MIRFIELD,104076,INGS GROVE HOUSE
15/06/2023,DUKE OF EDINBURGH AWARDS,DEWSBURY AND DISTRICT,2,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,DEWSBURY AND DISTRICT,100133,DUKE OF EDIN AWARDS
15/06/2023,CHILDRENS RIGHTS,GREGGS PLC,9.45,0,5812,"EATING PLACES, RESTAURANTS",GREGGS PLC,100024,CHILDRENS RIGHTS
15/06/2023,CATERING MANAGEMENT,ASDA STORES,31.2,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,103164,CATERING MANAGEMENT
15/06/2023,TECHNICIANS,GAFFERTAPE.COM,23.65,4.73,5399,MISCELLANEOUS GENERAL MERCHANDISE,GAFFERTAPE.COM,103811,TECHNICIANS
15/06/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),TRAVELODG TRAVELODGE G,340.8,68.16,3615,TRAVELODGE,TRAVELODGE,100037,ASSESSMENT & INT STH
15/06/2023,CHILDREN & ADULTS LEARNING TEAM,POUNDSTRETCHER 624,7.84,0,5331,VARIETY STORES,POUNDSTRETCHER 624,104029,KSAB
15/06/2023,LEAVING CARE 18-21 (25) TEAM,WWW.THERANGE.CO.UK,116.66,23.33,5719,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,WWW.THERANGE.CO.UK,100069,LEAVING CARE 18-21 (
15/06/2023,CHILDREN & ADULTS LEARNING TEAM,A1 STATIONARY STOR,19.09,3.82,5111,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,A1 STATIONARY STOR,104029,KSAB
15/06/2023,ELM GROVE,WWW.ARGOS.CO.UK,83.33,16.67,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100094,ELM GROVE
15/06/2023,DUKE OF EDINBURGH AWARDS,SPOT EURO,76.94,15.39,4899,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",SPOT EURO,100133,DUKE OF EDIN AWARDS
15/06/2023,CHILDREN & ADULTS LEARNING TEAM,PUREGUSTO COFFEE COMPA,70.98,14.2,5399,MISCELLANEOUS GENERAL MERCHANDISE,PUREGUSTO COFFEE COMPA,104029,KSAB
15/06/2023,WOODLANDS,DUNELM LTD,126.76,0,5714,"DRAPERY, UPOLSTERY, AND WINDOW COVERINGS STORES",DUNELM LTD,100077,HEALDS ROAD
15/06/2023,HOMESTEAD DAY CARE,WWW.SCREWFIX.COM,13.32,2.67,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,104044,KNOWL PARK HOSDYCARE
15/06/2023,CASTLE GRANGE,AMZNMKTPLACE,19.49,3.9,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104079,CASTLE GRANGE
15/06/2023,LAC 0-18 TEAM,TENPIN.CO.UK,33.02,6.61,7933,BOWLING ALLEYS,TENPIN.CO.UK,100068,LAC 0-18 TEAM
15/06/2023,ELM GROVE,AMAZON.CO.UK 422721XU5,23.1,4.64,5969,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,AMAZON.CO.UK 422721XU5,100094,ELM GROVE
15/06/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,1.9,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
15/06/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),TRAINLINE.COM,11.61,0,4112,PASSENGER RAILWAYS,TRAINLINE.COM,100037,ASSESSMENT & INT STH
15/06/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,-0.2,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
15/06/2023,ELM GROVE,TESCO STORES 2187,216.95,5.6,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,100094,ELM GROVE
15/06/2023,COMMUNITIES PLUS-CENTRAL,WWW.ARGOS.CO.UK,36.95,7.39,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,105388,COMMUNITIES PLUS-CEN
15/06/2023,LD DAY SERVICES SK,,2.95,0,,,,104047,LD DAY SERVICES SK
15/06/2023,LD COMMUNITY TEAM,AMZNBUSINESS QV4RZ1825,3.29,0.66,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS QV4RZ1825,106664,EMPLOYEE NETWORKS
15/06/2023,IT PEOPLE,DRI CISCO WEBEX,12.5,2.5,5734,COMPUTER SOFTWARE STORES,DRI CISCO WEBEX,103854,IT INFRASTRUCTURE
15/06/2023,LIBRARY & INFORMATION CENTRES,AMZNBUSINESS UJ5R37RZ5,22.5,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS UJ5R37RZ5,103763,BOOK FUND
15/06/2023,WOODLANDS,,7.38,0,,,,100058,FAMILY PLACEMENT UNI
15/06/2023,COPTHORNE (PROPOSED 4 BED UNIT),,7.38,0,,,,100079,COPTHORNE (PROPOSED
15/06/2023,MARKETS MANAGEMENT & SUPPORT,,2.95,0,,,,102139,MARKETS MNGMNT &SUPP
15/06/2023,YOUTH JUSTICE SERVICE,AMZNMKTPLACE,2.92,0.58,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107167,YOUTH JUSTICE SERVICE
16/06/2023,INGS GROVE HOUSE,TVLICENSING.CO.UK,159,0,7392,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",TVLICENSING.CO.UK,104076,INGS GROVE HOUSE
16/06/2023,LD DAY SERVICES NK,TVLICENSING.CO.UK,159,0,7392,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",TVLICENSING.CO.UK,104049,LD DAY SERVICES NK
16/06/2023,HD -ONE,FACEBK U4MT4RKTD2,400,0,7311,ADVERTISING SERVICES,FACEBK U4MT4RKTD2,103809,TOWN HALLS
16/06/2023,EVENTS AND CONCERTS,WM MORRISONS STORE,35.95,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,102116,TOWN C EVENTS & PROM
16/06/2023,STRATEGIC COMMUNICATIONS,SNAP INC SNAP SNAP ADS,10.63,0,7311,ADVERTISING SERVICES,SNAP INC SNAP SNAP ADS,107111,YEAR OF MUSIC
16/06/2023,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,283.5,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
16/06/2023,LEAVING CARE 18-21 (25) TEAM,SQ SOFA WORLD LTD,774.17,154.83,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",SQ SOFA WORLD LTD,100069,LEAVING CARE 18-21 (
16/06/2023,GOVERNANCE TEAM,AMZ AMAZON BUSINESS UK,-4.02,-0.8,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZ AMAZON BUSINESS UK,106739,GOVERNANCE TEAM
16/06/2023,CLEANING MANAGEMENT,WWW.SCREWFIX.COM,116.66,23.33,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,102486,CLEANING MANAGEMENT
16/06/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,SAINSBURYS S/MKTS,4,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,103937,CHIEF EXECUTIVE & CS
16/06/2023,OD,AMZNBUSINESS XH2EG9RJ5,9.99,2,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS XH2EG9RJ5,107033,OD
16/06/2023,LAC 0-18 TEAM,HIGH STREET VOUCHERS,758.5,0,5311,DEPARTMENT STORES,HIGH STREET VOUCHERS,100068,LAC 0-18 TEAM
16/06/2023,LAC 0-18 TEAM,TRAINLINE,132.05,0,4112,PASSENGER RAILWAYS,TRAINLINE,100068,LAC 0-18 TEAM
16/06/2023,INCOME MANAGEMENT,POSSESSIONCLAIM.GO,355,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,POSSESSIONCLAIM.GO,107007,INCOME MANAGEMENT
16/06/2023,OD,PAYPAL WALKERLOCKS,16.62,0,7399,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,PAYPAL WALKERLOCKS,107033,OD
16/06/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,TRAINLINE.COM,31.07,0,4112,PASSENGER RAILWAYS,TRAINLINE.COM,107257,GROWTH & REGEN MGNT
16/06/2023,CHILDREN & ADULTS LEARNING TEAM,A1 STATIONARY STOR,13.67,2.73,5111,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,A1 STATIONARY STOR,104029,KSAB
16/06/2023,LD COMMUNITY TEAM,ALDI STORES,9.38,1.88,5411,"GROCERY STORES, SUPERMARKETS",ALDI STORES,106664,EMPLOYEE NETWORKS
16/06/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,289.13,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
16/06/2023,PLACE B WKG TEAM,TRAINLINE.COM,9.26,0,4112,PASSENGER RAILWAYS,TRAINLINE.COM,103930,COUNCILLOR'S ALLOWAN
16/06/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,19.05,1.9,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
16/06/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,19.05,0,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
16/06/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,296.27,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
16/06/2023,THE GLASS BOX (FRIENDLY STREET),BRITISH GAS,61.49,3.07,1711,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",BRITISH GAS,102108,BATLEY BUSINESS PARK
