Organisation name,Effective date,Cost Centre,Supplier (Beneficiary) details,Payment date,Transaction number,Amount,Purpose of spend
Somerset Council,2023-09-30 00:00:00,Baltonsborough Primary School,Baltonsborough Village Hall And Playing Field Trust,2023-07-03 00:00:00,SC01-000027896|SC-ISC-100015032|S0000013|5642151640,1060.15,Grounds Maintenance - Planned Grounds Maintenance
Somerset Council,2023-09-30 00:00:00,LD Supp Living Tton,Promoting Independent Care Ltd,2023-09-05 00:00:00,SC01-000046659|29601|S0016292|5645234153,5579.61,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,LD Supp Living Tton,Promoting Independent Care Ltd,2023-09-05 00:00:00,SC01-000046660|29602|S0016292|5645234154,5977,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,LD Supp Living Tton,Promoting Independent Care Ltd,2023-09-05 00:00:00,SC01-000046661|29603|S0016292|5645234155,5695.69,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,LD Supp Living Tton,Promoting Independent Care Ltd,2023-09-05 00:00:00,SC01-000046662|29604|S0016292|5645234156,5806.41,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,LD Supp Living Tton,Promoting Independent Care Ltd,2023-09-05 00:00:00,SC01-000046663|29605|S0016292|5645234157,5724.96,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,LD Supp Living Tton,Promoting Independent Care Ltd,2023-09-05 00:00:00,SC01-000046665|29607|S0016292|5645228437,5931.86,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,Churchstanton Primary School,The York Inn,2023-09-05 00:00:00,SC01-000047746|SC-ISC-100022796|S0016328|5645234549,1641.18,Catering - Contract Catering
Somerset Council,2023-09-30 00:00:00,LD Supp Living SSom,The Northam Care Trust,2023-09-05 00:00:00,SC01-000043580|27462|S0016349|5645266783,6285,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,St John's School Wellington,Hobbs Electrical Contractors Ltd,2023-09-05 00:00:00,SC01-000047830|SC-ISC-100022833|S0016474|5645235285,1354.56,Premises Other - Building Work - Revenue
Somerset Council,2023-09-30 00:00:00,EY Disability Access Fund,LADYBIRD UNDER FIVES PLAYGROUP,2023-09-05 00:00:00,SC01-000047311|SC-SID-100008080|S0018544|5645227680,828,TPP Payments To Clients - Grants - Other
Somerset Council,2023-09-30 00:00:00,Dillington HSE Open Courses,[Redacted],2023-09-05 00:00:00,SC01-000044952|SC-SID-100008084|S0018916|5645229220,1040,Salaries - Basic Pay - Lecturers/Speakers
Somerset Council,2023-09-30 00:00:00,EY Disability Access Fund,LITTLE STEPS PRE-SCHOOL,2023-09-05 00:00:00,SC01-000047311|SC-SID-100008078|S0018616|5645227678,828,TPP Payments To Clients - Grants - Other
Somerset Council,2023-09-30 00:00:00,Dillington HSE Open Courses,[Redacted],2023-09-05 00:00:00,SC01-000040120|SC-SID-100008083|S0022691|5645229012,6785,Salaries - Basic Pay - Lecturers/Speakers
Somerset Council,2023-09-30 00:00:00,DP Early Supp E,[Redacted],2023-09-05 00:00:00,SC01-000047195|SC-SID-100008103|S0025969|5645270220,1434.83,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,DP Early Supp E,[Redacted],2023-09-05 00:00:00,SC01-000047804|SC-SID-100008102|S0025969|5645270074,3013.62,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,DP Early Supp E,[Redacted],2023-09-05 00:00:00,SC01-000047202|SC-SID-100008104|S0030335|5645270221,614.8,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,Dillington HSE Open Courses,[Redacted],2023-09-05 00:00:00,SC01-000044951|SC-SID-100008085|S0031340|5645230747,500,Fees & Hired - Performers
Somerset Council,2023-09-30 00:00:00,Dillington HSE Open Courses,[Redacted],2023-09-05 00:00:00,SC01-000045420|SC-SID-100008088|S0031341|5645230902,900,Fees & Hired - Performers
Somerset Council,2023-09-30 00:00:00,Tton LT Phys Support - Direct Payments,[Redacted],2023-09-05 00:00:00,SC01-000047843|SC-IAS-100010207|S0032743|5645239031,3140.43,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,SomersetWorks - Partnership College,Bright Futures Training & Coaching Ltd,2023-09-05 00:00:00,SC01-000047350|SC-SID-100008092|S0033232|5645233734,10800,TPP Other - Contract Payment
Somerset Council,2023-09-30 00:00:00,Permanence Support,Somerset NHS Foundation Trust,2023-09-05 00:00:00,SC01-000007086|4831|S0035778|5645100822,2604.32,Fees & Hired - Fees & Hired
Somerset Council,2023-09-30 00:00:00,Permanence Support,Somerset NHS Foundation Trust,2023-09-05 00:00:00,SC01-000029848|19405|S0035778|5645101596,2604.32,Fees & Hired - Fees & Hired
Somerset Council,2023-09-30 00:00:00,Coroners,Somerset NHS Foundation Trust,2023-09-05 00:00:00,SC01-000031795|20639|S0035778|5643993877,12750,Fees & Hired - Mortuary Costs
Somerset Council,2023-09-30 00:00:00,Coroners,Somerset NHS Foundation Trust,2023-09-05 00:00:00,SC01-000031797|20641|S0035778|5643995981,4097,Fees & Hired - Mortuary Costs
Somerset Council,2023-09-30 00:00:00,Public Health Nursing (Non-Pay),Somerset NHS Foundation Trust,2023-09-05 00:00:00,SC01-000039665|SC-SIN-100005202|S0035778|5643777906,-61812.25,TPP Other - Contract Payment
Somerset Council,2023-09-30 00:00:00,Coroners,Somerset NHS Foundation Trust,2023-09-05 00:00:00,SC01-000042202|26367|S0035778|5644698233,4338,Fees & Hired - Mortuary Costs
Somerset Council,2023-09-30 00:00:00,Coroners,Somerset NHS Foundation Trust,2023-09-05 00:00:00,SC01-000042232|26397|S0035778|5644993742,12750,Fees & Hired - Mortuary Costs
Somerset Council,2023-09-30 00:00:00,CCTV Management & Maintenance,CDS Integrated Security Systems,2023-09-05 00:00:00,SC01-000047821|SC-SIN-100007084|S0037480|5645236515,1650,Equip Furn Mat - Equipment - Maintenance
Somerset Council,2023-09-30 00:00:00,Westlands - Front of House,Veolia ES UK Ltd,2023-09-05 00:00:00,SC01-000044697|28212|S0037933|5645265092,630.17,Premises Other - Buildings - Service Charges
Somerset Council,2023-09-30 00:00:00,ICT Schools/traded,Switchshop Limited,2023-09-05 00:00:00,SC01-000045451|28691|S0038044|5645268602,3001.68,Computing Costs - ICT - Hardware
Somerset Council,2023-09-30 00:00:00,BST 2 Inventories - Consumables Stores,PMC Polythene Ltd,2023-09-05 00:00:00,SC01-000047091|29863|S0038125|5645224315,1424,BST Inventories - Purchase Stock
Somerset Council,2023-09-30 00:00:00,Comm Land & Prop Project (South Somerset),L3 Consultants Ltd,2023-09-05 00:00:00,SC01-000041317|25786|S0038476|5645234044,4000,Fees & Hired - Consultant & Professional Fees
Somerset Council,2023-09-30 00:00:00,Comm Land & Prop Project (South Somerset),Twoleaf Property Management Ltd,2023-09-05 00:00:00,SC01-000043698|27576|S0038481|5645234048,1654.44,Premises Other - Buildings - Service Charges
Somerset Council,2023-09-30 00:00:00,Housing Options,Aster Communities,2023-09-05 00:00:00,SC01-000041834|26044|S0038859|5645231071,761,Fees & Hired - Fees & Hired
Somerset Council,2023-09-30 00:00:00,HRA - Housing Stock - Repairs Exp,[Redacted],2023-09-05 00:00:00,SC01-000047914|SC-SIN-100007088|S0038968|5645264954,610,Repairs & Maint - Responsive Maint - General
Somerset Council,2023-09-30 00:00:00,HRA Temporary Acc Exp,[Redacted],2023-09-05 00:00:00,SC01-000015433|SC-SIN-100007062|S0038971|5645226731,530,Repairs & Maint - Planned Maint - Building Ext Fabric
Somerset Council,2023-09-30 00:00:00,HRA Open Contract Capital Suspense,[Redacted],2023-09-05 00:00:00,SC01-000047532|SC-SIN-100007042|S0038971|5645223950,530,Supplies & Services - Suspense
Somerset Council,2023-09-30 00:00:00,HRA Voids - Major,[Redacted],2023-09-05 00:00:00,SC01-000047553|SC-SIN-100007045|S0038971|5645224749,3140,Repairs & Maint - Planned Maint - Building Ext Fabric
Somerset Council,2023-09-30 00:00:00,HRA Voids - Minor,[Redacted],2023-09-05 00:00:00,SC01-000047564|SC-SIN-100007046|S0038971|5645224473,4940,Repairs & Maint - Planned Maint - Building Ext Fabric
Somerset Council,2023-09-30 00:00:00,HRA Voids - Minor,[Redacted],2023-09-05 00:00:00,SC01-000047612|SC-SIN-100007048|S0038971|5645226222,950,Repairs & Maint - Planned Maint - Building Ext Fabric
Somerset Council,2023-09-30 00:00:00,HRA Voids - Minor,REF Electrics (Taunton) Ltd,2023-09-05 00:00:00,SC01-000047839|SC-ICR-100004659|S0038980|5645238521,2433.95,Repairs & Maint - Planned Maint - Building Ext Fabric
Somerset Council,2023-09-30 00:00:00,Elections,IDOX SOFTWARE LTD,2023-09-05 00:00:00,SC01-000020024|12983|S0039161|5645227846,600,Fees & Hired - Fees & Hired
Somerset Council,2023-09-30 00:00:00,HRA Open Contract Capital Suspense,Howden Joinery Ltd,2023-09-05 00:00:00,SC01-000047362|SC-ICR-100004633|S0039456|5645220819,1672.73,Supplies & Services - Suspense
Somerset Council,2023-09-30 00:00:00,HRA Open Contract Capital Suspense,Howden Joinery Ltd,2023-09-05 00:00:00,SC01-000047362|SC-ICR-100004634|S0039456|5645220821,1289.41,Supplies & Services - Suspense
Somerset Council,2023-09-30 00:00:00,HRA Open Contract Capital Suspense,Howden Joinery Ltd,2023-09-05 00:00:00,SC01-000047362|SC-ICR-100004636|S0039456|5645220824,2235.86,Supplies & Services - Suspense
Somerset Council,2023-09-30 00:00:00,St John's School Wellington,Coomber Security ltd,2023-09-05 00:00:00,SC01-000047830|SC-ISC-100022824|S0041019|5645235276,768.63,Repairs & Maint - Servicing - Servicing Agreements
Somerset Council,2023-09-30 00:00:00,Fostering Placements,FosteringUK Ltd,2023-09-05 00:00:00,SC01-000043616|27493|S0041268|5644697411,-2101.2,TPP Other - Purchased Services - Personal Care
Somerset Council,2023-09-30 00:00:00,Fostering Placements,FosteringUK Ltd,2023-09-05 00:00:00,SC01-000047435|30025|S0041268|5645235850,3708,TPP Other - Purchased Services - Personal Care
Somerset Council,2023-09-30 00:00:00,Unaccompanied Asylum Seekers Children,De-light care and support Ltd,2023-09-05 00:00:00,SC01-000046901|29735|S0041689|5645235836,1309.85,TPP Payments To Clients - Awards - Pocket Money
Somerset Council,2023-09-30 00:00:00,UASC IFA Under 18,Sunbeam Fostering Agency Limited,2023-09-05 00:00:00,SC01-000047434|30024|S0041739|5645235849,3478.64,TPP Other - Purchased Services - Personal Care
Somerset Council,2023-09-30 00:00:00,PLO Sedgemoor,Armada Social Work Services Ltd,2023-09-05 00:00:00,SC01-000024407|15676|S0043570|5645220001,6196.8,TPP Payments To Clients - Grants - Other
Somerset Council,2023-09-30 00:00:00,PLO Sedgemoor,Armada Social Work Services Ltd,2023-09-05 00:00:00,SC01-000036560|22807|S0043570|5645220021,5285.1,TPP Payments To Clients - Grants - Other
Somerset Council,2023-09-30 00:00:00,Mdp LT Phys Support - Direct Payments,[Redacted],2023-09-05 00:00:00,SC01-000037345|SC-IAS-100010201|S0044249|5645230907,-693.31,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,ICT Other and Sundries,"Udemy, Inc.",2023-09-05 00:00:00,SC01-000030299|19708|S0044285|5645227865,21669.9,Training - Course Fees
Somerset Council,2023-09-30 00:00:00,Mendip Legal Services,[Redacted],2023-09-05 00:00:00,SC01-000043004|28041|S0044302|5645233887,1225,Fees & Hired - Legal Costs & Services
Somerset Council,2023-09-30 00:00:00,Mendip Legal Services,[Redacted],2023-09-05 00:00:00,SC01-000043006|28042|S0044302|5645233888,700,Fees & Hired - Legal Costs & Services
Somerset Council,2023-09-30 00:00:00,Mendip Legal Services,David Forsdick KC,2023-09-05 00:00:00,SC01-000044486|28240|S0044546|5645234050,2650,Fees & Hired - Legal Costs & Services
Somerset Council,2023-09-30 00:00:00,Care - Unregistered 16+,Matthew Wall - Pyke Hill Farm,2023-09-05 00:00:00,SC01-000042205|29414|S0044759|5645235069,7200,TPP Other - Purchased Services - Personal Care
Somerset Council,2023-09-30 00:00:00,Quantocks AONB Sustainable Dev,Gothelney Farm,2023-09-05 00:00:00,SC01-000046743|SC-SID-100008075|S0044607|5645226289,13750.18,Grants - Grants Project Work
Somerset Council,2023-09-30 00:00:00,Greenfylde Primary School,H2O/The Pool & Spa Company Ltd,2023-09-05 00:00:00,SC01-000047616|SC-ISC-100022772|S0044664|5645227254,645,Premises Other - Building Work - Revenue
Somerset Council,2023-09-30 00:00:00,Dillington HSE Open Courses,[Redacted],2023-09-05 00:00:00,SC01-000044949|SC-SID-100008086|S0044874|5645230897,700,Fees & Hired - Performers
Somerset Council,2023-09-30 00:00:00,Dillington HSE Open Courses,[Redacted],2023-09-05 00:00:00,SC01-000044950|SC-SID-100008087|S0044956|5645230898,1200,Fees & Hired - Performers
Somerset Council,2023-09-30 00:00:00,Dillington HSE Overheads,Murray & Co General Management Ltd,2023-09-05 00:00:00,SC01-000039572|25576|S0044975|5645232096,625,Catering - Catering
Somerset Council,2023-09-30 00:00:00,Dillington HSE Overheads,Murray & Co General Management Ltd,2023-09-05 00:00:00,SC01-000042878|26922|S0044975|5645232104,790,Catering - Catering
Somerset Council,2023-09-30 00:00:00,CLA - Taunton,Kernow Ambulance Service,2023-09-05 00:00:00,SC01-000047298|29976|S0045227|5645266799,761.8,Public Transport - Travel Fares
Somerset Council,2023-09-30 00:00:00,Asst to Families - S Som,[Redacted],2023-09-05 00:00:00,SC01-000047359|SC-SID-100008062|S0045269|5645219024,781,TPP Payments To Clients - Awards - Direct Assistance
Somerset Council,2023-09-30 00:00:00,Development Management,Maples Teesdale LLP,2023-09-05 00:00:00,SC01-000047248|SC-SID-100008017|S0045281|5645090328,11250,Fees & Charges - Other Fees & Charges Income
Somerset Council,2023-09-30 00:00:00,Tton LT Phys Support - Direct Payments,[Redacted],2023-09-05 00:00:00,SC01-000047737|SC-IAS-100010203|S0045297|5645231085,1082.24,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,Sdg LT Phys Support - Direct Payments,[Redacted],2023-09-05 00:00:00,SC01-000047828|SC-IAS-100010205|S0045303|5645235271,2840.88,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,Homelessness,Beacon Lee & Ward Ltd,2023-09-05 00:00:00,SC01-000048363|SC-SIN-100007138|S0044342|5645215652,1775,Grants - Rent in Advance Scheme
Somerset Council,2023-09-30 00:00:00,Homelessness,S. Notaro Ltd T/A Lakeview Cottages,2023-09-05 00:00:00,SC01-000048365|SC-SIN-100007141|S0043709|5645215654,3920,Rents - Hire of Accommodation
Somerset Council,2023-09-30 00:00:00,HB Rent Allowances Mandatory Expenditure,The Swaythling Housing Society Ltd t/a Abri - Yarlington Housing,2023-09-06 00:00:00,SC01-000048605|SC-SIN-100007165|S0038559|5645317269,2445.3,Transfer Payments - Mandatory Rent Allowances
Somerset Council,2023-09-30 00:00:00,Car Parks Greenbank Pool,Greenbank Pool,2023-09-06 00:00:00,SC01-000042967|26958|S0000078|5645313462,1649.54,Fees & Hired - Fees & Hired
Somerset Council,2023-09-30 00:00:00,Car Parks (Realm),Landsec,2023-09-06 00:00:00,SC01-000044063|27749|S0000435|5645275922,23518.62,Fees & Hired - Fees & Hired
Somerset Council,2023-09-30 00:00:00,North Petherton Primary School,Somerset Landscapes Limited,2023-09-06 00:00:00,SC01-000048061|SC-SIN-100007130|S0001399|5645231437,1650,School Suspense - Construction - DFCG
Somerset Council,2023-09-30 00:00:00,West Coker Primary School,Somerset Landscapes Limited,2023-09-06 00:00:00,SC01-000048171|SC-ISC-100022961|S0001399|5645274722,812,Grounds Maintenance - Planned Grounds Maintenance
Somerset Council,2023-09-30 00:00:00,Asst to Families - Mendip,YMCA Dulverton Group,2023-09-06 00:00:00,SC01-000044547|29041|S0001647|5645318839,1239.28,Rents - Rents
Somerset Council,2023-09-30 00:00:00,LD Homecare Tton,ONE TO ONE HOMECARE LTD,2023-09-06 00:00:00,SC01-000047869|30335|S0002218|5645318692,950,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,LD Homecare Tton,ONE TO ONE HOMECARE LTD,2023-09-06 00:00:00,SC01-000047871|30337|S0002218|5645318693,1500,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,LD Homecare Tton,ONE TO ONE HOMECARE LTD,2023-09-06 00:00:00,SC01-000047872|30338|S0002218|5645318694,1250,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,LD Homecare Tton,ONE TO ONE HOMECARE LTD,2023-09-06 00:00:00,SC01-000047873|30339|S0002218|5645318695,800,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,Tton LT Phys Support - Homecare,ONE TO ONE HOMECARE LTD,2023-09-06 00:00:00,SC01-000048222|30544|S0002218|5645284867,1150,TPP Other - Purchased Services - Personal Care
Somerset Council,2023-09-30 00:00:00,ASC MH Home Care,ONE TO ONE HOMECARE LTD,2023-09-06 00:00:00,SC01-000048225|30547|S0002218|5645284868,1300,TPP Other - Purchased Services - Personal Care
Somerset Council,2023-09-30 00:00:00,ASC MH Home Care,ONE TO ONE HOMECARE LTD,2023-09-06 00:00:00,SC01-000048260|30580|S0002218|5645284869,900,TPP Other - Purchased Services - Personal Care
Somerset Council,2023-09-30 00:00:00,LD Residential SaWS,[Redacted],2023-09-06 00:00:00,SC01-000047959|30402|S0002302|5645318696,7614.62,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,LD Residential SaWS,[Redacted],2023-09-06 00:00:00,SC01-000047960|30403|S0002302|5645318697,6778.15,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,LD Residential Tton,[Redacted],2023-09-06 00:00:00,SC01-000047964|30405|S0002302|5645318698,7434.58,Transfer Payments - Adult Social Care Services Clients
Somerset Council,2023-09-30 00:00:00,Home to School Transport,Arleen Coach Hire & Services Ltd,2023-09-06 00:00:00,SC01-000048374|SC-IST-100003019|S0002332|5645280868,4977.45,Vehicle Contract Hire/Op Leases - Vehicle Hire
Somerset Council,2023-09-30 00:00:00,Home to School Transport,Arleen Coach Hire & Services Ltd,2023-09-06 00:00:00,SC01-000048374|SC-IST-100003020|S0002332|5645280869,3770,Vehicle Contract Hire/Op Leases - Vehicle Hire
Somerset Council,2023-09-30 00:00:00,Home to School Transport,Arleen Coach Hire & Services Ltd,2023-09-06 00:00:00,SC01-000048374|SC-IST-100003021|S0002332|5645280870,5291.85,Vehicle Contract Hire/Op Leases - Vehicle Hire
Somerset Council,2023-09-30 00:00:00,Home to School Transport,Arleen Coach Hire & Services Ltd,2023-09-06 00:00:00,SC01-000048374|SC-IST-100003022|S0002332|5645280871,4885.65,Vehicle Contract Hire/Op Leases - Vehicle Hire
Somerset Council,2023-09-30 00:00:00,Home to School Transport,Arleen Coach Hire & Services Ltd,2023-09-06 00:00:00,SC01-000048374|SC-IST-100003023|S0002332|5645280872,4500,Vehicle Contract Hire/Op Leases - Vehicle Hire
Somerset Council,2023-09-30 00:00:00,Home to School Transport,Arleen Coach Hire & Services Ltd,2023-09-06 00:00:00,SC01-000048374|SC-IST-100003024|S0002332|5645280873,5043.6,Vehicle Contract Hire/Op Leases - Vehicle Hire
Somerset Council,2023-09-30 00:00:00,Concessionary Fares Management,South West Coaches Ltd,2023-09-06 00:00:00,SC01-000047946|SC-SID-100008136|S0002348|5645316054,28628,Sup & Serv Oth - Contractors Costs - Not 3rd Party
