DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,29/06/2023, 760.87 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 3,411.02 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 7,422.25 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 597.37 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 655.43 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,935.20 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 797.83 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 533.64 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 6,016.26 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,018.57 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,538.57 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,282.38 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 526.11 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,597.65 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 744.14 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 789.17 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 603.57 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,681.44 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 789.17 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 8,248.43 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,071.58 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 505.52 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 8,553.34 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 704.76 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 3,488.43 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 616.81 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 995.54 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,152.89 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 566.55 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 3,463.14 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 623.06 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 717.61 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 966.23 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,972.89 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 4,795.04 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,018.57 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,211.43 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 550.38 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 1,497.25 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 789.17 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,705.00 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 616.90 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,976.00 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,108.00 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 3,806.72 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 4,754.25 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,221.31 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 684.48 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,564.08 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 709.94 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,239.56 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 893.24 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,812.84 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 700.60 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,232.00 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,237.36 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 536.61 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023, 874.38 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 565.84 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,026.41 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,631.31 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 826.64 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 641.04 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 7,286.37 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 559.06 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,807.30 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 3,123.43 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 807.14 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,104.35 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Environment & Community Services Directorate,29/06/2023, 600.00 ,REDACTED PERSONAL DATA,Invoice,Consultants Fees
Housing & Regeneration Directorate,29/06/2023," 33,422.66 ",Royal Mail Group Ltd,Invoice,Postage
Environment & Community Services Directorate,29/06/2023, 504.00 ,The Graphic Company,Invoice,General Grounds Maintenance
Adult Social Services Directorate,29/06/2023," 1,648.36 ",Stepping On Out (Direct Paymen,Invoice,Direct Payments to  Clients
Environment & Community Services Directorate,29/06/2023," 36,000.00 ",Barn Elms Sports Trust,Invoice,Barn Elms Sports Man Contract
Environment & Community Services Directorate,29/06/2023," 204,909.08 ",Videalert Limited,Invoice,Returned AP Payments
Capital Expenditure,29/06/2023," 462,082.00 ",F M Conway Limited,Invoice,CAPEXP Construction Work
Environment & Community Services Directorate,29/06/2023," 53,760.72 ",Continental Landscapes Ltd,Invoice,Grounds Cleansing Contract
Capital Expenditure,29/06/2023," 4,206.30 ",ASTON CORD LIMITED,Invoice,CAPEXP Housing Grants Analysis
Environment & Community Services Directorate,29/06/2023, 683.23 ,Tarmac Trading Ltd,Invoice,Materials
Environment & Community Services Directorate,29/06/2023," 39,072.82 ",Serco Limited,Invoice,Waste Contract
Environment & Community Services Directorate,29/06/2023, 934.65 ,REDACTED PERSONAL DATA,Invoice,Conservation Contract
Adult Social Services Directorate,29/06/2023," 1,280.90 ",PREPAID FINANCIAL SERVICES,Invoice,Other Minor Contract Payments
Adult Social Services Directorate,29/06/2023, 585.00 ,MK Accommodation,Invoice,Other Minor Contract Payments
Environment & Community Services Directorate,29/06/2023," 20,822.71 ",Operational Services,Invoice,St Lighting Cont - Sch 3 & 4
Environment & Community Services Directorate,29/06/2023," 2,580.00 ",Leading Construction Ltd,Invoice,General Grounds Maintenance
Capital Expenditure,29/06/2023," 29,062.20 ",Playle & Partners LLP,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,29/06/2023," 1,678.15 ",United Response Services LTD,Invoice,Supported Living
Chief Executives Directorate,29/06/2023," 2,343.00 ",Multicultural Richmond,Invoice,GG Other Small Rev Gov Grants
Chief Executives Directorate,29/06/2023," 17,807.50 ",Croydon Commitment Ltd,Invoice,Project Work
Adult Social Services Directorate,29/06/2023," 1,648.75 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,982.82 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 5,262.78 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 6,446.76 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,417.05 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,368.12 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 9,320.81 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,226.05 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,280.63 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,274.76 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,055.29 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,435.71 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 5,433.58 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,888.45 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,607.17 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 680.85 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 521.25 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 5,717.20 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,046.13 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,29/06/2023," 4,428.57 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,766.47 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,752.22 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,215.53 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,183.98 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,373.61 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 686.52 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,120.96 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,103.57 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,296.11 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,928.00 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,588.88 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 556.50 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,575.25 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 717.92 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,545.81 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,615.77 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 3,729.92 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 872.61 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,216.18 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,511.21 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,213.62 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 3,258.19 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 775.00 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,437.80 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 4,212.99 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 5,135.28 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,101.43 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,555.73 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 627.79 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 10,110.87 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,792.69 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,435.26 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,185.35 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,502.50 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 3,313.85 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,541.09 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 519.25 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 775.89 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 897.32 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,355.14 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 11,071.43 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 522.13 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 866.94 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 752.10 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 5,915.73 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 682.31 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 986.46 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 3,943.86 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 3,224.00 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 708.57 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,008.03 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,192.66 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,892.24 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,293.24 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 2,247.10 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 620.00 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 6,236.51 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 605.39 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,053.07 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023, 956.84 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,29/06/2023," 1,482.59 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
