Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Private Contractors,6151500,19/12/2024,5100454392,"26,550.00",Revenue,SAVILLS (UK) LTD,110806
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Repairs Alterations and Maintenance of Buildings,6121000,19/12/2024,5100455119,289.59,Revenue,FAIRFIELD CARE PRODUCTS LTD,110849
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Linsell House,Cleaning and Domestic Supplies,6122100,19/12/2024,5100454360,246.10,Revenue,FAIRFIELD CARE PRODUCTS LTD,110849
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109486,"5,630.84",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109485,"8,596.92",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109487,"3,939.79",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109489,"6,629.04",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109488,"3,939.79",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109490,"3,353.27",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109492,"6,485.51",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109491,"3,745.73",Revenue,NEXUS FOSTERING LIMITED,112275
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Mgmt,Ad hoc / Minor General Expenses,6146000,19/12/2024,5100453051,270.00,Revenue,CHARTERED INSTITUTE OF HOUSING,112928
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,19/12/2024,2100448103,306.66,Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,19/12/2024,2100448104,306.66,Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,19/12/2024,2100448105,306.66,Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,19/12/2024,2100448106,306.66,Revenue,SENSE,113096
PLACE AND COMMUNITIES,600,DEVELOPMENT INFRASTRUCTURE,6500,PPAs,Professional Services - Consultancy,6141020,19/12/2024,5100458711,"3,172.50",Revenue,PLACE SERVICES AT ESSEX COUNTY,113119
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,PFI Scheme,Professional Services - Other,6141040,19/12/2024,5100457371,"23,421.00",Revenue,BEDFORD EDUCATION PARTNERSHIP,113576
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109442,"3,432.32",Revenue,FOSTERING OPTIONS LTD,113929
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109443,"3,432.32",Revenue,FOSTERING OPTIONS LTD,113929
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109444,"3,410.00",Revenue,FOSTERING OPTIONS LTD,113929
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109445,"3,410.00",Revenue,FOSTERING OPTIONS LTD,113929
RESOURCES & ORG CHANGE,150,SERVICE DIR HUMAN RESOURCES & ORG DEVELP,7300,Training,Training – Internal Adult Social Care,6151731,19/12/2024,5100455714,"1,200.00",Revenue,UNIQUE TRAINING SOLUTIONS LTD,113981
HRA,850,HOUSING SERVICES (HRA),5100,Repairs cyclical,HRA - Gas Central Heating Maintenance,6125020,19/12/2024,5100456866,"50,839.44",Revenue,SUN REALM HEATING CO LTD,114634
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Schools Buy Back,Repairs Alterations and Maintenance of Buildings,6121000,19/12/2024,5100454313,407.01,Revenue,QUANTEC CONSULTANTS LTD,115119
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport Contracts,6151520,19/12/2024,5100458057,"12,116.64",Revenue,EPL CARS,115576
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport Contracts,6151520,19/12/2024,5100458228,"7,854.00",Revenue,LANDMARK COACHES LTD (FACTORED,117104
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport Contracts,6151520,19/12/2024,5100458227,"6,018.00",Revenue,LANDMARK COACHES LTD (FACTORED,117104
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport Contracts,6151520,19/12/2024,5100458226,"8,670.00",Revenue,LANDMARK COACHES LTD (FACTORED,117104
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport Contracts,6151520,19/12/2024,5100458224,"9,894.00",Revenue,LANDMARK COACHES LTD (FACTORED,117104
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport Contracts,6151520,19/12/2024,5100458225,"7,854.00",Revenue,LANDMARK COACHES LTD (FACTORED,117104
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,19/12/2024,5100460009,598.90,Revenue,FLITTABUS COMMUNITY TRANSPORT,117215
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,19/12/2024,5100459998,"1,610.00",Revenue,FLITTABUS COMMUNITY TRANSPORT,117215
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Independent Foster Care  (New),6151800,19/12/2024,5100458344,"3,600.00",Revenue,FOSTERING SOLUTIONS LTD,117348
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109403,"3,653.74",Revenue,FOSTERING SOLUTIONS LTD,117348
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109402,"3,767.40",Revenue,FOSTERING SOLUTIONS LTD,117348
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109401,"3,600.00",Revenue,FOSTERING SOLUTIONS LTD,117348
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109400,"3,396.90",Revenue,FOSTERING SOLUTIONS LTD,117348
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109399,"6,025.97",Revenue,FOSTERING SOLUTIONS LTD,117348
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN & FAMILIES,4000,Capital - Children,Furniture Equipment and Materials,6140000,19/12/2024,5100459090,"84,957.20",Capital,STRATTON UPPER SCHOOL (ACADEMY,117350
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Furniture Equipment and Materials,6140000,19/12/2024,5100454429,"7,787.53",Capital,M&J GROUP (CONSTRUCTION & ROOF,117635
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,External Legal Costs,6141045,19/12/2024,5100450995,"7,497.50",Capital,PINSENT MASONS LLP,117677
PLACE AND COMMUNITIES,600,SUSTAINABILITY,7640,Albion - Projects,Vehicle Hire Ad Hoc,6130500,19/12/2024,5100454919,"1,650.00",Revenue,LONGMARSH LTD,118061
SOCIAL CARE HEALTH & HOUSING,500,COMMISSIONING,5300,Carers Team- Perform,Grants/Subscriptions/Contributions given,6144300,19/12/2024,5100449535,"446,165.69",Revenue,CARERS IN BEDFORDSHIRE,118213
PLACE AND COMMUNITIES,600,SUSTAINABILITY,7640,Albion - Projects,Furniture Equipment and Materials,6140000,19/12/2024,5100455311,180.00,Revenue,RAWLEY PLANT LTD,118623
PLACE AND COMMUNITIES,600,SUSTAINABILITY,7640,Albion - Projects,Furniture Equipment and Materials,6140000,19/12/2024,5100455311,342.86,Revenue,RAWLEY PLANT LTD,118623
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109404,"2,845.20",Revenue,NFA,118896
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109405,"3,047.40",Revenue,NFA,118896
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Household Waste,Landfill Tax,6151517,19/12/2024,5100454464,"60,815.90",Revenue,VEOLIA ENVIRONMENTAL SERVICES,119063
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Household Waste,Residual Waste Disposal,6161515,19/12/2024,5100454464,"23,088.93",Revenue,VEOLIA ENVIRONMENTAL SERVICES,119063
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Disposal of Waste,6151510,19/12/2024,5100459360,213.76,Revenue,VEOLIA ENVIRONMENTAL SERVICES,119063
RESOURCES & ORG CHANGE,150,SERVICE DIRECTOR IT & CUSTOMER SERVICES,7550,Corp IT Costs,ICT Costs Software,6142415,19/12/2024,5100454707,"20,925.00",Revenue,ACCENTURE UK LTD,119243
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,DBV,Venue Hire,6120405,19/12/2024,5100454256,567.50,Revenue,THE RUFUS CENTRE,119343
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Venue Hire,6120405,19/12/2024,5100453044,435.00,Capital,THE RUFUS CENTRE,119343
RESOURCES & ORG CHANGE,150,SERVICE DIR HUMAN RESOURCES & ORG DEVELP,7300,Training,Venue Hire,6120405,19/12/2024,5100453045,72.00,Revenue,THE RUFUS CENTRE,119343
RESOURCES & ORG CHANGE,150,SERVICE DIR HUMAN RESOURCES & ORG DEVELP,7300,Training,Venue Hire,6120405,19/12/2024,5100453045,280.00,Revenue,THE RUFUS CENTRE,119343
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,Contracting Team,Venue Hire,6120405,19/12/2024,5100453114,375.00,Revenue,THE RUFUS CENTRE,119343
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,0-19 Shared Service,Medical Fees/Costs,6161005,19/12/2024,5100454877,"641,301.77",Revenue,CAMBRIDGESHIRE COMMUNITY SERVI,120362
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,0-19 Shared Service,Medical Fees/Costs,6161005,19/12/2024,5100454872,"101,258.18",Revenue,CAMBRIDGESHIRE COMMUNITY SERVI,120362
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,0-19 Shared Service,Medical Fees/Costs,6161005,19/12/2024,5100453762,"60,000.00",Revenue,CAMBRIDGESHIRE COMMUNITY SERVI,120362
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,0-19 Shared Service,Medical Fees/Costs,6161005,19/12/2024,5100453907,"131,460.00",Revenue,CAMBRIDGESHIRE COMMUNITY SERVI,120362
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Professional Services - Other,6141040,19/12/2024,5100457796,244.86,Revenue,PPM LTD,121526
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,CM Infrastructure,ICT Costs Software,6142415,19/12/2024,5100459208,"2,586.34",Revenue,ACCESS UK LTD,121924
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,19/12/2024,2100447438,547.40,Revenue,ELITE DAY SERVICES (FACTORED),122065
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,19/12/2024,2100447439,547.40,Revenue,ELITE DAY SERVICES (FACTORED),122065
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,19/12/2024,2100447440,547.40,Revenue,ELITE DAY SERVICES (FACTORED),122065
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,19/12/2024,2100449432,328.44,Revenue,ELITE DAY SERVICES (FACTORED),122065
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109462,"4,301.12",Revenue,ORANGE GROVE FOSTERCARE LTD,122398
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,19/12/2024,2200109461,"4,321.44",Revenue,ORANGE GROVE FOSTERCARE LTD,122398
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,19/12/2024,5100460003,260.00,Revenue,Z&S TRANSPORT LTD,124216
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,19/12/2024,5100460013,320.87,Revenue,Z&S TRANSPORT LTD,124216
RESOURCES & ORG CHANGE,150,SERVICE DIRECTOR IT & CUSTOMER SERVICES,7550,Corp IT Costs,ICT Costs Software,6142415,19/12/2024,5100454696,365.16,Revenue,SOFTCAT,124454
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100447378,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100447379,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100447380,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100447381,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100447382,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100447383,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100447384,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100447385,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,19/12/2024,2100448255,"1,344.12",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,19/12/2024,2100448256,"1,344.12",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,19/12/2024,2100448257,"1,344.12",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,19/12/2024,2100448258,"1,344.12",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100449985,268.54,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100449986,272.22,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100449987,275.90,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100449988,264.01,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100449993,357.51,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100449994,321.55,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100449995,360.24,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100449996,390.11,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100449997,763.69,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100449998,720.18,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100449999,750.04,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,19/12/2024,2100450000,743.20,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,19/12/2024,2100450414,809.37,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,19/12/2024,5100454344,"4,829.47",Revenue,AFFINITY TRUST,125986
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,19/12/2024,5100454345,"13,120.54",Revenue,AFFINITY TRUST,125986
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,19/12/2024,5100454346,"20,715.37",Revenue,AFFINITY TRUST,125986
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,19/12/2024,5100453222,298.52,Revenue,AFFINITY TRUST,125986
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,19/12/2024,5100453221,"88,974.27",Revenue,AFFINITY TRUST,125986
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,19/12/2024,5100453220,"49,555.51",Revenue,AFFINITY TRUST,125986
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,19/12/2024,5100453219,"20,377.50",Revenue,AFFINITY TRUST,125986
PLACE AND COMMUNITIES,600,LEISURE,6810,Leisure Mgt Contract,Professional Services - Consultancy,6141020,19/12/2024,5100455211,"3,750.00",Revenue,LAVAT CONSULTING LTD T/A PSTAX,126000
PLACE AND COMMUNITIES,600,DEVELOPMENT INFRASTRUCTURE,6500,Asst. Dir Dev Infra,Subscriptions,6144305,19/12/2024,5100454254,207.20,Revenue,TOWN & COUNTRY PLANNING ASSOCI,126028
PLACE AND COMMUNITIES,600,DEVELOPMENT INFRASTRUCTURE,6500,Asst. Dir Dev Infra,Subscriptions,6144305,19/12/2024,5100454254,259.00,Revenue,TOWN & COUNTRY PLANNING ASSOCI,126028
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Professional Services - Consultancy,6141020,19/12/2024,5100453470,"14,925.00",Capital,DLP (PLANNING) LTD,129316
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD Resp Kingfishers,Contract Hire,6131005,19/12/2024,5100454659,"1,834.35",Revenue,ENTERPRISE RENT-A-CAR UK LTD,130075
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Contract Hire,6131005,19/12/2024,5100454693,664.28,Revenue,ENTERPRISE RENT-A-CAR UK LTD,130075
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Contract Hire,6131005,19/12/2024,5100454693,664.28,Revenue,ENTERPRISE RENT-A-CAR UK LTD,130075
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Contract Hire,6131005,19/12/2024,5100454693,664.28,Revenue,ENTERPRISE RENT-A-CAR UK LTD,130075
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Contract Hire,6131005,19/12/2024,5100454693,664.28,Revenue,ENTERPRISE RENT-A-CAR UK LTD,130075
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Contract Hire,6131005,19/12/2024,5100454708,872.31,Revenue,ENTERPRISE RENT-A-CAR UK LTD,130075
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Fleet Education,Contract Hire,6131005,19/12/2024,5100454692,"1,440.83",Revenue,ENTERPRISE RENT-A-CAR UK LTD,130075
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Fleet Education,Contract Hire,6131005,19/12/2024,5100454692,"1,440.83",Revenue,ENTERPRISE RENT-A-CAR UK LTD,130075
PLACE AND COMMUNITIES,600,LEISURE,6810,Play - leisure servs,Furniture & Equipment Repairs & Maintenance,6140010,19/12/2024,5100458036,"1,235.90",Revenue,PROLUDIC LIMITED,130217
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Schools Buy Back,Planned Servicing,6121070,19/12/2024,5100454357,986.00,Revenue,H C L SAFETY LIMITED,130356
PLACE AND COMMUNITIES,600,PUBLIC PROTECTION,6700,Licencing,Furniture Equipment and Materials,6140000,19/12/2024,5100454638,"1,728.51",Revenue,NEW AUTO LIMITED T/A MOGO UK,130375
PLACE AND COMMUNITIES,600,PUBLIC PROTECTION,6700,Licencing,Furniture Equipment and Materials,6140000,19/12/2024,5100454636,309.54,Revenue,NEW AUTO LIMITED T/A MOGO UK,130375
FINANCE,151,REVENUE & BENEFITS,2240,Customer Accounts,Subscriptions,6144305,19/12/2024,5100453712,"1,615.00",Revenue,INST OF REVENUES RATING & VALU,130406
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Horticultural Costs,6140300,19/12/2024,5100458347,785.00,Revenue,GRISTWOOD & TOMS LTD,130437
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Postages,6142000,19/12/2024,5100454598,937.44,Revenue,WHISTL UK LTD,130551
PLACE AND COMMUNITIES,600,REGENERATION DIRECTOR,6100,Capital - Regen.,Capital Expenditure S106,6144325,19/12/2024,5100455278,"3,599.60",Capital,BIGGLESWADE TOWN COUNCIL,130815
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,19/12/2024,5100454887,"3,961.33",Revenue,EUCLID LIMITED,131004
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,19/12/2024,5100454888,484.70,Revenue,EUCLID LIMITED,131004
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,19/12/2024,5100455038,623.76,Revenue,EUCLID LIMITED,131004
PLACE AND COMMUNITIES,600,TRANSPORT,6410,BSIP,Transport Contracts,6151520,19/12/2024,5100455281,260.15,Revenue,EUCLID LIMITED,131004
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Ops Unit - Libraries,Furniture Equipment and Materials,6140000,19/12/2024,5100457678,300.00,Revenue,MARTIN TUCK SERVICES,131335
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Capital Construction / Refurbishment,6121005,19/12/2024,5100454702,"4,800.00",Capital,MARTIN TUCK SERVICES,131335
PLACE AND COMMUNITIES,600,DEVELOPMENT INFRASTRUCTURE,6500,Planning Revenue,Professional Services - Consultancy,6141020,19/12/2024,5100454187,"7,050.00",Revenue,PHD CHARTERED TOWN PLANNERS,131481
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Dog Control,Private Contractors,6151500,19/12/2024,5100455003,-255.25,Revenue,SDK ENVIRONMENTAL LTD,131595
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Dog Control,Private Contractors,6151500,19/12/2024,5100459160,"10,935.28",Revenue,SDK ENVIRONMENTAL LTD,131595
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Grove View Health Hu,Security Costs,6121110,19/12/2024,5100459715,"13,174.36",Revenue,CYS SECURITY LTD,131628
