,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,727615,DR Manjula Atmakur,440.00,R4416,Services - DoLS Doctors Fees,11/01/2024,130414000,Adults Safeguarding,MCA General
INSERTED DETAIL,727637,Kanj Nicholas Arts,50.40,R4008,Materials for resale,23/01/2024,130415177,Arts and Culture,Art Gallery Shop
INSERTED DETAIL,727637,Kanj Nicholas Arts,120.00,R4400,Services - Professional Fees,08/01/2024,130413623,Arts and Culture,"Early Years -  ACE NPO WAG			"
INSERTED DETAIL,727646,Theia Bonnella,"2,337.50",R5037,TPP - Alternative Provision of Education,05/01/2024,130413097,Special Educational Needs,"Special Education Provision ""Personal Funding""			"
INSERTED DETAIL,727653,L & S Engineers Limited,49.96,R4000,Equipment - Purchase,25/01/2024,191240140,Fleet Services,Fleet Management
INSERTED DETAIL,727653,L & S Engineers Limited,360.45,R4000,Equipment - Purchase,25/01/2024,191240139,Fleet Services,Fleet Management
INSERTED DETAIL,727653,L & S Engineers Limited,5.03,R4000,Equipment - Purchase,25/01/2024,191240141,Fleet Services,Fleet Management
INSERTED DETAIL,727653,L & S Engineers Limited,52.13,R4000,Equipment - Purchase,25/01/2024,191240141,Fleet Services,Fleet Management
INSERTED DETAIL,727653,L & S Engineers Limited,84.23,R4000,Equipment - Purchase,11/01/2024,191234768,Fleet Services,Fleet Management
INSERTED DETAIL,727653,L & S Engineers Limited,166.70,R4000,Equipment - Purchase,18/01/2024,191237646,Fleet Services,Fleet Management
INSERTED DETAIL,727665,Shell Energy Retail Ltd,18.04,R2100,Electricity,04/01/2024,191230343,Corporate Asset Management,Central Utilities to Recharge
INSERTED DETAIL,727665,Shell Energy Retail Ltd,10.85,R2101,Gas,04/01/2024,191230344,Corporate Asset Management,Central Utilities to Recharge
INSERTED DETAIL,727672,Destin Solutions Limited,"10,000.00",R4400,Services - Professional Fees,16/01/2024,130412626,Revenues & Benefits,Revenues
INSERTED DETAIL,727714,Environmental Essentials,975.00,C1100,Construction and Conversion,29/01/2024,130415916,,Corporate Asset Management
INSERTED DETAIL,727714,Environmental Essentials,975.00,R4400,Services - Professional Fees,02/01/2024,130412629,Corporate Asset Management,"Building Compliance			"
INSERTED DETAIL,727714,Environmental Essentials,975.00,R4400,Services - Professional Fees,02/01/2024,130412630,Corporate Asset Management,"Building Compliance			"
INSERTED DETAIL,727714,Environmental Essentials,975.00,C6002,External Professional Fees,05/01/2024,130410627,,Corporate Asset Management
INSERTED DETAIL,727714,Environmental Essentials,"1,075.00",C1100,Construction and Conversion,11/01/2024,130412627,,Electrical Works
INSERTED DETAIL,727714,Environmental Essentials,"1,325.00",R4400,Services - Professional Fees,12/01/2024,130413512,Corporate Asset Management,"Building Compliance			"
INSERTED DETAIL,727714,Environmental Essentials,"1,950.00",R4400,Services - Professional Fees,12/01/2024,130413260,Corporate Asset Management,Statutory Surveys
INSERTED DETAIL,727714,Environmental Essentials,"5,600.00",R4400,Services - Professional Fees,17/01/2024,130413513,Corporate Asset Management,"Building Compliance			"
INSERTED DETAIL,727714,Environmental Essentials,975.00,R4400,Services - Professional Fees,17/01/2024,130413511,Corporate Asset Management,"Building Compliance			"
INSERTED DETAIL,727714,Environmental Essentials,"2,100.00",R4400,Services - Professional Fees,17/01/2024,130412628,Corporate Asset Management,"Building Compliance			"
INSERTED DETAIL,727721,Swarco UK & Ireland Ltd,"1,220.11",R4003,Equipment - R & M,22/01/2024,130415067,Operation & Maintenance of Existing Network,Traffic Signals
INSERTED DETAIL,727721,Swarco UK & Ireland Ltd,429.14,R4003,Equipment - R & M,22/01/2024,130415068,Operation & Maintenance of Existing Network,Traffic Signals
INSERTED DETAIL,727721,Swarco UK & Ireland Ltd,805.88,R4003,Equipment - R & M,22/01/2024,130415069,Operation & Maintenance of Existing Network,Traffic Signals
INSERTED DETAIL,727721,Swarco UK & Ireland Ltd,"1,220.11",R4003,Equipment - R & M,22/01/2024,130415070,Operation & Maintenance of Existing Network,"Walsall Recovery Costs	"
INSERTED DETAIL,727721,Swarco UK & Ireland Ltd,"1,153.64",R4003,Equipment - R & M,03/01/2024,130412631,Operation & Maintenance of Existing Network,Traffic Signals
INSERTED DETAIL,727721,Swarco UK & Ireland Ltd,"2,277.34",R4003,Equipment - R & M,10/01/2024,130413791,Operation & Maintenance of Existing Network,Traffic Signals
INSERTED DETAIL,727721,Swarco UK & Ireland Ltd,"19,215.00",R4003,Equipment - R & M,02/01/2024,130412482,Operation & Maintenance of Existing Network,UTC Wolverhampton
INSERTED DETAIL,727721,Swarco UK & Ireland Ltd,"50,000.00",R4003,Equipment - R & M,17/01/2024,130414618,Highways Maintenance,Fencing & Guard Rails
INSERTED DETAIL,727721,Swarco UK & Ireland Ltd,"1,539.94",R4003,Equipment - R & M,02/01/2024,130412481,Operation & Maintenance of Existing Network,"Walsall Recovery Costs	"
INSERTED DETAIL,727721,Swarco UK & Ireland Ltd,"1,204.95",R4003,Equipment - R & M,15/01/2024,130414495,Operation & Maintenance of Existing Network,Traffic Signals
INSERTED DETAIL,727850,Genius Tuition,"11,216.00",R4700,Grant Payments,23/01/2024,130415341,Head of Children's Improvement,Holiday Activity Fund
INSERTED DETAIL,727854,The Mercian Trust,"2,282.33",R5100,TPP - Payments to Local Authorities,19/01/2024,130410808,Special Educational Needs,Special Education Provision “Out of City”
INSERTED DETAIL,727854,The Mercian Trust,"2,282.33",R5100,TPP - Payments to Local Authorities,22/01/2024,130410809,Special Educational Needs,Special Education Provision “Out of City”
INSERTED DETAIL,727934,Eplan Energy Ltd,"8,381.20",C5011,Grants paid out to other organisations,05/01/2024,191230799,,Disabled Facilities Grants
INSERTED DETAIL,727934,Eplan Energy Ltd,"5,028.19",C5011,Grants paid out to other organisations,10/01/2024,191234498,,Disabled Facilities Grants
INSERTED DETAIL,727934,Eplan Energy Ltd,"7,488.01",C5011,Grants paid out to other organisations,02/01/2024,191228095,,Disabled Facilities Grants
INSERTED DETAIL,727934,Eplan Energy Ltd,"7,210.69",C5011,Grants paid out to other organisations,17/01/2024,191237081,,Disabled Facilities Grants
INSERTED DETAIL,727954,St Chad & St Mark Church,150.00,R4700,Grant Payments,23/01/2024,191239102,Ward Funds,Ward Fund - Penn
INSERTED DETAIL,727983,Dawsongroup Sweepers Ltd,"1,323.00",R3200,Hire of Vehicles,19/01/2024,191237931,Fleet Services,Fleet Management
INSERTED DETAIL,727983,Dawsongroup Sweepers Ltd,"1,323.00",R3200,Hire of Vehicles,24/01/2024,191239708,Fleet Services,Fleet Management
INSERTED DETAIL,727983,Dawsongroup Sweepers Ltd,"3,653.35",R3200,Hire of Vehicles,12/01/2024,191234867,Fleet Services,Fleet Management
INSERTED DETAIL,727983,Dawsongroup Sweepers Ltd,"1,323.00",R3200,Hire of Vehicles,12/01/2024,191234866,Fleet Services,Fleet Management
INSERTED DETAIL,727983,Dawsongroup Sweepers Ltd,"1,323.00",R3200,Hire of Vehicles,12/01/2024,191234830,Fleet Services,Fleet Management
INSERTED DETAIL,727983,Dawsongroup Sweepers Ltd,"1,323.00",R3200,Hire of Vehicles,29/01/2024,191241133,Fleet Services,Fleet Management
INSERTED DETAIL,727989,Coupland Cavendish T/A Gowing Law Solic,"1,212.00",R4400,Services - Professional Fees,11/01/2024,191234778,Housing Revenue Account,HRA Repairs & Maintenance - General
INSERTED DETAIL,727989,Coupland Cavendish T/A Gowing Law Solic,650.00,R4400,Services - Professional Fees,09/01/2024,191233801,Housing Revenue Account,HRA Repairs & Maintenance - General
INSERTED DETAIL,727989,Coupland Cavendish T/A Gowing Law Solic,"4,750.00",R4400,Services - Professional Fees,10/01/2024,191234476,Housing Revenue Account,HRA Repairs & Maintenance - General
INSERTED DETAIL,728006,Trophies Plus Medals Ltd,825.75,R4970,"Education trips, Holidays, Outings & Activities",17/01/2024,130414643,Children & Young People In Care,"Corporate Parenting			"
INSERTED DETAIL,728009,Lodging Investments Ltd,"10,990.00",R5024,TPP - B&B payments to landlords,30/01/2024,191241864,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,728009,Lodging Investments Ltd,"10,990.00",R5024,TPP - B&B payments to landlords,16/01/2024,191236547,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,728009,Lodging Investments Ltd,"10,990.00",R5024,TPP - B&B payments to landlords,24/01/2024,191239765,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,728009,Lodging Investments Ltd,150.00,R5024,TPP - B&B payments to landlords,24/01/2024,191239766,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,728009,Lodging Investments Ltd,60.00,R5024,TPP - B&B payments to landlords,24/01/2024,191239767,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,728009,Lodging Investments Ltd,"10,990.00",R5024,TPP - B&B payments to landlords,04/01/2024,191230213,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,728009,Lodging Investments Ltd,"10,990.00",R5024,TPP - B&B payments to landlords,04/01/2024,191230214,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,728009,Lodging Investments Ltd,180.00,R5024,TPP - B&B payments to landlords,24/01/2024,191239768,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,728009,Lodging Investments Ltd,"10,990.00",R5024,TPP - B&B payments to landlords,09/01/2024,191233761,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,728017,HBL Associates Ltd,"3,500.00",R4404,Services - Consultants,29/01/2024,130415524,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,728017,HBL Associates Ltd,"6,000.00",C1100,Construction and Conversion,02/01/2024,130406830,,GF - Brewers Yard Phase 1 - Culwell Street
INSERTED DETAIL,728057,Rees Foundation,"3,995.00",R1650,Training Expenses,02/01/2024,130412232,Children & Young People In Care,Reach
INSERTED DETAIL,728091,Ford Retail Trading As Trust Ford,75.00,R4400,Services - Professional Fees,25/01/2024,191240129,Fleet Services,Fleet Management
INSERTED DETAIL,728093,Couunty Private Client Ltd(TACountyRents),"2,010.00",R5024,TPP - B&B payments to landlords,09/01/2024,191233785,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,728101,Nottinghamshire Police,"1,126.40",R4400,Services - Professional Fees,23/01/2024,130413261,Licensing,"Private Hire Vehicles			"
INSERTED DETAIL,728101,Nottinghamshire Police,"1,252.96",R4400,Services - Professional Fees,23/01/2024,130413262,Licensing,"Private Hire Vehicles			"
INSERTED DETAIL,728105,Komlaish Achall,150.00,R4400,Services - Professional Fees,25/01/2024,130415672,Arts and Culture,"Early Years -  ACE NPO WAG			"
INSERTED DETAIL,728105,Komlaish Achall,120.00,R4400,Services - Professional Fees,02/01/2024,130412233,Arts and Culture,"Early Years -  ACE NPO WAG			"
INSERTED DETAIL,728136,Independent Provider Of SpecEduAdv(IPSEA,699.00,R1650,Training Expenses,11/01/2024,130409861,Special Educational Needs,SEN Special Education Admin
INSERTED DETAIL,728136,Independent Provider Of SpecEduAdv(IPSEA,"1,070.00",R1650,Training Expenses,12/01/2024,130410030,Special Educational Needs,SEN Special Education Admin
INSERTED DETAIL,728136,Independent Provider Of SpecEduAdv(IPSEA,535.00,R1650,Training Expenses,02/01/2024,130410031,Special Educational Needs,SEN Special Education Admin
INSERTED DETAIL,728138,Athena Select Limited,"5,373.16",C5011,Grants paid out to other organisations,31/01/2024,191242575,,Disabled Facilities Grants
INSERTED DETAIL,728139,Apple Trees Nursery Ltd,"1,360.80",R5035,TPP - Private Nursery Education Funding,18/01/2024,191237665,Early Years,Early Years Entitlement Funding for Disadvantaged 2 Year Olds
INSERTED DETAIL,728139,Apple Trees Nursery Ltd,"5,928.00",R5035,TPP - Private Nursery Education Funding,18/01/2024,191237666,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
INSERTED DETAIL,728140,Optomany Ltd,319.86,R4400,Services - Professional Fees,04/01/2024,130413263,City Events,"Events - Bilston Town Hall 			"
INSERTED DETAIL,728140,Optomany Ltd,87.00,R4400,Services - Professional Fees,05/01/2024,130413264,City Events,"Events - Bilston Town Hall 			"
INSERTED DETAIL,728154,Presco UK Ltd,117.15,R4007,Materials,30/01/2024,130416060,Digital and IT,Digital Print Solutions
INSERTED DETAIL,728154,Presco UK Ltd,15.99,R4007,Materials,30/01/2024,130416060,Digital and IT,Digital Print Solutions
INSERTED DETAIL,728154,Presco UK Ltd,407.24,R4007,Materials,23/01/2024,130415342,Digital and IT,Digital Print Solutions
INSERTED DETAIL,728167,Crookes Walker Consulting Ltd,"8,892.00",R4400,Services - Professional Fees,31/01/2024,130407029,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,728167,Crookes Walker Consulting Ltd,"4,500.00",R4400,Services - Professional Fees,31/01/2024,130415926,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,728167,Crookes Walker Consulting Ltd,"8,892.00",R4400,Services - Professional Fees,11/01/2024,130409244,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,728188,Mascot Management Ltd,"4,546.00",R4400,Services - Professional Fees,11/01/2024,130413514,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,728188,Mascot Management Ltd,525.00,R4400,Services - Professional Fees,17/01/2024,130407213,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,728188,Mascot Management Ltd,"1,550.00",C1100,Construction and Conversion,10/01/2024,130410523,,GF - Brewers Yard Phase 1 - Culwell Street
INSERTED DETAIL,728211,Maber Associates Limited,"1,500.00",R4400,Services - Professional Fees,10/01/2024,130414003,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,728211,Maber Associates Limited,"1,575.00",R4400,Services - Professional Fees,10/01/2024,130414003,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,728226,Environmental Engineering P'shipT/AE3P,750.00,R4400,Services - Professional Fees,15/01/2024,130409506,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,728233,Jenny Hartnell,720.00,R6310,Direct Work With Children,05/01/2024,130413515,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,728241,Rebecca Record,136.80,R5035,TPP - Private Nursery Education Funding,18/01/2024,191237681,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
INSERTED DETAIL,728242,Storywise,300.00,R6310,Direct Work With Children,04/01/2024,130413265,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,728242,Storywise,300.00,R6310,Direct Work With Children,04/01/2024,130413266,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,728242,Storywise,300.00,R6310,Direct Work With Children,04/01/2024,130413267,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,728242,Storywise,150.00,R6310,Direct Work With Children,04/01/2024,130413268,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,728254,National Grid Electricity Distribution,620.37,R5710,TPP - Maintenance on Other Roads,08/01/2024,130413516,Street Lighting,Street Lighting Maintenance
INSERTED DETAIL,728254,National Grid Electricity Distribution,"2,501.79",R5710,TPP - Maintenance on Other Roads,26/01/2024,130415178,Street Lighting,Street Lighting Maintenance
INSERTED DETAIL,728254,National Grid Electricity Distribution,723.23,R5710,TPP - Maintenance on Other Roads,26/01/2024,130415343,Street Lighting,Street Lighting Maintenance
INSERTED DETAIL,728254,National Grid Electricity Distribution,635.62,R5710,TPP - Maintenance on Other Roads,26/01/2024,130415344,Street Lighting,Street Lighting Maintenance
INSERTED DETAIL,728254,National Grid Electricity Distribution,"1,404.82",R5710,TPP - Maintenance on Other Roads,24/01/2024,130415071,Street Lighting,Street Lighting Maintenance
INSERTED DETAIL,728255,Acumen Waste Services Ltd,730.90,R5003,TPP - Waste Disposal,04/01/2024,130413098,Waste Services,"Commercial Waste Disposal			"
INSERTED DETAIL,728255,Acumen Waste Services Ltd,"1,776.58",R5003,TPP - Waste Disposal,02/01/2024,130412234,Waste Services,"Commercial Waste Disposal			"
INSERTED DETAIL,728273,Paragon Costs Solutions,792.00,R4400,Services - Professional Fees,29/01/2024,191241478,Housing Revenue Account,HRA Repairs & Maintenance - General
INSERTED DETAIL,728273,Paragon Costs Solutions,250.00,R4400,Services - Professional Fees,30/01/2024,191241873,Housing Revenue Account,HRA Repairs & Maintenance - General
INSERTED DETAIL,728273,Paragon Costs Solutions,250.00,R4400,Services - Professional Fees,31/01/2024,191242568,Housing Revenue Account,HRA Repairs & Maintenance - General
