Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,782.45,R2400,Water Charges,11/10/2023,191198555,Waste Services,Shaw Road Civic Amenity Site
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,106.87,R2400,Water Charges,11/10/2023,191198556,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,93.35,R2400,Water Charges,11/10/2023,191198507,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,41.82,R2400,Water Charges,11/10/2023,191198508,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,26.54,R2400,Water Charges,11/10/2023,191198509,Estates and Valuations,Industrial Premises ; Fordhouse Road
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,26.54,R2400,Water Charges,11/10/2023,191198510,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,184.27,R2400,Water Charges,11/10/2023,191198511,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,4.83,R2400,Water Charges,11/10/2023,191198503,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,354.41,R2400,Water Charges,11/10/2023,191198504,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,10.40,R2400,Water Charges,11/10/2023,191198505,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,54.16,R2400,Water Charges,11/10/2023,191198506,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,233.85,R2400,Water Charges,11/10/2023,191198557,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,50.91,R2400,Water Charges,11/10/2023,191198558,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,4.34,R2400,Water Charges,11/10/2023,191198559,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,47.99,R2400,Water Charges,11/10/2023,191198560,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,87.48,R2400,Water Charges,11/10/2023,191198561,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,11.37,R2400,Water Charges,11/10/2023,191198512,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,13.60,R2400,Water Charges,11/10/2023,191198513,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,148.83,R2400,Water Charges,11/10/2023,191198514,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,71.83,R2400,Water Charges,11/10/2023,191198515,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,7.58,R2400,Water Charges,11/10/2023,191198516,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,48.76,R2400,Water Charges,11/10/2023,191198408,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,206.11,R2400,Water Charges,11/10/2023,191198409,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,78.14,R2400,Water Charges,11/10/2023,191198410,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,545.34,R2400,Water Charges,11/10/2023,191198411,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,688.88,R2400,Water Charges,11/10/2023,191198412,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,72.66,R2400,Water Charges,11/10/2023,191198413,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,100.96,R2400,Water Charges,11/10/2023,191198414,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,61.70,R2400,Water Charges,11/10/2023,191198415,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,84.22,R2400,Water Charges,11/10/2023,191198416,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,4.83,R2400,Water Charges,11/10/2023,191198417,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,70.71,R2400,Water Charges,11/10/2023,191198418,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,226.86,R2400,Water Charges,11/10/2023,191198419,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,263.85,R2400,Water Charges,11/10/2023,191198420,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,23.34,R2400,Water Charges,11/10/2023,191198424,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,35.06,R2400,Water Charges,11/10/2023,191198425,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,46.49,R2400,Water Charges,11/10/2023,191198426,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,-133.62,R2400,Water Charges,11/10/2023,191198427,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,270.86,R2400,Water Charges,11/10/2023,191198428,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,44.91,R2400,Water Charges,11/10/2023,191198429,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,45.61,R2400,Water Charges,11/10/2023,191198421,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,99.81,R2400,Water Charges,11/10/2023,191198422,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,46.01,R2400,Water Charges,11/10/2023,191198397,Facilities Management,Management of Vacant Properties
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,865.99,R2400,Water Charges,11/10/2023,191198398,Schools,St Luke's Church of England Aided Primary School
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,331.69,R2400,Water Charges,11/10/2023,191198423,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,15.40,R2400,Water Charges,11/10/2023,191198396,Schools,Eastfield Nursery
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,255.74,R2400,Water Charges,11/10/2023,191198394,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,533.81,R2400,Water Charges,11/10/2023,191198395,Schools,Christ Church (Church of England) Junior School
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,195.98,R2400,Water Charges,11/10/2023,191198517,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,66.80,R2400,Water Charges,11/10/2023,191198518,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,184.27,R2400,Water Charges,11/10/2023,191198562,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,54.16,R2400,Water Charges,11/10/2023,191198563,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,-3.06,R2400,Water Charges,11/10/2023,191198564,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,383.66,R2400,Water Charges,11/10/2023,191198565,Estates and Valuations,I10 Rental Income
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,102.26,R2400,Water Charges,11/10/2023,191198430,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,137.01,R2400,Water Charges,11/10/2023,191198431,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,55.95,R2400,Water Charges,11/10/2023,191198432,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,193.78,R2400,Water Charges,11/10/2023,191198433,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,31.56,R2400,Water Charges,11/10/2023,191198434,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,"1,309.88",R2400,Water Charges,11/10/2023,191198435,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,125.37,R2400,Water Charges,11/10/2023,191198436,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,285.95,R2400,Water Charges,11/10/2023,191198437,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,"1,506.13",R2400,Water Charges,11/10/2023,191198454,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,2.87,R2400,Water Charges,11/10/2023,191198455,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,184.27,R2400,Water Charges,11/10/2023,191198456,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,62.42,R2400,Water Charges,11/10/2023,191198457,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,231.69,R2400,Water Charges,11/10/2023,191198458,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,5.13,R2400,Water Charges,11/10/2023,191198459,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,76.28,R2400,Water Charges,11/10/2023,191198460,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,65.20,R2400,Water Charges,11/10/2023,191198461,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,70.52,R2400,Water Charges,11/10/2023,191198462,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,103.48,R2400,Water Charges,11/10/2023,191198463,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,299.22,R2400,Water Charges,11/10/2023,191198464,Facilities Management,Management of Vacant Properties
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,"1,635.50",R2400,Water Charges,11/10/2023,191198465,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,"1,675.91",R2400,Water Charges,11/10/2023,191198466,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,83.92,R2400,Water Charges,11/10/2023,191198467,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,317.12,R2400,Water Charges,11/10/2023,191198468,Waste Services,Anchor Lane Civic Amenity Site
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,106.12,R2400,Water Charges,11/10/2023,191198469,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,108.65,R2400,Water Charges,11/10/2023,191198449,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,240.03,R2400,Water Charges,11/10/2023,191198450,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,578.96,R2400,Water Charges,11/10/2023,191198451,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,62.42,R2400,Water Charges,11/10/2023,191198441,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,2.49,R2400,Water Charges,11/10/2023,191198442,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,179.07,R2400,Water Charges,11/10/2023,191198443,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,87.18,R2400,Water Charges,11/10/2023,191198444,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,57.24,R2400,Water Charges,11/10/2023,191198445,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,6.20,R2400,Water Charges,11/10/2023,191198446,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,202.19,R2400,Water Charges,11/10/2023,191198447,Facilities Management,Management of Vacant Properties
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,30.78,R2400,Water Charges,11/10/2023,191198448,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,-127.79,R2400,Water Charges,11/10/2023,191198438,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,"2,079.25",R2400,Water Charges,11/10/2023,191198439,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,325.77,R2400,Water Charges,11/10/2023,191198440,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,46.19,R2400,Water Charges,11/10/2023,191198452,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,87.09,R2400,Water Charges,11/10/2023,191198453,Facilities Management,Management of Vacant Properties
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,30.78,R2400,Water Charges,11/10/2023,191198473,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,15.45,R2400,Water Charges,11/10/2023,191198474,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,157.70,R2400,Water Charges,11/10/2023,191198471,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,108.44,R2400,Water Charges,11/10/2023,191198472,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,30.78,R2400,Water Charges,11/10/2023,191198477,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,447.79,R2400,Water Charges,11/10/2023,191198478,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,8.05,R2400,Water Charges,11/10/2023,191198475,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,81.90,R2400,Water Charges,11/10/2023,191198476,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,3.81,R2400,Water Charges,11/10/2023,191198479,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,43.20,R2400,Water Charges,11/10/2023,191198470,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,837.36,R2400,Water Charges,11/10/2023,191198529,Facilities Management,Management of Vacant Properties
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,193.19,R2400,Water Charges,11/10/2023,191198528,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,4.34,R2400,Water Charges,11/10/2023,191197982,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,-356.56,R2400,Water Charges,11/10/2023,191197997,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,444.70,R2400,Water Charges,11/10/2023,191197996,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,30.78,R2400,Water Charges,11/10/2023,191197883,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,76.28,R2400,Water Charges,11/10/2023,191197881,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,"3,657.49",R2400,Water Charges,11/10/2023,191197882,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,35.97,R2400,Water Charges,11/10/2023,191197879,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,7.03,R2400,Water Charges,11/10/2023,191197880,Corporate Asset Management,Central Utilities to Recharge
728527,Anglian Water Bus (Ntl) Ltd T/A Wave,229.94,R2400,Water Charges,11/10/2023,191197877,Corporate Asset Management,Central Utilities to Recharge
