Organisation Name,Organisation Code,Unique Ref No ,Effective Date,Directorate where expenditure incurred, Supplier Name ,Payment Date,Net amount,Purpose of Spend,"Procurement Classification
(Higher Level)","Procurement Classification
(Lower Level)",CAPITAL / REVEUNE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7377,31.07.2023,ADULT SOCIAL CARE,STARTING POINT RECRUITMENT LTD,06/07/2023,711.48,6554-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7378,31.07.2023,ADULT SOCIAL CARE,STARTING POINT RECRUITMENT LTD,06/07/2023,"1,229.10",6537-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7379,31.07.2023,CHILDRENS,STARTING POINT RECRUITMENT LTD,11/07/2023,"1,105.20",6222-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7380,31.07.2023,CHILDRENS,STARTING POINT RECRUITMENT LTD,03/07/2023,"1,363.08",6222-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7381,31.07.2023,CHILDRENS,STARTING POINT RECRUITMENT LTD,03/07/2023,"1,484.81",6222-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7382,31.07.2023,CHILDRENS,STARTING POINT RECRUITMENT LTD,11/07/2023,"1,484.81",6222-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7383,31.07.2023,CHILDRENS,STARTING POINT RECRUITMENT LTD,03/07/2023,"1,484.81",6222-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7384,31.07.2023,CHILDRENS,STARTING POINT RECRUITMENT LTD,10/07/2023,"1,484.81",6222-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7385,31.07.2023,RESOURCES AND TRANSFORMATION,STARTING POINT RECRUITMENT LTD,04/07/2023,749.99,6625-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7386,31.07.2023,ADULT SOCIAL CARE,STARTING POINT RECRUITMENT LTD,06/07/2023,"1,533.17",6540-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7387,31.07.2023,ADULT SOCIAL CARE,STARTING POINT RECRUITMENT LTD,06/07/2023,"3,002.10",6537-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7388,31.07.2023,RESOURCES AND TRANSFORMATION,STARTING POINT RECRUITMENT LTD,20/07/2023,"2,139.34",6610-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7389,31.07.2023,RESOURCES AND TRANSFORMATION,STARTING POINT RECRUITMENT LTD,20/07/2023,"2,901.15",6610-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7390,31.07.2023,ADULT SOCIAL CARE,STARTING POINT RECRUITMENT LTD,03/07/2023,829.6,6548-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7391,31.07.2023,ADULT SOCIAL CARE,STARTING POINT RECRUITMENT LTD,06/07/2023,"1,351.95",6537-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7392,31.07.2023,CHILDRENS,STARTING POINT RECRUITMENT LTD,11/07/2023,"1,523.06",6222-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7393,31.07.2023,CHILDRENS,STARTING POINT RECRUITMENT LTD,11/07/2023,"1,484.81",6222-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7394,31.07.2023,CHILDRENS,STARTING POINT RECRUITMENT LTD,10/07/2023,"1,484.81",6222-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7395,31.07.2023,RESOURCES AND TRANSFORMATION,STARTING POINT RECRUITMENT LTD,20/07/2023,"2,452.36",6610-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7396,31.07.2023,RESOURCES AND TRANSFORMATION,STARTING POINT RECRUITMENT LTD,20/07/2023,"2,787.75",6610-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7397,31.07.2023,ADULT SOCIAL CARE,STARTING POINT RECRUITMENT LTD,06/07/2023,"1,426.72",6548-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7398,31.07.2023,CHILDRENS,STARTING POINT RECRUITMENT LTD,03/07/2023,865.13,6222-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7399,31.07.2023,ADULT SOCIAL CARE,STARTING POINT RECRUITMENT LTD,06/07/2023,"1,560.66",6537-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7400,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,13/07/2023,250.95,6413-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7401,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,06/07/2023,287.41,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7402,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,06/07/2023,310.27,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7403,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,314.87,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7404,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,13/07/2023,334.6,6413-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7405,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,13/07/2023,375.59,6413-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7406,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,393.3,6411-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7407,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,393.67,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7408,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,408.3,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7409,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,06/07/2023,440.91,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7410,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,453.16,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7411,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,463.7,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7412,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,472.31,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7413,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,472.31,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7414,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,476.56,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7415,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,481.46,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7416,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,528.77,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7417,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,542.97,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7418,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,548.69,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7419,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,549.17,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7420,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,06/07/2023,555.22,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7421,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,577.2,6411-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7422,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,577.34,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7423,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,604.21,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7424,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,604.21,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7425,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,604.21,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7426,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,604.21,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7427,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,604.21,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7428,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,604.21,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7429,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,604.21,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7430,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,604.21,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7431,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,612.44,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7432,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,615.31,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7433,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,618.27,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7434,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,618.27,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7435,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,618.27,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7436,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,618.27,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7437,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,618.27,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7438,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,618.27,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7439,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,06/07/2023,618.27,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7440,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,627.52,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7441,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,14/07/2023,629.74,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7442,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,629.74,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7443,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,629.74,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7444,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,629.74,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7445,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,629.74,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7446,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,629.74,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7447,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,629.74,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7448,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,629.74,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7449,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,644.91,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7450,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,06/07/2023,644.91,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7451,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,659.71,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7452,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,06/07/2023,662.67,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7453,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,13/07/2023,781.13,6413-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7454,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,06/07/2023,786.83,6440-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7455,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,794.76,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7456,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,817.74,6430-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7457,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,832.13,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7458,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,832.13,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7459,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,10/07/2023,832.13,6410-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7460,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,17/07/2023,438.63,6313-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7461,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,17/07/2023,438.63,6313-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-7462,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",STARTING POINT RECRUITMENT LTD,17/07/2023,910.79,6313-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
