FORMAT CIAXLONE REPORT,DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
*,Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
LIST,Blackpool Council,Voyage 1 Limited T/A Voyage Care,213870,1001160,28/03/2024,"2,681.28",0.00,Supported Living / Group Homes,20348,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,NWE010805,1001160213870NWE010805
LIST,Blackpool Council,Bedspace Resource Ltd,213873,1002502,28/03/2024,676.80,112.80,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BLACKPOO 376518,1002502213873BLACKPOO 376518
LIST,Blackpool Council,The Disabilities Trust,213874,1002311,28/03/2024,"4,722.68",0.00,Supported Living / Group Homes,20198,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,CS0007387,1002311213874CS0007387
LIST,Blackpool Council,The Disabilities Trust,213875,1002311,28/03/2024,"5,043.08",0.00,Supported Living / Group Homes,20348,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,CS0007388,1002311213875CS0007388
LIST,Blackpool Council,The Disabilities Trust,213876,1002311,28/03/2024,"5,196.64",0.00,Supported Living / Group Homes,20198,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,CS0007391,1002311213876CS0007391
LIST,Blackpool Council,The Disabilities Trust,213877,1002311,28/03/2024,"5,196.64",0.00,Supported Living / Group Homes,20421,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,CS0007393,1002311213877CS0007393
LIST,Blackpool Council,The Disabilities Trust,213878,1002311,28/03/2024,"5,580.40",0.00,Supported Living / Group Homes,20198,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,CS0007395,1002311213878CS0007395
LIST,Blackpool Council,Autism Initiatives Uk,213879,1000025,28/03/2024,"1,245.23",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293208,1000025213879293208
LIST,Blackpool Council,Autism Initiatives Uk,213880,1000025,28/03/2024,"1,801.81",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293209,1000025213880293209
LIST,Blackpool Council,Autism Initiatives Uk,213881,1000025,28/03/2024,"2,893.17",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293210,1000025213881293210
LIST,Blackpool Council,Autism Initiatives Uk,213882,1000025,28/03/2024,"1,712.37",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293211,1000025213882293211
LIST,Blackpool Council,Autism Initiatives Uk,213883,1000025,28/03/2024,361.76,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293212,1000025213883293212
LIST,Blackpool Council,Autism Initiatives Uk,213884,1000025,28/03/2024,"1,338.91",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293213,1000025213884293213
LIST,Blackpool Council,Autism Initiatives Uk,213885,1000025,28/03/2024,"1,338.91",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293214,1000025213885293214
LIST,Blackpool Council,Autism Initiatives Uk,213886,1000025,28/03/2024,"1,338.91",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293215,1000025213886293215
LIST,Blackpool Council,Autism Initiatives Uk,213887,1000025,28/03/2024,"1,223.41",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293216,1000025213887293216
LIST,Blackpool Council,Autism Initiatives Uk,213888,1000025,28/03/2024,996.80,0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293217,1000025213888293217
LIST,Blackpool Council,Autism Initiatives Uk,213889,1000025,28/03/2024,"3,083.44",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293218,1000025213889293218
LIST,Blackpool Council,Autism Initiatives Uk,213890,1000025,28/03/2024,"1,640.75",0.00,Supported Living / Group Homes,20363,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293219,1000025213890293219
LIST,Blackpool Council,Autism Initiatives Uk,213891,1000025,28/03/2024,"2,078.86",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293220,1000025213891293220
LIST,Blackpool Council,Autism Initiatives Uk,213892,1000025,28/03/2024,285.60,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293221,1000025213892293221
LIST,Blackpool Council,Autism Initiatives Uk,213893,1000025,28/03/2024,666.40,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293222,1000025213893293222
LIST,Blackpool Council,Autism Initiatives Uk,213894,1000025,28/03/2024,"1,530.40",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293223,1000025213894293223
LIST,Blackpool Council,Autism Initiatives Uk,213895,1000025,28/03/2024,"1,223.41",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293224,1000025213895293224
LIST,Blackpool Council,Autism Initiatives Uk,213896,1000025,28/03/2024,666.40,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293225,1000025213896293225
LIST,Blackpool Council,Autism Initiatives Uk,213898,1000025,28/03/2024,"1,223.41",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293227,1000025213898293227
LIST,Blackpool Council,Autism Initiatives Uk,213899,1000025,28/03/2024,980.76,0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293228,1000025213899293228
LIST,Blackpool Council,Autism Initiatives Uk,213900,1000025,28/03/2024,537.32,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293229,1000025213900293229
LIST,Blackpool Council,Autism Initiatives Uk,213901,1000025,28/03/2024,"1,223.41",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293230,1000025213901293230
LIST,Blackpool Council,Autism Initiatives Uk,213902,1000025,28/03/2024,"1,283.18",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293231,1000025213902293231
LIST,Blackpool Council,Autism Initiatives Uk,213903,1000025,28/03/2024,"4,763.29",0.00,Supported Living / Group Homes,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293232,1000025213903293232
LIST,Blackpool Council,Autism Initiatives Uk,213904,1000025,28/03/2024,"1,697.19",0.00,Supported Living / Group Homes,20421,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293233,1000025213904293233
LIST,Blackpool Council,Autism Initiatives Uk,213905,1000025,28/03/2024,"2,408.62",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293234,1000025213905293234
LIST,Blackpool Council,Autism Initiatives Uk,213906,1000025,28/03/2024,"1,822.19",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293235,1000025213906293235
LIST,Blackpool Council,Autism Initiatives Uk,213907,1000025,28/03/2024,"3,083.44",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293236,1000025213907293236
LIST,Blackpool Council,Autism Initiatives Uk,213908,1000025,28/03/2024,"1,629.10",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293237,1000025213908293237
LIST,Blackpool Council,Autism Initiatives Uk,213909,1000025,28/03/2024,"1,200.31",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293238,1000025213909293238
LIST,Blackpool Council,Autism Initiatives Uk,213910,1000025,28/03/2024,533.12,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293239,1000025213910293239
LIST,Blackpool Council,Autism Initiatives Uk,213911,1000025,28/03/2024,996.80,0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293240,1000025213911293240
LIST,Blackpool Council,Autism Initiatives Uk,213912,1000025,28/03/2024,666.40,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293241,1000025213912293241
LIST,Blackpool Council,Autism Initiatives Uk,213913,1000025,28/03/2024,"1,758.57",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293242,1000025213913293242
LIST,Blackpool Council,Autism Initiatives Uk,213914,1000025,28/03/2024,"4,041.31",0.00,Supported Living / Group Homes,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293243,1000025213914293243
LIST,Blackpool Council,Autism Initiatives Uk,213915,1000025,28/03/2024,"1,944.71",0.00,Supported Living / Group Homes,20348,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293244,1000025213915293244
LIST,Blackpool Council,Autism Initiatives Uk,213916,1000025,28/03/2024,996.80,0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,293245,1000025213916293245
LIST,Blackpool Council,Cherish Uk Limited,213917,1001245,28/03/2024,"1,066.24",0.00,Homecare,20504,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97892AA,100124521391797892AA
LIST,Blackpool Council,Cherish Uk Limited,213918,1001245,28/03/2024,"1,047.20",0.00,Homecare,20440,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97893AA,100124521391897893AA
LIST,Blackpool Council,Cherish Uk Limited,213920,1001245,28/03/2024,533.12,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97895AA,100124521392097895AA
LIST,Blackpool Council,Cherish Uk Limited,213921,1001245,28/03/2024,685.44,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97896AA,100124521392197896AA
LIST,Blackpool Council,Cherish Uk Limited,213922,1001245,28/03/2024,"1,142.40",0.00,Homecare,20349,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97897AA,100124521392297897AA
LIST,Blackpool Council,Cherish Uk Limited,213923,1001245,28/03/2024,799.68,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97898AA,100124521392397898AA
LIST,Blackpool Council,Cherish Uk Limited,213924,1001245,28/03/2024,"1,066.24",0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97899AA,100124521392497899AA
LIST,Blackpool Council,Cherish Uk Limited,213926,1001245,28/03/2024,257.04,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97901AA,100124521392697901AA
LIST,Blackpool Council,Cherish Uk Limited,213927,1001245,28/03/2024,"1,561.28",0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97902AA,100124521392797902AA
LIST,Blackpool Council,Cherish Uk Limited,213928,1001245,28/03/2024,761.60,0.00,Homecare,20096,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97903AA,100124521392897903AA
LIST,Blackpool Council,Cherish Uk Limited,213929,1001245,28/03/2024,"1,408.96",0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97904AA,100124521392997904AA
LIST,Blackpool Council,Cherish Uk Limited,213930,1001245,28/03/2024,"1,485.12",0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97905AA,100124521393097905AA
LIST,Blackpool Council,Cherish Uk Limited,213931,1001245,28/03/2024,"2,817.92",0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97906AA,100124521393197906AA
LIST,Blackpool Council,Cherish Uk Limited,213932,1001245,28/03/2024,"1,247.12",0.00,Homecare,20222,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97907AA,100124521393297907AA
LIST,Blackpool Council,Cherish Uk Limited,213933,1001245,28/03/2024,761.60,0.00,Respite Care,20468,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97908AA,100124521393397908AA
LIST,Blackpool Council,Cherish Uk Limited,213934,1001245,28/03/2024,913.92,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97909AA,100124521393497909AA
LIST,Blackpool Council,Cherish Uk Limited,213935,1001245,28/03/2024,533.12,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97910AA,100124521393597910AA
LIST,Blackpool Council,Cherish Uk Limited,213936,1001245,28/03/2024,"2,132.48",0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97911AA,100124521393697911AA
LIST,Blackpool Council,Cherish Uk Limited,213937,1001245,28/03/2024,799.68,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97912AA,100124521393797912AA
LIST,Blackpool Council,Cherish Uk Limited,213938,1001245,28/03/2024,799.68,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97913AA,100124521393897913AA
LIST,Blackpool Council,Cherish Uk Limited,213939,1001245,28/03/2024,"2,132.48",0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97914AA,100124521393997914AA
LIST,Blackpool Council,Cherish Uk Limited,213940,1001245,28/03/2024,456.96,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,97915AA,100124521394097915AA
