Organisation name,Organisation Code,Effective date,Directorate / service where expenditure incurred,Service Category label,Service category URI,Supplier (Beneficiary) name,Local supplier (beneficiary) internal reference,Supplier,Supplier registered charity number,VCSE grant,Payment date - G/L Date,Transaction number,Net Amount,Irrecoverable VAT,purpose_of_spend,Procurement classification / merchant category: Council’s procurement category name,Procurement classification / merchant category: CPV label,Procurement classification / merchant category: CPV code,Procurement classification / merchant category: Proclass label,Procurement classification / merchant category: Proclass code,card_transaction
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Greener Living,,AMZNMktplace,0,,,,23/08/2023,9046400286,£74.94,,Day Activities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Unaccompanied Minors & Care Leavers,,AMZNMktplace,0,,,,23/08/2023,9046400158,£9.99,,LAC Contact,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,TFL ROAD CHG-PENALTY W,0,,,,22/08/2023,9046400114,£249.00,,Parking and congestion charges,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management General Fund,Lancaster West (GF),,LBHF PARK RINGO,0,,,,23/08/2023,9046400122,£21.00,,Parking and congestion charges,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,LS SOLETRADER,0,,,,23/08/2023,9046400130,£39.00,,Clothing and Uniforms,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Communities,Community Safety,,Zettle_ Kicks Cafe Ltd,0,,,,23/08/2023,9046400148,£3.00,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,Asif Halal Meats,0,,,,23/08/2023,9046400242,£6.86,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,24/08/2023,9046400252,£53.91,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,23/08/2023,9046400244,£48.32,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,24/08/2023,9046400254,£9.58,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,24/08/2023,9046400262,£4.93,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Children With Disabilities,,LUL TICKET MACHINE,0,,,,23/08/2023,9046400168,£50.00,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,23/08/2023,9046400248,£25.22,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Director Adult Social Care,Head of Service Care and Assessment RBKC,,VOUCHER EXPRESS,0,,,,23/08/2023,9046400164,£50.00,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TESCO GIFT CARD,0,,,,23/08/2023,9046400172,£50.00,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management General Fund,Lancaster West (GF),,LBHF PARK RINGO,0,,,,23/08/2023,9046400118,£8.75,,Parking and congestion charges,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,MCDONALDS,0,,,,22/08/2023,9046400126,£15.66,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,23/08/2023,9046400246,£9.93,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,24/08/2023,9046400256,£4.58,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Education,Early Years Service,,TESCO STORES 6109,0,,,,23/08/2023,9046400166,£74.94,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,SAINSBURYS S/MKTS,0,,,,23/08/2023,9046400174,£37.70,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Director Adult Social Care,Head of Service Care and Assessment RBKC,,VOUCHER EXPRESS,0,,,,23/08/2023,9046400162,£50.00,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,LUL TICKET MACHINE,0,,,,23/08/2023,9046400170,£20.00,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,PUTTSHACK LTD,0,,,,23/08/2023,9046400230,£90.00,,Training related expenditure,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,Hillingdon Food Centre,0,,,,23/08/2023,9046400238,£57.25,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,24/08/2023,9046400260,£66.44,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,BOOTS UK ECOMM,0,,,,23/08/2023,9046400268,£179.95,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,MARBLE HILL PLAYCENTR,0,,,,23/08/2023,9046400276,£7.50,,Section 17 : Other,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Needs,Housing Solutions,,PRET A MANGER,0,,,,23/08/2023,9046400216,£4.37,,Hire of Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,UBER    TRIP,0,,,,23/08/2023,9046400226,£7.42,,LAC Contact,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,PUTTSHACK LTD,0,,,,23/08/2023,9046400234,£30.00,,Training related expenditure,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,PUTTSHACK LTD,0,,,,23/08/2023,9046400234,£75.00,,Training related expenditure,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,AMZNMktplace,0,,,,24/08/2023,9046400264,£34.80,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,CO-OP GROUP FOOD,0,,,,23/08/2023,9046400280,£24.70,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Youth Offending Service,,Canva  03886-37639320,0,,,,23/08/2023,9046400220,£12.99,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,Vue Entertainment Ltd,0,,,,23/08/2023,9046400228,£8.32,,LAC Contact,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,The Discount Store,0,,,,23/08/2023,9046400236,£27.96,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Grenfell Corporate Costs,Grenfell Corporate Costs,,ZOOM.US 888-799-9666,0,,,,23/08/2023,9046400284,£14.25,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Needs,Housing Solutions,,EB  TEMPORARY ACCOMMOD,0,,,,23/08/2023,9046400202,£15.00,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,WAITROSE 531,0,,,,23/08/2023,9046400210,£8.35,,Other employee expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,PUTTSHACK LTD,0,,,,23/08/2023,9046400232,£90.00,,Training related expenditure,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,Krishna cash & carry,0,,,,23/08/2023,9046400240,£3.28,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,SAINSBURYS S/MKTS,0,,,,23/08/2023,9046400084,£0.30,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Needs,Housing Solutions,,MARKS&SPENCER PLC SF,0,,,,23/08/2023,9046400196,£1.00,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Communities,Community Safety,,MCDONALDS 500,0,,,,22/08/2023,9046400178,£13.04,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Customer Delivery,Assessments & Benefits,,HIGH WYCOMBE SSTP,0,,,,23/08/2023,9046400180,£18.85,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Early Help and Social Work,,NANDOS KENSAL RISE,0,,,,23/08/2023,9046400278,£40.50,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Children With Disabilities,,SumUp   Krisztian Vast,0,,,,23/08/2023,9046400094,£29.94,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Needs,Temporary Accommodation & Resettlement,,AO RETAIL LIMITED,0,,,,23/08/2023,9046400204,£55.00,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Needs,Housing Solutions,,CO-OP GROUP 070787,0,,,,23/08/2023,9046400198,£5.42,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Clinical Practice,,FULHAM PALACE CAFE,0,,,,23/08/2023,9046400206,£11.75,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Needs,Housing Solutions,,LUL TICKET MACHINE,0,,,,23/08/2023,9046400214,£10.25,,Hire of Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,GAFFERTAPE.COM,0,,,,23/08/2023,9046400078,£27.65,,Stationery,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Family and Care Resources,,UBER    TRIP,0,,,,23/08/2023,9046400086,£12.48,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,WOBURN SAFARI ADMISSIO,0,,,,23/08/2023,9046400080,£281.88,,Day Activities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Markets and Street Trading,,Premier Inn,0,,,,22/08/2023,9046400088,£49.99,,Hire of Accommodation and Facilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,PRET A MANGER,0,,,,23/08/2023,9046400200,£9.50,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Children With Disabilities,,Trainline,0,,,,23/08/2023,9046400208,£147.13,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,METRO PREPAID LIMITED,0,,,,23/08/2023,9046400110,£10.00,,Utilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Short Breaks & Resources,,SAINSBURYS S/MKTS,0,,,,23/08/2023,9046400082,£3.50,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,HOLIDAY INN KENSINGTON,0,,,,22/08/2023,9046400138,£13.00,,Hire of Accommodation and Facilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management General Fund,Lancaster West (GF),,Amazon Prime 1M2FQ1CJ4,0,,,,23/08/2023,9046400146,£8.99,,Marketing costs,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,WAITROSE 531,0,,,,23/08/2023,9046400184,£8.65,,Other employee expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,SumUp   Crispin Davy &,0,,,,23/08/2023,9046400192,£100.00,,Hired and Contracted Services,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,HM PASSPORT OFFICE,0,,,,23/08/2023,9046400266,£82.50,,Payment to Government Departments,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,AMZNMktplace,0,,,,23/08/2023,9046400090,£30.81,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Children With Disabilities,,M&S SIMPLY FOOD - SSP,0,,,,23/08/2023,9046400098,£6.20,,Staff Non:Travel Subsistence,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,METRO PREPAID LIMITED,0,,,,23/08/2023,9046400106,£10.00,,Utilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,Amazon.co.uk 1M22K9CC4,0,,,,23/08/2023,9046400282,£291.58,,Marketing costs,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,AMZNMktplace,0,,,,23/08/2023,9046400092,£58.14,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Operations and Programmes,Centralised Emergency Response,,Zettle_ ELIOR UK PLC,0,,,,23/08/2023,9046400100,£32.95,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,METRO PREPAID LIMITED,0,,,,23/08/2023,9046400108,£10.00,,Utilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Unaccompanied Minors & Care Leavers,,SAINSBURYS S/MKTS,0,,,,23/08/2023,9046400212,£2.00,,S24 Support allowance : Other Allowances,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Unaccompanied Minors & Care Leavers,,BP WANDSWORTH S/SERVE,0,,,,22/08/2023,9046400116,£5.50,,S24 Support allowance : Other Allowances,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,BRITISH GAS ONLINE,0,,,,23/08/2023,9046400124,£60.00,,Utilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,MARKS&SPENCER PLC,0,,,,23/08/2023,9046400134,£103.10,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,CMT UK LTD TAXI FARE,0,,,,23/08/2023,9046400142,£11.70,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,PORTFOLIO CARDS,0,,,,23/08/2023,9046400152,£2.50,,Section 17 : Other,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,AMAZON  204-8841317-71,0,,,,23/08/2023,9046400176,£45.82,,Telephone : Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TESCO GIFT CARD,0,,,,23/08/2023,9046400188,£30.00,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Business Improvement,,ADOBE STOCK,0,,,,23/08/2023,9046400102,£19.99,,Purchase of IT Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Director Adult Social Care,Head of Service Care and Assessment RBKC,,Expedia EXPEDIA 726389,0,,,,23/08/2023,9046400160,"£1,183.01",,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TESCO STORES 6186,0,,,,23/08/2023,9046400136,£4.30,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Education,Early Years Service,,POUNDLAND LTD - 1284,0,,,,23/08/2023,9046400144,£5.00,,Stationery,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Youth Offending Service,,TESCO STORES 4393,0,,,,23/08/2023,9046400182,£14.00,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,SAINSBURYS S/MKTS,0,,,,23/08/2023,9046400190,£3.80,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Children With Disabilities,,SumUp   Krisztian Vast,0,,,,23/08/2023,9046400096,£29.38,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,METRO PREPAID LIMITED,0,,,,23/08/2023,9046400104,£10.00,,Utilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,METRO PREPAID LIMITED,0,,,,23/08/2023,9046400112,£10.00,,Utilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,HOLIDAY INN KENSINGTON,0,,,,21/08/2023,9041207542,£332.23,,Hire of Accommodation and Facilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,HOLIDAY INN KENSINGTON,0,,,,21/08/2023,9041207550,£332.23,,Hire of Accommodation and Facilities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Unaccompanied Minors & Care Leavers,,OCS GROUP UK LTD,0,,,,22/08/2023,9041207498,£1.10,,S24 Support allowance : Other Allowances,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,AMZNMktplace,0,,,,22/08/2023,9041207506,£89.97,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,AMAZON  204-6536985-92,0,,,,22/08/2023,9041207514,£35.00,,Telephone : Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,TICKETS 95533904,0,,,,22/08/2023,9041207500,£53.00,,Planned Repairs : Grounds Maintenance,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,AMZNMKTPLACE AMAZON.CO,0,,,,22/08/2023,9041207508,£89.97,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Unaccompanied Minors & Care Leavers,,Ruskin Square Car Park,0,,,,22/08/2023,9041207496,£5.00,,S24 Support allowance : Other Allowances,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,AMZNMktplace,0,,,,22/08/2023,9041207504,£89.97,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,CH&CO CATERING,0,,,,22/08/2023,9041207502,£68.75,,Planned Repairs : Grounds Maintenance,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,Dunelm SoftFurnishings,0,,,,22/08/2023,9041207510,£149.95,,Furniture,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,SAINSBURYS S/MKTS,0,,,,22/08/2023,9041207526,£4.25,,Food and Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,WWW.ARGOS.CO.UK,0,,,,22/08/2023,9041207520,£293.95,,Equipment,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,TEAMSPORT,0,,,,22/08/2023,9041207522,£7.58,,Day Activities,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Youth Offending Service,,Zettle_ orange cafe,0,,,,22/08/2023,9041207530,£20.83,,Catering,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,Lanc West Estate,,WWW.CIOB.ORG.UK,0,,,,22/08/2023,9041207528,£235.08,,Training related expenditure,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,Trainline,0,,,,22/08/2023,9041207516,£16.69,,Staff and Volunteer Travel Expenses,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,Mailchimp,0,,,,22/08/2023,9041207534,£308.43,,IT Software,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,"Cleaner, Greener and Cultural Services",Culture and Place,,Mailchimp,0,,,,22/08/2023,9041207532,£308.43,,IT Software,,,,,,Yes
The Royal Borough of Kensington and Chelsea,RBKC,,Family Services,Social Work for Families,,UBER  TRIP,0,,,,22/08/2023,9041207524,£7.93,,Staff and Volunteer Travel Expenses,,,,,,Yes
