Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,DUNELM F0540,,11/11/2024,42239476,84.17,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BOOKING COM,,11/11/2024,42239476,570.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,B   Q 1221,,11/11/2024,42239476,58.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,UKOFFICEDIRECT CO,,11/11/2024,42239476,136.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI 60 774,,22/11/2024,42239476,88.90,,,,,yes,REVENUE,CIOC and Care Leavers,4039,"Clothes, Uniform & Laundry",30100,TILERY / OAK VIEW HUB,22/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,11/11/2024,42239476,25.20,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,11/11/2024,42239476,25.20,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,11/11/2024,42239476,25.20,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,11/11/2024,42239476,25.20,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE T917X6QA4,,18/11/2024,42239476,281.96,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,18/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BRITISH HEART FOUNDATI,,11/11/2024,42239476,-250.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,B M 792 TEESIDE,,11/11/2024,42239476,41.67,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ZETTLE  SCREAM FACTORY,,29/10/2024,42239476,10.50,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,29/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GREGGS PLC,,28/10/2024,42239476,9.96,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,28/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,01/11/2024,42239476,106.73,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,01/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,12/11/2024,42239476,-1.35,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,12/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CURRYS STOCKTON-ON-TEE,,11/11/2024,42239476,190.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,B   Q 1221,,18/11/2024,42239476,104.70,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,18/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SECURITY WATCHDOG,,20/11/2024,42239476,46.59,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,20/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,21/11/2024,42239476,3.70,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,13/11/2024,42239476,11.40,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,13/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,13/11/2024,42239476,11.30,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,13/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,21/11/2024,42239476,9.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,21/11/2024,42239476,11.40,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,21/11/2024,42239476,11.30,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,20/11/2024,42239476,9.25,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,20/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STATION NEWS,,06/11/2024,42239476,4.70,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,06/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS ROSEWORTH,,21/11/2024,42239476,6.64,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI 92 774,,27/10/2024,42239476,43.59,,,,,yes,REVENUE,CIOC and Care Leavers,4039,"Clothes, Uniform & Laundry",30100,TILERY / OAK VIEW HUB,27/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HAYER FISHERIES LIMIT,,23/11/2024,42239476,6.20,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,23/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI STORES 774 13,,16/11/2024,42239476,14.92,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,16/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,15/11/2024,42239476,1.16,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,15/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,15/11/2024,42239476,114.55,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,15/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,15/11/2024,42239476,-0.60,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,15/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,E020811 0000000,,27/11/2024,42239476,50.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,27/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,14/11/2024,42239476,-11.30,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,14/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,14/11/2024,42239476,2.67,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,14/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI 774 087,,22/11/2024,42239476,37.88,,,,,yes,REVENUE,CIOC and Care Leavers,2029,Cleaning and Domestic Services,30100,TILERY / OAK VIEW HUB,22/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,18/11/2024,42239476,25.30,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,18/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,E020811 0000000,,27/11/2024,42239476,50.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,27/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,IDDLESBROUGH JUDO,,24/11/2024,42239476,50.00,,,,,yes,REVENUE,CIOC and Care Leavers,4016,Grants and Subscriptions,30100,TILERY / OAK VIEW HUB,24/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI 60 774,,27/10/2024,42239476,16.59,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,27/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BP RELIANCE SERVICE ST,,26/10/2024,42239476,2.65,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,26/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PPOINT  NIXON RETAIL L,,28/10/2024,42239476,4.57,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,28/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,28/10/2024,42239476,114.56,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,28/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS ROSEWORTH,,28/10/2024,42239476,7.15,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,28/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,N  TEES   H N F PRKG U,,31/10/2024,42239476,4.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW ARGOS CO UK,,18/11/2024,42239476,124.17,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,18/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,18/11/2024,42239476,25.30,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,18/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,01/11/2024,42239476,11.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,01/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,17/11/2024,42239476,9.08,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,17/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA  STORES LTD 5001,,04/11/2024,42239476,20.63,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30100,TILERY / OAK VIEW HUB,04/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BRITISH HEART FOUNDATI,,06/11/2024,42239476,268.33,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,06/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STATION NEWS,,27/11/2024,42239476,6.40,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,27/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CRISPY COD,,27/11/2024,42239476,8.70,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,27/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE TP8KU1DZ4,,28/11/2024,42239476,152.28,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,28/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,17/11/2024,42239476,117.36,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,17/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,12/11/2024,42239476,5502.89,,,,,yes,REVENUE,CIOC and Care Leavers,1140,Pay - Agency Staff & External Salary Contributions,30433,CIOC-EXTERNAL RESIDENTIAL,12/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,17/11/2024,42239476,-2.45,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,17/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,B M 481 - HS PORTRACK,,15/11/2024,42239476,14.24,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,15/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,21/11/2024,42239476,11.40,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,31/10/2024,42239476,100.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON PRIME TE7Z688S4,,23/11/2024,42239476,7.49,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,23/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SILVER COD,,16/11/2024,42239476,7.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,16/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TEES ACTIVE,,16/11/2024,42239476,23.70,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,16/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,JUMP360 HARTLEPOOL,,24/11/2024,42239476,32.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,24/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,JUMP360 HARTLEPOOL,,24/11/2024,42239476,13.80,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,24/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LEVEL X MIDDLESBROUGH,,31/10/2024,42239476,4.92,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS ROSEWORTH,,31/10/2024,42239476,17.73,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SQUARE BURGERS LTD TA,,31/10/2024,42239476,24.14,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MNK PARISIA,,31/10/2024,42239476,60.00,,,,,yes,REVENUE,CIOC and Care Leavers,4039,"Clothes, Uniform & Laundry",30098,ROSE HOUSE,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,13/11/2024,42239476,37.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,13/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BURGER KING,,21/11/2024,42239476,5.83,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,21/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,31/10/2024,42239476,0.96,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30100,TILERY / OAK VIEW HUB,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,31/10/2024,42239476,175.34,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30100,TILERY / OAK VIEW HUB,31/10/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,05/11/2024,42239476,20.02,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30098,ROSE HOUSE,05/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NATWEST BANK,,12/11/2024,42239476,20.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,12/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NATWEST BANK,,12/11/2024,42239476,20.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,12/11/2024,0,0,2024,202409,SBC,
