Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002382,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,1045.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002516,45189,PSS UK,1039.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002370,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,1036.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002459,45189,MENCAP,1036.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002085,45189,L'ARCHE LIVERPOOL,1034.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002254,45189,POTENSIAL LIMITED T/A POTENS,1030.47
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002283,45189,HOMEBIRD CARE,1026.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002821,45189,BROTHERS OF CHARITY SERVICES MERSEY,1026.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002439,45189,MENCAP,1026.54
Children & Young Peo,ProfessionalServices,Professional Fees,1906001778,45189,D A LANGUAGES LTD,1025.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002657,45189,MEDILINE SUPPORTED LIVING LTD,1020.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002813,45189,BROTHERS OF CHARITY SERVICES MERSEY,1018.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002401,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,1010.57
Children & Young Peo,ProfessionalServices,Professional Fees,1906001892,45189,D A LANGUAGES LTD,1008.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002501,45189,PSS UK,1007.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002437,45189,MENCAP,1007.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002857,45189,BROTHERS OF CHARITY SERVICES MERSEY,1007.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002673,45189,MEDILINE SUPPORTED LIVING LTD,1001.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002617,45189,MEDILINE SUPPORTED LIVING LTD,999.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002610,45189,MEDILINE SUPPORTED LIVING LTD,998.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002758,45189,OPTIONS FOR SUPPORTED LIVING,998.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002560,45189,THE FRANCES TAYLOR FOUNDATION LIVER,975.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002545,45189,THE FRANCES TAYLOR FOUNDATION LIVER,966.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002801,45189,BROTHERS OF CHARITY SERVICES MERSEY,963.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002816,45189,BROTHERS OF CHARITY SERVICES MERSEY,963.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002636,45189,MEDILINE SUPPORTED LIVING LTD,961.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002806,45189,BROTHERS OF CHARITY SERVICES MERSEY,961.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002472,45189,NUGENT CARE - CHILDWALL,960.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002798,45189,BROTHERS OF CHARITY SERVICES MERSEY,950.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002811,45189,BROTHERS OF CHARITY SERVICES MERSEY,950.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002998,45189,LEONARD CHESHIRE NORTH WEST,950.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002676,45189,MEDILINE SUPPORTED LIVING LTD,944.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002841,45189,BROTHERS OF CHARITY SERVICES MERSEY,935.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002844,45189,BROTHERS OF CHARITY SERVICES MERSEY,935.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906001977,45189,IMAGINE,931.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002362,45189,ASPIRATIONS CARE LTD,931.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002411,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,931.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002443,45189,MENCAP,931.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002446,45189,MENCAP,931.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002450,45189,MENCAP,931.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002823,45189,BROTHERS OF CHARITY SERVICES MERSEY,925.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002739,45189,COMMUNITY INTEGRATED CARE,916.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002855,45189,BROTHERS OF CHARITY SERVICES MERSEY,912.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002550,45189,THE FRANCES TAYLOR FOUNDATION LIVER,906.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002544,45189,THE FRANCES TAYLOR FOUNDATION LIVER,906.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002438,45189,MENCAP,906.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002538,45189,THE FRANCES TAYLOR FOUNDATION LIVER,906.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002669,45189,MEDILINE SUPPORTED LIVING LTD,906.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002836,45189,BROTHERS OF CHARITY SERVICES MERSEY,906.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002838,45189,BROTHERS OF CHARITY SERVICES MERSEY,904.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002865,45189,BROTHERS OF CHARITY SERVICES MERSEY,904.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002804,45189,BROTHERS OF CHARITY SERVICES MERSEY,897.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002856,45189,BROTHERS OF CHARITY SERVICES MERSEY,897.27
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002420,45189,AFFINITY SUPPORTING PEOPLE LTD,893.47
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002441,45189,MENCAP,893.47
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002830,45189,BROTHERS OF CHARITY SERVICES MERSEY,893.47
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002469,45189,MENCAP,887.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002509,45189,PSS UK,885.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002084,45189,L'ARCHE LIVERPOOL,883.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002444,45189,MENCAP,868
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002447,45189,MENCAP,868
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002558,45189,THE FRANCES TAYLOR FOUNDATION LIVER,864.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002567,45189,THE FRANCES TAYLOR FOUNDATION LIVER,864.96
Children & Young Peo,ProfessionalServices,Professional Fees,1906001875,45189,D A LANGUAGES LTD,863.28
Children & Young Peo,ProfessionalServices,Professional Fees,1906001885,45189,D A LANGUAGES LTD,858.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002569,45189,THE FRANCES TAYLOR FOUNDATION LIVER,857.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002786,45189,OPTIONS FOR SUPPORTED LIVING,855.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002833,45189,BROTHERS OF CHARITY SERVICES MERSEY,849.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002464,45189,MENCAP,848.99
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002455,45189,MENCAP,848.99
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002818,45189,BROTHERS OF CHARITY SERVICES MERSEY,847.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002081,45189,L'ARCHE LIVERPOOL,845.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002799,45189,BROTHERS OF CHARITY SERVICES MERSEY,840.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002311,45189,COOPER NOBLE CARE LTD,836.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002385,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,834.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002988,45189,NUGENT CARE - IDS PROJECT,831.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002366,45189,ASPIRATIONS CARE LTD,828.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002080,45189,L'ARCHE LIVERPOOL,825.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002074,45189,L'ARCHE LIVERPOOL,825.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002537,45189,THE FRANCES TAYLOR FOUNDATION LIVER,823.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002840,45189,BROTHERS OF CHARITY SERVICES MERSEY,821.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002451,45189,MENCAP,820.61
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002842,45189,BROTHERS OF CHARITY SERVICES MERSEY,813.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002291,45189,HOMEBIRD CARE,811.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002492,45189,PSS UK,810.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002737,45189,COMMUNITY INTEGRATED CARE,810.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002834,45189,BROTHERS OF CHARITY SERVICES MERSEY,809.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002547,45189,THE FRANCES TAYLOR FOUNDATION LIVER,807.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002297,45189,TRANSITION CARE,798.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002354,45189,LIVER CARE LTD,798.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002373,45189,ACCOMPLISH GROUP LTD - BIRMINGHAM,798.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002295,45189,HOMEBIRD CARE,792.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002853,45189,BROTHERS OF CHARITY SERVICES MERSEY,792.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002849,45189,BROTHERS OF CHARITY SERVICES MERSEY,791.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002449,45189,MENCAP,790.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002294,45189,HOMEBIRD CARE,788.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002109,45189,RICHMOND FELLOWSHIP,787.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002089,45189,L'ARCHE LIVERPOOL,787.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002457,45189,MENCAP,784.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002548,45189,THE FRANCES TAYLOR FOUNDATION LIVER,784.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002777,45189,OPTIONS FOR SUPPORTED LIVING,779.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002854,45189,BROTHERS OF CHARITY SERVICES MERSEY,773.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002687,45189,COMMUNITY INTEGRATED CARE,772.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002252,45189,POTENSIAL LIMITED T/A POTENS,769.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002581,45189,NATURAL BREAKS MERSEYSIDE,769.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002456,45189,MENCAP,769.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002352,45189,LIVER CARE LTD,767.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002052,45189,INDEPENDENT LIVING ALLIANCE,767.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002452,45189,MENCAP,767.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002648,45189,MEDILINE SUPPORTED LIVING LTD,767.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002024,45189,LOCAL SOLUTIONS,767.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002570,45189,THE FRANCES TAYLOR FOUNDATION LIVER,760.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002491,45189,PSS UK,753.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002494,45189,PSS UK,753.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002498,45189,PSS UK,753.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002522,45189,PSS UK,753.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002527,45189,PSS UK,753.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002467,45189,MENCAP,753.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002689,45189,COMMUNITY INTEGRATED CARE,753.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002416,45189,AFFINITY SUPPORTING PEOPLE LTD,752.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002843,45189,BROTHERS OF CHARITY SERVICES MERSEY,752.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002417,45189,AFFINITY SUPPORTING PEOPLE LTD,752.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002289,45189,HOMEBIRD CARE,750.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002083,45189,L'ARCHE LIVERPOOL,748.99
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002267,45189,GRACEFIELD HEALTH CARE LTD,747.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002810,45189,BROTHERS OF CHARITY SERVICES MERSEY,743.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002153,45189,JUST ONE RECRUITMENT,743.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002795,45189,BROTHERS OF CHARITY SERVICES MERSEY,735.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002825,45189,BROTHERS OF CHARITY SERVICES MERSEY,735.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002847,45189,BROTHERS OF CHARITY SERVICES MERSEY,735.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002678,45189,MEDILINE SUPPORTED LIVING LTD,734.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002465,45189,MENCAP,734.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002803,45189,BROTHERS OF CHARITY SERVICES MERSEY,734.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002363,45189,ASPIRATIONS CARE LTD,733.79
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002255,45189,POTENSIAL LIMITED T/A POTENS,731.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002281,45189,HOMEBIRD CARE,731.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002824,45189,BROTHERS OF CHARITY SERVICES MERSEY,731.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002256,45189,POTENSIAL LIMITED T/A POTENS,731.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906001967,45189,IMAGINE,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002955,45189,AUTISM INITIATIVES,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906001950,45189,IMAGINE,712.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002928,45189,AUTISM INITIATIVES,712.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002772,45189,OPTIONS FOR SUPPORTED LIVING,712.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002549,45189,THE FRANCES TAYLOR FOUNDATION LIVER,709.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002888,45189,WIRRAL AUTISTIC SOCIETY,709.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002979,45189,NUGENT CARE - IDS PROJECT,703.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906002987,45189,NUGENT CARE - IDS PROJECT,703.37
