Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,30-Aug-23,51400342654,"£1,223.96",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/AM,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342938,"£1,296.00",17-Jul-23,CANTO LTD,TRADE SUPPLIER,N2210925 3165-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342931,"£1,308.00",17-Jul-23,CANTO LTD,TRADE SUPPLIER,N0121871 3158-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342595,"£1,359.60",02-Mar-23,CHELSEA HIRE,TRADE SUPPLIER,44245,XB020,II,Incoming Invoice Posting,,Economic Development,Northampton Market Square,Economic Growth & Regeneration,Economic Development,Construction - External Professional Fees
West Northamptonshire Council,30-Aug-23,51400342935,"£1,392.00",17-Jul-23,CANTO LTD,TRADE SUPPLIER,N0538016 3162-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342939,"£1,392.00",17-Jul-23,CANTO LTD,TRADE SUPPLIER,N0227652 3166-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342651,"£1,452.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/PS,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342644,"£1,452.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/MP,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342641,"£1,452.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/EB,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342642,"£1,452.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/PN,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342645,"£1,452.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/KK,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342652,"£1,452.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/PB,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342659,"£1,452.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/DC,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342650,"£1,452.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/RA,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342639,"£1,452.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/SQ,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342640,"£1,452.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/SL,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400334892,"£1,473.79",08-Aug-23,Travelperk Ltd,COMPANY,3385760,Y2410,II,Incoming Invoice Posting,,General Balance Sheet [NCC],Cash in Transit - Generic,Balance Sheet,NCC Balance Sheet Cost Centres [NCC],Cash in Transit
West Northamptonshire Council,30-Aug-23,51400342682,"£1,495.54",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/UPLIFT/23,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342962,"£1,500.00",14-Aug-23,NORTHAMPTONSHIRE COUNTRY CENTRE,TRADE SUPPLIER,N0612383 6444-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342643,"£1,552.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/RB,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342959,"£1,560.00",20-Jul-23,CANTO LTD,TRADE SUPPLIER,GH940688 3180-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342999,"£1,568.16",17-Feb-23,Socotec UK Ltd,COMPANY,936252,D0015,II,Incoming Invoice Posting,,Environmental Protection,Environmental Improvement,Regulatory Services,Environmental Protection and Environmental Crime,Specialist Equipment For Service Delivery
West Northamptonshire Council,30-Aug-23,51400342997,"£1,615.00",02-Aug-23,Tamara Enterprise Limited,TRADE SUPPLIER,4201-2,D4140,II,Incoming Invoice Posting,,Homelessness,Temporary Accomodation - B&B,Housing and Communities,Housing Solutions,Homelessness Services
West Northamptonshire Council,30-Aug-23,51400342637,"£1,752.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/JW,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342653,"£1,852.52",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/AA,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342932,"£1,856.00",17-Jul-23,CANTO LTD,TRADE SUPPLIER,N0311404 3159-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Day Care
West Northamptonshire Council,30-Aug-23,51400342662,"£1,921.08",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/WM,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342657,"£1,921.08",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/SEW,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342658,"£1,921.08",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/CT,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342638,"£1,921.08",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/CS,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342655,"£1,921.08",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/AS,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342661,"£1,921.08",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/MG,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342660,"£1,921.08",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/HB,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342656,"£2,021.08",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/SP,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342648,"£2,121.08",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/LL,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400330100,"£2,334.54",19-Jul-23,"Zoom Video Communications, Inc.",TRADE SUPPLIER,INV211242388,D5035,II,Incoming Invoice Posting,,Telephony & Networks Contracts,Telephony & Networks contracts,"Digital, Technology & Innovation",Operations,Computer software - annual licence agreement
West Northamptonshire Council,30-Aug-23,51400330714,"£2,381.55",25-Jul-23,Travelperk Ltd,COMPANY,3381730,Y2410,II,Incoming Invoice Posting,,General Balance Sheet [NCC],Cash in Transit - Generic,Balance Sheet,NCC Balance Sheet Cost Centres [NCC],Cash in Transit
West Northamptonshire Council,30-Aug-23,51400342647,"£2,521.08",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/VK,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342646,"£2,749.64",25-Aug-23,Redacted Personal Data,INDIVIDUAL,SLS/SEP23/GP,D4110,SPS,AP Spreadsheet Import - Payments,,Shared Lives Schemes [NCC],Shared Lives - In House,Safeguarding and Wellbeing,Provider Services,Professional Fees and Hired Services
West Northamptonshire Council,30-Aug-23,51400342453,"£2,940.00",25-Aug-23,Abington Roofing Ltd,COMPANY,7931,B0010,II,Incoming Invoice Posting,,Ridgway House [NCC],Ridgway House - Block Contract,Safeguarding and Wellbeing,Provider Services,Building Structural Maintenance - Reactive
West Northamptonshire Council,30-Aug-23,51400342423,"£2,981.00",31-Jul-23,Computershare Voucher Services Limited,COMPANY,V-0003442374,A6500,II,Incoming Invoice Posting,,Control Accounts [NCC],Control Accounts - Payables,Balance Sheet,NCC Balance Sheet Cost Centres [NCC],Salary Sacrifice
West Northamptonshire Council,30-Aug-23,51400323418,"£3,456.58",11-Jul-23,Travelperk Ltd,COMPANY,3380335,Y2410,II,Incoming Invoice Posting,,General Balance Sheet [NCC],Cash in Transit - Generic,Balance Sheet,NCC Balance Sheet Cost Centres [NCC],Cash in Transit
West Northamptonshire Council,30-Aug-23,51400342904,"£3,838.11",29-Aug-23,STEPPN-STONE LTD,CARE ESTABLISHMENT,N0120087 P138302-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,30-Aug-23,51400342852,"£4,620.00",05-Jul-23,Alison Hewitt (was Holdsworth),SOLETRADER,581,D4100,II,Incoming Invoice Posting,,Coroner Service [NCC],Coroner,Legal and Democratic Services,Coroner Service,Consultancy
West Northamptonshire Council,30-Aug-23,51400342989,"£5,000.00",30-Aug-23,ABILITY (Northants) CIC,COMPANY,91400004295,D7005,NCP,AP Non-Commercial Payments,,Economic development,Town Fund - Skills and Social Enterprise Fund,Place Shaping,Economic Development [SNC],Grants
West Northamptonshire Council,30-Aug-23,51400342906,"£6,468.00",29-Aug-23,UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,DS800744 P138309-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,30-Aug-23,51400342895,"£8,437.50",30-Aug-23,Northants Trampoline Gymnastics Academy,LOCAL CLUBS & GROUPS,91400004291,E5000,NCP,AP Non-Commercial Payments,,Voluntary sector support,Community Funding,Housing and Communities,Community Sector,Grants to Voluntary Bodies
West Northamptonshire Council,30-Aug-23,51400342620,"£10,067.52",11-Jul-23,Campbell Tickell Ltd,COMPANY,23/17936,D4100,II,Incoming Invoice Posting,,Housing needs and allocations,Housing Options Manager,Housing and Communities,Housing Solutions,Consultancy
West Northamptonshire Council,30-Aug-23,51400342723,"£10,173.33",29-Aug-23,OVERSTONE PARK SCHOOL,EDUCATION,200923EA,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,30-Aug-23,51400342721,"£10,200.00",29-Aug-23,OVERSTONE PARK SCHOOL,EDUCATION,180823BD,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,30-Aug-23,51400342732,"£10,200.00",29-Aug-23,OVERSTONE PARK SCHOOL,EDUCATION,320923KW,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,30-Aug-23,51400342741,"£10,200.00",29-Aug-23,OVERSTONE PARK SCHOOL,EDUCATION,270923JR,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,30-Aug-23,51400342734,"£12,500.00",29-Aug-23,OVERSTONE PARK SCHOOL,EDUCATION,330923KHN,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,30-Aug-23,51400342733,"£12,500.00",29-Aug-23,OVERSTONE PARK SCHOOL,EDUCATION,330923KE,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,30-Aug-23,51400342730,"£12,500.00",29-Aug-23,OVERSTONE PARK SCHOOL,EDUCATION,300923JG,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,30-Aug-23,51400342727,"£12,500.00",29-Aug-23,OVERSTONE PARK SCHOOL,EDUCATION,250923HT,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,30-Aug-23,51400342908,"£12,936.00",29-Aug-23,UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,DS910559 P138309-00003,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,30-Aug-23,51400342722,"£14,500.00",29-Aug-23,OVERSTONE PARK SCHOOL,EDUCATION,190923DL,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,30-Aug-23,51400342724,"£14,500.00",29-Aug-23,OVERSTONE PARK SCHOOL,EDUCATION,210923EJ,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,30-Aug-23,51400342737,"£14,500.00",29-Aug-23,OVERSTONE PARK SCHOOL,EDUCATION,370923NG,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
