Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,20-Sep-23,51400350931,"£1,238.60",14-Sep-23,HOLBOURN HOUSE DAY NURSERY,NURSERY,1140000981-130923-HC 2 ID-321-27,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351371,"£3,517.09",15-Sep-23,HOLBOURN HOUSE DAY NURSERY,NURSERY,1140000981-140923-HC Ext ID-321-28,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351084,"£6,139.71",14-Sep-23,HOLBOURN HOUSE DAY NURSERY,NURSERY,1140000981-130923-HC FE 3 ID-321-29,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351762,£656.64,14-Sep-23,HOME FROM HOME - THE NANNERY,NURSERY,1140000988-140923-HC Ext Dep ID-3543-156,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare Deprivation [NCC],Deprivation,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351640,"£1,180.02",14-Sep-23,HOME FROM HOME - THE NANNERY,NURSERY,1140000988-140923-HC FE Dep ID-3543-34,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare Deprivation [NCC],Deprivation,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350963,"£7,440.98",14-Sep-23,HOME FROM HOME - THE NANNERY,NURSERY,1140000988-130923-HC 2 ID-3543-59,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351415,"£11,971.96",15-Sep-23,HOME FROM HOME - THE NANNERY,NURSERY,1140000988-140923-HC Ext ID-3543-72,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351131,"£23,588.85",14-Sep-23,HOME FROM HOME - THE NANNERY,NURSERY,1140000988-130923-HC FE 3 ID-3543-76,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351493,"£5,361.07",15-Sep-23,HOPPING HILL PRIMARY SCHOOL,EDUCATION,1140000991-140923-HC Ext ID-12234-150,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351216,"£7,967.96",14-Sep-23,HOPPING HILL PRIMARY SCHOOL,EDUCATION,1140000991-130923-HC FE 3 ID-12234-161,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400352171,-£690.93,11-Sep-23,ICCM,TRADE SUPPLIER,CNX00622,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,20-Sep-23,51400352170,"£3,530.10",11-Sep-23,ICCM,TRADE SUPPLIER,150-5007671,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,20-Sep-23,51400352168,"£3,636.64",11-Sep-23,ICCM,TRADE SUPPLIER,150-5005850,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,20-Sep-23,51400352169,"£3,866.30",11-Sep-23,ICCM,TRADE SUPPLIER,150-5006988,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,20-Sep-23,51400350863,"£2,581.52",02-Jul-23,J & B Green Energy Ltd,COMPANY,2399.REREG,B0010,II,Incoming Invoice Posting,,Property Management [NBC],Hard Facilities Management,Assets and Environment,A&E Works,Building Structural Maintenance - Reactive
West Northamptonshire Council,20-Sep-23,51400346970,"£7,100.00",06-Sep-23,J & D Mobility Services Ltd,COMPANY,J&D016406,XB000,II,Incoming Invoice Posting,,Disabled Facilities Grants [SNC],Disabled Facilities Grants,Housing and Communities Capital,Disabled Facilities Grants [SNC],"New Construction, Conversion and Renovation"
West Northamptonshire Council,20-Sep-23,51400348790,"£12,675.00",26-Jun-23,J & D Mobility Services Ltd,COMPANY,J&D016100,XB000,II,Incoming Invoice Posting,,DFG's Owner Occupiers,DFG's Owner Occupiers,Housing and Communities Capital,Disabled Facilities Grants [NBC],"New Construction, Conversion and Renovation"
West Northamptonshire Council,20-Sep-23,51400351606,"£1,724.58",15-Sep-23,JGB Active Daycare Limited,NURSERY,1140029425-140923-HC Ext ID-13691W-265,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351051,"£3,349.85",14-Sep-23,JGB Active Daycare Limited,NURSERY,1140029425-130923-HC 2 ID-13691W-147,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351338,"£3,709.42",14-Sep-23,JGB Active Daycare Limited,NURSERY,1140029425-130923-HC FE 3 ID-13691W-285,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351452,"£3,523.52",15-Sep-23,JJ'S KIDDYCARE,NURSERY,1140002092-140923-HC Ext ID-11026-109,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351170,"£4,278.56",14-Sep-23,JJ'S KIDDYCARE,NURSERY,1140002092-130923-HC FE 3 ID-11026-115,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351433,£529.10,15-Sep-23,Redacted Personal Data,INDIVIDUAL,1140002757-140923-HC Ext ID-9186-90,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351151,£529.10,14-Sep-23,Redacted Personal Data,INDIVIDUAL,1140002757-130923-HC FE 3 ID-9186-96,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350935,"£1,321.17",14-Sep-23,KIDDI CARU,NURSERY,1140001078-130923-HC 2 ID-2771-31,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351375,"£7,001.28",15-Sep-23,KIDDI CARU,NURSERY,1140001078-140923-HC Ext ID-2771-32,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351088,"£9,975.68",14-Sep-23,KIDDI CARU,NURSERY,1140001078-130923-HC FE 3 ID-2771-33,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351026,"£1,388.73",14-Sep-23,KIDDI CARU DAY NURSERY,NURSERY,1140000949-130923-HC 2 ID-13643-122,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351541,"£5,883.02",15-Sep-23,KIDDI CARU DAY NURSERY,NURSERY,1140000949-140923-HC Ext ID-13643-198,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351267,"£7,639.06",14-Sep-23,KIDDI CARU DAY NURSERY,NURSERY,1140000949-130923-HC FE 3 ID-13643-212,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350979,£760.05,14-Sep-23,KIDDIES@HOME,NURSERY,1140003629-130923-HC 2 ID-10305-75,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351444,"£3,966.11",15-Sep-23,KIDDIES@HOME,NURSERY,1140003629-140923-HC Ext ID-10305-101,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351162,"£5,259.54",14-Sep-23,KIDDIES@HOME,NURSERY,1140003629-130923-HC FE 3 ID-10305-107,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351467,"£1,501.50",15-Sep-23,KIDSSTOP,NURSERY,1140004021-140923-HC Ext ID-11694-124,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351189,"£3,903.90",14-Sep-23,KIDSSTOP,NURSERY,1140004021-130923-HC FE 3 ID-11694-134,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351033,£741.28,14-Sep-23,KidsStop (Towcester),COMPANY,1140028473-130923-HC 2 ID-13679-129,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351550,"£1,738.17",15-Sep-23,KidsStop (Towcester),COMPANY,1140028473-140923-HC Ext ID-13679-207,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351276,"£2,461.03",14-Sep-23,KidsStop (Towcester),COMPANY,1140028473-130923-HC FE 3 ID-13679-221,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351406,"£1,263.41",15-Sep-23,KILSBY PRE-SCHOOL,NURSERY,1140001083-140923-HC Ext ID-3395-63,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351121,"£3,110.25",14-Sep-23,KILSBY PRE-SCHOOL,NURSERY,1140001083-130923-HC FE 3 ID-3395-66,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351683,£694.40,14-Sep-23,KINGS HEATH PRIMARY ACADEMY,EDUCATION,1140003560-140923-HC FE Dep ID-12232-77,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare Deprivation [NCC],Deprivation,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351492,"£2,102.10",15-Sep-23,KINGS HEATH PRIMARY ACADEMY,EDUCATION,1140003560-140923-HC Ext ID-12232-149,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351008,"£2,364.60",14-Sep-23,KINGS HEATH PRIMARY ACADEMY,EDUCATION,1140003560-130923-HC 2 ID-12232-104,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351215,"£9,309.30",14-Sep-23,KINGS HEATH PRIMARY ACADEMY,EDUCATION,1140003560-130923-HC FE 3 ID-12232-160,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400352143,"£1,223.00",18-Sep-23,KINGS PRE-SCHOOL LEARNING GROUP,NURSERY,1140001088-180923-HC HNFID-3253-22,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare HNF [NCC],High Needs Funding (HNF),Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350947,"£2,672.37",14-Sep-23,KINGS PRE-SCHOOL LEARNING GROUP,NURSERY,1140001088-130923-HC 2 ID-3253-43,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351392,"£2,679.82",15-Sep-23,KINGS PRE-SCHOOL LEARNING GROUP,NURSERY,1140001088-140923-HC Ext ID-3253-49,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351106,"£7,279.42",14-Sep-23,KINGS PRE-SCHOOL LEARNING GROUP,NURSERY,1140001088-130923-HC FE 3 ID-3253-51,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351422,£808.67,15-Sep-23,KINGS SUTTON PRESCHOOL PLAYGRP,NURSERY,1140001090-140923-HC Ext ID-3736-79,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351138,"£3,383.38",14-Sep-23,KINGS SUTTON PRESCHOOL PLAYGRP,NURSERY,1140001090-130923-HC FE 3 ID-3736-83,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351557,"£3,181.75",15-Sep-23,KINGSTHORPE GROVE PRIMARY SCH,EDUCATION,1140001092-140923-HC Ext ID-11700-214,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351284,"£9,721.14",14-Sep-23,KINGSTHORPE GROVE PRIMARY SCH,EDUCATION,1140001092-130923-HC FE 3 ID-11700-229,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400352256,£579.15,19-Sep-23,Kitts - Pitsford School,COMPANY,1140007227-190923-Manual PaymentID-13053-39,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351595,"£2,565.42",15-Sep-23,Kitts - Pitsford School,COMPANY,1140007227-140923-HC Ext ID-13053-252,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351323,"£4,172.03",14-Sep-23,Kitts - Pitsford School,COMPANY,1140007227-130923-HC FE 3 ID-13053-268,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351565,"£4,704.70",15-Sep-23,Lily Pad Day Nursery,COMPANY,1140029369-140923-HC Ext ID-13708-222,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351294,"£6,486.48",14-Sep-23,Lily Pad Day Nursery,COMPANY,1140029369-130923-HC FE 3 ID-13708-239,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400352344,"£3,384.46",19-Sep-23,Lindsay House,CARE ESTABLISHMENT,N0826684 P139441-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,20-Sep-23,51400351717,£507.52,14-Sep-23,Lings Primary School (Pre-School),COMPANY,1140006687-140923-HC FE Dep ID-12940-111,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare Deprivation [NCC],Deprivation,Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351561,"£2,702.70",15-Sep-23,Lings Primary School (Pre-School),COMPANY,1140006687-140923-HC Ext ID-12940-218,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351288,"£7,404.54",14-Sep-23,Lings Primary School (Pre-School),COMPANY,1140006687-130923-HC FE 3 ID-12940-233,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400350985,"£1,182.30",14-Sep-23,LITTLE ACORNS PRE-SCHOOL,NURSERY,1140002046-130923-HC 2 ID-11032-81,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,20-Sep-23,51400351454,"£1,964.82",15-Sep-23,LITTLE ACORNS PRE-SCHOOL,NURSERY,1140002046-140923-HC Ext ID-11032-111,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
