Supplier Name,Supplier Number,Invoice Number,Description,Invoice Date,Payment Date,Invoice Amount (Gross),,
The Parts Alliance Ltd,54809,16024244,Personal Protective Equipment - Protective gloves,45299,45328,285.6,,
The Parts Alliance Ltd,54809,16024588,Personal Protective Equipment - Protective gloves,45299,45328,514.08,,
The Parts Alliance Ltd,54809,204U010785,Vehicle Components & Systems ,45299,45328,307.81,,
The Parts Alliance Ltd,54809,204U010787,Vehicle Components & Systems ,45299,45328,364.55,,
The Parts Alliance Ltd,54809,204U010788,Vehicle Components & Systems ,45299,45328,669.17,,
The Parts Alliance Ltd,54809,204U010775,Vehicle Components & Systems ,45299,45328,672.34,,
The Parts Alliance Ltd,54809,204U010812,Vehicle Components & Systems ,45301,45328,829.8,,
TLT Solicitors,15054,1437552,AUC - IT - Consultancy,45289,45328,16320,,
Together for Mental Wellbeing Support Services Ltd,77140,101240V,Human resources (HR) services,45310,45328,171287.4,,
Toyota GB Plc,12464,YF980510,Vehicles & Accessories/Comp,45199,45328,23044.58,,
Toyota GB Plc,12464,YF980502,Vehicles & Accessories/Comp,45199,45328,23449.48,,
Toyota GB Plc,12464,YF980481,Vehicles & Accessories/Comp,45199,45328,23504.48,,
Toyota GB Plc,12464,YF980505,Vehicles & Accessories/Comp,45199,45328,23504.48,,
Toyota GB Plc,12464,YF980504,Vehicles & Accessories/Comp,45199,45328,23504.48,,
Toyota GB Plc,12464,YF980507,Vehicles & Accessories/Comp,45199,45328,23504.48,,
Toyota GB Plc,12464,YF980509,Vehicles & Accessories/Comp,45199,45328,23504.48,,
Toyota GB Plc,12464,YF980511,Vehicles & Accessories/Comp,45199,45328,23504.48,,
Toyota GB Plc,12464,YF980506,Vehicles & Accessories/Comp,45199,45328,23504.48,,
Toyota GB Plc,12464,YF980392,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980400,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980491,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980401,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980437,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF985714,Vehicles & Accessories/Comp,45230,45328,24013.14,,
Toyota GB Plc,12464,YF980386,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980402,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980414,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980387,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980412,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980398,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980403,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980494,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980474,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980393,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF980461,Vehicles & Accessories/Comp,45199,45328,24013.14,,
Toyota GB Plc,12464,YF985719,Vehicles & Accessories/Comp,45230,45328,24013.14,,
Toyota GB Plc,12464,YF980499,Vehicles & Accessories/Comp,45199,45328,24473.02,,
Toyota GB Plc,12464,YF985704,Vehicles & Accessories/Comp,45230,45328,24473.04,,
Toyota GB Plc,12464,YF985703,Vehicles & Accessories/Comp,45230,45328,24473.04,,
Toyota GB Plc,12464,YF985702,Vehicles & Accessories/Comp,45230,45328,24473.04,,
Toyota GB Plc,12464,YF985728,Vehicles & Accessories/Comp,45230,45328,24473.04,,
Toyota GB Plc,12464,YF980405,Vehicles & Accessories/Comp,45199,45328,24473.04,,
Toyota GB Plc,12464,YF985725,Vehicles & Accessories/Comp,45230,45328,24473.04,,
Toyota GB Plc,12464,YF980518,Vehicles & Accessories/Comp,45199,45328,25223.65,,
Toyota GB Plc,12464,YF980519,Vehicles & Accessories/Comp,45199,45328,25223.65,,
Toyota GB Plc,12464,YF980525,Vehicles & Accessories/Comp,45199,45328,25223.65,,
Toyota GB Plc,12464,YF980526,Vehicles & Accessories/Comp,45199,45328,25223.65,,
Toyota GB Plc,12464,YF980523,Vehicles & Accessories/Comp,45199,45328,25223.65,,
Toyota GB Plc,12464,YF997514,Vehicles & Accessories/Comp,45289,45328,25223.65,,
Toyota GB Plc,12464,YF980522,Vehicles & Accessories/Comp,45199,45328,25223.65,,
Toyota GB Plc,12464,YF998691,Vehicles & Accessories/Comp,45300,45328,33907.16,,
Tyco Fire and Integrated,13141,TY039750,Computer Equip. & Accessories,45301,45328,2049.6,,
Unisys Ltd,11875,E754740,IT Services ,45295,45328,4997.46,,
University of Birmingham,12667,81486367,Educational institutions - Postgraduate programs,45246,45328,2356,,
Viking Arms Ltd,12403,INV0090782,Light weapons & ammunition - Accessories ,45320,45328,396,,
Viking Arms Ltd,12403,INV0090807,Light weapons & ammunition - Accessories ,45321,45328,2556,,
Viking Arms Ltd,12403,INV0090806,Light weapons & ammunition - Accessories ,45321,45328,4488,,
Vinci Construction UK Ltd,10439,24010038,Building/Construct/Maintenance - Services ,45309,45328,22522.34,,
Vinci Construction UK Ltd,10439,24010035,Building/Construct/Maintenance - Services ,45309,45328,45156.2,,
Vinci Construction UK Ltd,10439,24010036,Building/Construct/Maintenance - Services ,45309,45328,50521.25,,
Vinci Construction UK Ltd,10439,24010037,Building/Construct/Maintenance - Services ,45309,45328,103229.96,,
Vinci Construction UK Ltd,10439,24010040,Construction & Manufacturing - Components/Supplies ,45310,45328,188449.88,,
Vodafone Ltd,12279,CC79338,Phone & Comms devices-Mobile phones ,45303,45328,-285.39,,
Vodafone Ltd,12279,SL31086,Phone & Comms devices-Mobile phones ,45299,45328,285.39,,
Vodafone Ltd,12279,SL31962,Phone & Comms devices-Mobile phones ,45300,45328,285.39,,
Vodafone Ltd,12279,SL31088,Phone & Comms devices-Mobile phones ,45299,45328,285.39,,
Vodafone Ltd,12279,SL31080,Phone & Comms devices-Mobile phones ,45299,45328,285.39,,
Vodafone Ltd,12279,SL31078,Phone & Comms devices-Mobile phones ,45299,45328,285.39,,
Vodafone Ltd,12279,CC79207,Phone & Comms devices-Mobile phones ,45299,45328,-285.39,,
Vodafone Ltd,12279,SL27739,Phone & Comms devices-Mobile phones ,45293,45328,285.39,,
Vodafone Ltd,12279,SL31537,Phone & Comms devices-Mobile phones ,45299,45328,285.39,,
Vodafone Ltd,12279,SL31090,Phone & Comms devices-Mobile phones ,45299,45328,285.39,,
Vodafone Ltd,12279,SL32872,Phone & Comms devices-Mobile phones ,45301,45328,285.39,,
Vodafone Ltd,12279,SL31967,Phone & Comms devices-Mobile phones ,45300,45328,285.39,,
Vodafone Ltd,12279,SL31966,Phone & Comms devices-Mobile phones ,45300,45328,285.39,,
Vodafone Ltd,12279,SL31963,Phone & Comms devices-Mobile phones ,45300,45328,285.39,,
Vodafone Ltd,12279,SL32876,Phone & Comms devices-Mobile phones ,45301,45328,285.39,,
Vodafone Ltd,12279,SL32875,Phone & Comms devices-Mobile phones ,45301,45328,285.39,,
Vodafone Ltd,12279,SL31089,Phone & Comms devices-Mobile phones ,45299,45328,285.39,,
Vodafone Ltd,12279,SL31092,Phone & Comms devices-Mobile phones ,45299,45328,285.39,,
Vodafone Ltd,12279,SL31081,Phone & Comms devices-Mobile phones ,45299,45328,285.39,,
Volkswagen Group UK Ltd,11889,236517010,Vehicle Components & Systems ,45299,45328,692.93,,
Volkswagen Group UK Ltd,11889,236517011,Vehicle Components & Systems ,45299,45328,989.28,,
Volkswagen Group UK Ltd,11889,0090444216,Vehicle repair or maint. serv. - repair/maintainance ,45253,45328,720,,
Volkswagen Group UK Ltd,11889,236535013,Vehicle Components & Systems ,45300,45328,753,,
Volkswagen Group UK Ltd,11889,24AUR0000061,Vehicles & Accessories/Comp,45316,45328,-41076,,
Volkswagen Group UK Ltd,11889,23CVR0000644,Vehicles & Accessories/Comp,45145,45328,-38783.6,,
Volkswagen Group UK Ltd,11889,23AUR0001259,Vehicles & Accessories/Comp,45272,45328,-28101.2,,
Volkswagen Group UK Ltd,11889,23VWI0151127,Vehicles & Accessories/Comp,45282,45328,26763.23,,
Volkswagen Group UK Ltd,11889,23VWI0151126,Vehicles & Accessories/Comp,45282,45328,27356.63,,
Volkswagen Group UK Ltd,11889,23VWI0151125,Vehicles & Accessories/Comp,45282,45328,27356.63,,
Volkswagen Group UK Ltd,11889,23AUI0129988,Vehicles & Accessories/Comp,45280,45328,28101.2,,
Volkswagen Group UK Ltd,11889,24CVI0000230,Vehicles & Accessories/Comp,45300,45328,34952.64,,
Volkswagen Group UK Ltd,11889,23CVI0021762,Vehicles & Accessories/Comp,45141,45328,38783.6,,
Volvo Car UK Ltd,11705,182433178,Vehicles & Accessories/Comp,45223,45328,34569,,
Volvo Car UK Ltd,11705,182433185,Vehicles & Accessories/Comp,45223,45328,34569,,
Volvo Car UK Ltd,11705,182433184,Vehicles & Accessories/Comp,45223,45328,34569,,
Volvo Car UK Ltd,11705,182433183,Vehicles & Accessories/Comp,45223,45328,34569,,
Volvo Car UK Ltd,11705,182433179,Vehicles & Accessories/Comp,45223,45328,34569,,
Volvo Car UK Ltd,11705,182433180,Vehicles & Accessories/Comp,45223,45328,34569,,
Volvo Car UK Ltd,11705,182433187,Vehicles & Accessories/Comp,45223,45328,34569,,
Volvo Car UK Ltd,11705,182433182,Vehicles & Accessories/Comp,45223,45328,34569,,
Volvo Car UK Ltd,11705,182433186,Vehicles & Accessories/Comp,45223,45328,34569,,
Volvo Car UK Ltd,11705,182433181,Vehicles & Accessories/Comp,45223,45328,34569,,
Volvo Car UK Ltd,11705,182435622,Vehicles & Accessories/Comp,45259,45328,35409,,
W J King Garages Ltd,14199,2419946,Vehicle Components & Systems ,45300,45328,-498.54,,
W J King Garages Ltd,14199,24213612,Vehicle Components & Systems ,45295,45328,315.56,,
W J King Garages Ltd,14199,24213560,Vehicle Components & Systems ,45295,45328,1412.24,,
W J King Garages Ltd,14199,24214372,Vehicle Components & Systems ,45300,45328,252.48,,
W J King Garages Ltd,14199,24214395,Vehicle Components & Systems ,45300,45328,268.52,,
WA Products Trading As SceneSafe,13279,SIN425880,Law enforcement - Forensic equip. ,45321,45328,569.35,,
WA Products Trading As SceneSafe,13279,SIN425863,Law enforcement - Forensic equip. ,45321,45328,263.7,,
WA Products Trading As SceneSafe,13279,SIN421999,Law enforcement - Forensic equip. ,45260,45328,272.17,,
WA Products Trading As SceneSafe,13279,SIN425836,Law enforcement - Forensic equip. ,45321,45328,2097,,
WA Products Trading As SceneSafe,13279,SIN426180,Law enforcement - Forensic equip. ,45321,45328,255.72,,
WA Products Trading As SceneSafe,13279,SIN426218,Law enforcement - Forensic equip. ,45321,45328,479.42,,
WA Products Trading As SceneSafe,13279,SIN426143,Emergency & medical products - First aid kits,45321,45328,321.6,,
WA Products Trading As SceneSafe,13279,SIN426144,Emergency & medical products - First aid kits,45321,45328,804,,
WA Products Trading As SceneSafe,13279,SIN426142,Law enforcement - Forensic equip. ,45321,45328,419.02,,
WA Products Trading As SceneSafe,13279,SIN426080,Lighting & fixtures & fittings - Storm lights,45321,45328,1632,,
WA Products Trading As SceneSafe,13279,SIN426079,Medical Equipment - Medical exam gloves,45321,45328,1594.79,,
WA Products Trading As SceneSafe,13279,SIN426086,Packing supplies - Paper pieces,45321,45328,265.02,,
WA Products Trading As SceneSafe,13279,SIN425890,Laboratory & scientific equip. - DNA analysis kits,45321,45328,276,,
WA Products Trading As SceneSafe,13279,SIN426222,Laboratory & scientific equip. - DNA analysis kits,45321,45328,690,,
WA Products Trading As SceneSafe,13279,SIN426221,Law enforcement - Forensic equip. ,45321,45328,357,,
WA Products Trading As SceneSafe,13279,SIN426000,Law enforcement - Forensic equip. ,45321,45328,537.96,,
WA Products Trading As SceneSafe,13279,SIN425868,Law enforcement - Forensic equip. ,45321,45328,546.6,,
WA Products Trading As SceneSafe,13279,SIN425875,Law enforcement - Forensic equip. ,45321,45328,549.88,,
WA Products Trading As SceneSafe,13279,SIN426001,Law enforcement - Forensic equip. ,45321,45328,557.15,,
WA Products Trading As SceneSafe,13279,SIN426224,Law enforcement - Forensic equip. ,45321,45328,700.98,,
WA Products Trading As SceneSafe,13279,SIN425877,Law enforcement - Forensic equip. ,45321,45328,772.2,,
WA Products Trading As SceneSafe,13279,SIN425869,Law enforcement - Narcotic test kits,45321,45328,290.46,,
WA Products Trading As SceneSafe,13279,SIN425876,Teaching aids & supplies - Forensic science kits,45321,45328,560.82,,
Wagstaff Interiors Group,12294,I256834,Furniture,45316,45328,326.76,,
Wagstaff Interiors Group,12294,I256800,Furniture,45315,45328,1242.78,,
Wagstaff Interiors Group,12294,I256806,Furniture,45315,45328,536.96,,
Wagstaff Interiors Group,12294,I254435A,Furniture,45270,45328,536.96,,
Wagstaff Interiors Group,12294,I256833,Furniture,45316,45328,566.95,,
Wagstaff Interiors Group,12294,I256829,Furniture,45316,45328,640.2,,
Wagstaff Interiors Group,12294,I256827,Furniture,45316,45328,839.76,,
Wagstaff Interiors Group,12294,I256878,Furniture,45317,45328,982.77,,
Wagstaff Interiors Group,12294,I256836,Furniture,45316,45328,1483.61,,
Wagstaff Interiors Group,12294,I256835,Furniture,45316,45328,2522.95,,
Wagstaff Interiors Group,12294,I256807,Furniture,45315,45328,6636.03,,
Wagstaff Interiors Group,12294,I256812,Furniture,45315,45328,7876.54,,
Wagstaff Interiors Group,12294,I256811,Furniture,45315,45328,30218.28,,
Wagstaff Interiors Group,12294,I256809,Furniture,45315,45328,113122.63,,
Wagstaff Interiors Group,12294,I256875,Furniture,45317,45328,440.08,,
Wagstaff Interiors Group,12294,I256799,Furniture,45315,45328,843.53,,
Wagstaff Interiors Group,12294,I256830,Furniture,45316,45328,898.92,,
Wagstaff Interiors Group,12294,I256831,Furniture,45316,45328,946.01,,
Wagstaff Interiors Group,12294,I256802,Furniture,45315,45328,984.43,,
Wagstaff Interiors Group,12294,I256877,Furniture,45317,45328,1037.89,,
Wagstaff Interiors Group,12294,I256804,Furniture,45315,45328,1470.55,,
Wagstaff Interiors Group,12294,I256803,Furniture,45315,45328,1677.34,,
Wagstaff Interiors Group,12294,I256801,Furniture,45315,45328,1778.22,,
Wagstaff Interiors Group,12294,I256805,AUC - Property - Purchases,45315,45328,6690.53,,
Warehouse Express Ltd Trading As Wex Photo Video,14370,COSI044512,Security Surveillance - Security hardware,45321,45328,12795.98,,
Weightmans LLP,15924,02220865,Legal services ,45300,45328,10078.2,,
West Mercia PCC,11810,W0039257,Hotels & meeting facilities - Conference centers,45293,45328,875,,
West Mercia PCC,11810,W0039344,Hotels & meeting facilities - Conference centers,45302,45328,350,,
Westminster City Council,19057,3660100661,Human resources (HR) services,45306,45328,21565.25,,
WFL UK Ltd Trading As Watson Fuels,15936,I13845576,Fuels - Diesel fuel,45279,45328,10647.14,,
WFL UK Ltd Trading As Watson Fuels,15936,I13838574,Fuels - Diesel fuel,45274,45328,13434,,
WFL UK Ltd Trading As Watson Fuels,15936,I13827457,Fuels - Gasoline or Petrol,45267,45328,14520,,
WFL UK Ltd Trading As Watson Fuels,15936,I13822525,Fuels - Gasoline or Petrol,45265,45328,14790.6,,
Women and Girls Network,20398,SIN000137,Human resources (HR) services,45199,45328,21965.4,,
Women and Girls Network,20398,SIN000115,Human resources (HR) services,45107,45328,54270,,
Yamaha Motor Europe N V Branch UK,11886,4112443,Vehicle Components & Systems ,45293,45328,1114.69,,
Zero Bounds,79884,001,BCU Grant,45320,45328,650,,
Jaguar Land Rover Ltd,11927,0046914852,Vehicle Components & Systems ,45246,45329,-5400,,
Jaguar Land Rover Ltd,11927,0046914851,Vehicle Components & Systems ,45246,45329,-5400,,
Jaguar Land Rover Ltd,11927,0046914853,Vehicle Components & Systems ,45246,45329,-5400,,
Jaguar Land Rover Ltd,11927,0046914456,Vehicle Components & Systems ,45243,45329,-480,,
Jaguar Land Rover Ltd,11927,0046914453,Vehicle Components & Systems ,45243,45329,-480,,
Jaguar Land Rover Ltd,11927,0046914454,Vehicle Components & Systems ,45243,45329,-480,,
Jaguar Land Rover Ltd,11927,0046914451,Vehicle Components & Systems ,45243,45329,-408.61,,
Jaguar Land Rover Ltd,11927,0046915343,Vehicle Components & Systems ,45250,45329,-372.14,,
Jaguar Land Rover Ltd,11927,0027088632,Vehicle Components & Systems ,45049,45329,258,,
Jaguar Land Rover Ltd,11927,0027124891,Vehicle Components & Systems ,45189,45329,480,,
Jaguar Land Rover Ltd,11927,0027125531,Vehicle Components & Systems ,45191,45329,480,,
Jaguar Land Rover Ltd,11927,0027123997,Vehicle Components & Systems ,45184,45329,480,,
Jaguar Land Rover Ltd,11927,0027088212,Vehicle Components & Systems ,45048,45329,516,,
Jaguar Land Rover Ltd,11927,0027133353,Vehicle Components & Systems ,45231,45329,676.06,,
Jaguar Land Rover Ltd,11927,0027133734,Vehicle Components & Systems ,45233,45329,748.81,,
Jaguar Land Rover Ltd,11927,0027133945,Vehicle Components & Systems ,45236,45329,948.47,,
Jaguar Land Rover Ltd,11927,0027134140,Vehicle Components & Systems ,45237,45329,1759.93,,
Jaguar Land Rover Ltd,11927,0027134701,Vehicle Components & Systems ,45240,45329,2311.34,,
Jaguar Land Rover Ltd,11927,0027134891,Vehicle Components & Systems ,45243,45329,3167.17,,
Jaguar Land Rover Ltd,11927,0027123646,Vehicle Components & Systems ,45183,45329,5400,,
Jaguar Land Rover Ltd,11927,0027121854,Vehicle Components & Systems ,45175,45329,5400,,
