Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  6,,,,,,
Start Date:  20 August 2023,,,,,,
End Date: 16 September 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060049,13 Sep 2023,539.65,
LONDON UNDERGROUND LTD,ASE Corporate Eyecare Ltd,Miscellaneous Finance Expenses,1005/1900266742,24 Aug 2023,539.17,
TFL CORPORATE,Vodafone Limited,Telephony Fixed,1001/5110324720,07 Sep 2023,539.09,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319420,06 Sep 2023,538.87,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186449,13 Sep 2023,538.72,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185309,06 Sep 2023,538.16,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059762,30 Aug 2023,537.81,
LONDON UNDERGROUND LTD,City Sprint UK Ltd,Couriers,1005/1900265716,01 Sep 2023,537.79,
LONDON UNDERGROUND LTD,RS Components Ltd,Plant & Equipment Purchases,1005/5110314971,06 Sep 2023,537.34,
RAIL FOR LONDON LIMITED,Corporate Document Services Ltd,Printing,1020/5110316489,21 Aug 2023,536.52,
LONDON UNDERGROUND LTD,A&A Electrical Distributors Ltd,N/A,1005/5110328370,14 Sep 2023,536.50,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183920,30 Aug 2023,536.44,
LONDON UNDERGROUND LTD,RS Components Ltd,Equipment Repairs & Maintenance,1005/5110311283,30 Aug 2023,536.29,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185323,06 Sep 2023,536.16,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059574,23 Aug 2023,536.00,
TFL CORPORATE,TRAINSAFE WELDABILITY LTD,Staff Training,1001/5110325176,07 Sep 2023,536.00,
LONDON TRANSPORT MUSEUM,Artisan People,Agency Staff,1011/5110320496,30 Aug 2023,535.73,
DIAL A RIDE,Reed Specialist Recruitment Ltd,Agency Staff,1010/1900013634,23 Aug 2023,535.53,
DIAL A RIDE,Reed Specialist Recruitment Ltd,Agency Staff,1010/1900013664,30 Aug 2023,535.53,
TFL CORPORATE,Lavazza Professional UK Ltd,Vending Machine Supplies & Rental,1001/1900183818,11 Sep 2023,535.45,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110318251,24 Aug 2023,534.97,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110318253,29 Aug 2023,534.97,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110318255,24 Aug 2023,534.97,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110318257,24 Aug 2023,534.97,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110318259,24 Aug 2023,534.97,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110318260,24 Aug 2023,534.97,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110327732,13 Sep 2023,534.97,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110327735,13 Sep 2023,534.97,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110327739,13 Sep 2023,534.97,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110327740,13 Sep 2023,534.97,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110327742,13 Sep 2023,534.97,
LUL NOMINEE SSL LIMITED,Ross Pneumatrol Ltd,Fleet,1031/5110327745,13 Sep 2023,534.97,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031/5110318037,11 Sep 2023,534.75,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319382,06 Sep 2023,534.60,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319433,06 Sep 2023,534.60,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319434,06 Sep 2023,534.60,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1033/5110313216,04 Sep 2023,534.50,
LONDON UNDERGROUND LTD,Tructyre ATS,Vehicle Repairs & Maintenance,1005/5110323540,04 Sep 2023,534.29,
TRANSPORT TRADING LTD,Quay Office Furnishers Ltd,Furniture & Equipment,1004/5110319809,29 Aug 2023,534.00,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059569,23 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059581,23 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059586,23 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059587,23 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059631,23 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059640,23 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059656,23 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059658,23 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059659,23 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059662,23 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059686,30 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059725,30 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059730,30 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059733,30 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059773,30 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059776,30 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059783,30 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059810,30 Aug 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059874,06 Sep 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059878,06 Sep 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060024,13 Sep 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060026,13 Sep 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060060,13 Sep 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060065,13 Sep 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060106,13 Sep 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060111,13 Sep 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060125,13 Sep 2023,533.89,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900060143,13 Sep 2023,533.89,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900266630,30 Aug 2023,533.52,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185667,06 Sep 2023,533.38,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319247,06 Sep 2023,533.34,
LONDON UNDERGROUND LTD,MORGANITE ELECTRICAL CARBON LTD,Plant & Equipment Purchases,1005/5110318850,13 Sep 2023,533.19,
LUL NOMINEE SSL LIMITED,Tidyco Ltd,N/A,1031/5110312960,30 Aug 2023,533.16,
RFL (IINFRASTRUCTURE) LTD,HAYLEY GROUP PLC,Connect PFI Service Costs,1025/5110318009,13 Sep 2023,532.84,
LONDON UNDERGROUND LTD,BWT UK Limited,Caterers Service Charges,1005/1900266194,29 Aug 2023,532.48,
LONDON UNDERGROUND LTD,PROGRESS RAIL SERVICES UK LTD,N/A,1005/5110315952,04 Sep 2023,532.23,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Electrical Equipment Maintenance,1005/5110321870,04 Sep 2023,532.20,
LONDON UNDERGROUND LTD,WJB Services Limited,Office Accommodation Moves,1005/5110323385,06 Sep 2023,532.10,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900267038,06 Sep 2023,532.02,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110309617,24 Aug 2023,532.00,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110309623,24 Aug 2023,532.00,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110310236,24 Aug 2023,532.00,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110317189,12 Sep 2023,532.00,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110317191,12 Sep 2023,532.00,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110317195,12 Sep 2023,532.00,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110317209,12 Sep 2023,532.00,
LONDON BUS SERVICES LTD,UNIPAR SERVICES,Vehicle Repairs & Maintenance,1006/5110296243,31 Aug 2023,532.00,
LONDON UNDERGROUND LTD,RS Components Ltd,Fleet,1005/5110318680,15 Sep 2023,531.96,
LONDON UNDERGROUND LTD,C E F,Plant & Equipment Purchases,1005/5110324047,11 Sep 2023,531.80,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186454,13 Sep 2023,531.77,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110310789,25 Aug 2023,531.64,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184633,30 Aug 2023,530.90,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185400,06 Sep 2023,530.90,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186747,13 Sep 2023,530.90,
LONDON BUS SERVICES LTD,BT SERVICE AGILITY,Telephony Fixed,1006/1900049295,04 Sep 2023,530.43,
LONDON UNDERGROUND LTD,BWT UK Limited,Caterers Service Charges,1005/1900266183,29 Aug 2023,530.40,
LONDON UNDERGROUND LTD,BWT UK Limited,Caterers Service Charges,1005/1900266189,29 Aug 2023,530.40,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185851,06 Sep 2023,530.10,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186275,13 Sep 2023,530.10,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182847,23 Aug 2023,530.09,
TFL CORPORATE,Lavazza Professional UK Ltd,Vending Machine Supplies & Rental,1001/1900183816,11 Sep 2023,530.07,
LONDON UNDERGROUND LTD,Hiremech Limited,Plant & Equipment Purchases,1005/5110310479,22 Aug 2023,530.00,
LONDON UNDERGROUND LTD,PTSG Access and Safety Ltd,Pumps & Drainage,1005/5110318198,13 Sep 2023,530.00,
LONDON UNDERGROUND LTD,BWT UK Limited,Caterers Service Charges,1005/1900266171,29 Aug 2023,528.76,
LONDON UNDERGROUND LTD,PORTAKABIN LTD,Plant & Equipment Purchases,1005/5110308304,29 Aug 2023,528.66,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319529,06 Sep 2023,528.65,
LUL NOMINEE SSL LIMITED,Karas Plating Ltd,Stock Issues - Repairables,1031/5110317352,22 Aug 2023,528.00,
LONDON UNDERGROUND LTD,TRAVIS PERKINS,Miscellaneous Costs,1005/3000101709,08 Sep 2023,527.70,5211
LT MUSEUM TRADING LTD,Harper Collins Publishers,Purchase of Books for Resale,1024/1900023478,30 Aug 2023,527.67,
TRANSPORT TRADING LTD,Lavazza Professional UK Ltd,Vending Machine Supplies & Rental,1004/1901696676,11 Sep 2023,527.31,
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005/5110318254,21 Aug 2023,527.25,
LONDON UNDERGROUND LTD,City Sprint UK Ltd,Couriers,1005/1900265661,25 Aug 2023,527.00,
LONDON UNDERGROUND LTD,City Sprint UK Ltd,Couriers,1005/1900265778,01 Sep 2023,527.00,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183108,23 Aug 2023,526.83,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185259,06 Sep 2023,526.83,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184007,30 Aug 2023,526.82,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184008,30 Aug 2023,526.82,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110318988,06 Sep 2023,526.78,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900076560,30 Aug 2023,526.59,
LONDON UNDERGROUND LTD,GUIDELINE LIFT SERVICES LTD,Plant & Equipment Purchases,1005/5110313595,30 Aug 2023,526.33,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005/5110307789,21 Aug 2023,526.11,
LONDON TRANSPORT MUSEUM,MITIE FM LIMITED,Security Services (Guards),1011/5110312274,21 Aug 2023,526.11,
TRANSPORT TRADING LTD,Wave Utilities,Water,1004/1901697185,06 Sep 2023,525.32,
LONDON UNDERGROUND LTD,REDACTED,Plant & Equipment Purchases,1005/5110319096,22 Aug 2023,525.13,
SURFACE TRANSPORT CORP,Reach Publishing Services Limited,Statutory Ads Notices Communications & Consultatio,1002/5110310384,24 Aug 2023,525.12,
LONDON BUS SERVICES LTD,BWT UK Limited,Caterers Service Charges,1006/1900049328,29 Aug 2023,525.04,
TFL CORPORATE,Industrial Training Services Ltd,Staff Training,1001/5110316360,21 Aug 2023,525.00,
TFL CORPORATE,Industrial Training Services Ltd,Staff Training,1001/5110316361,21 Aug 2023,525.00,
TFL CORPORATE,Industrial Training Services Ltd,Staff Training,1001/5110321680,04 Sep 2023,525.00,
TFL CORPORATE,Industrial Training Services Ltd,Staff Training,1001/5110321747,04 Sep 2023,525.00,
TFL CORPORATE,Industrial Training Services Ltd,Staff Training,1001/5110322596,06 Sep 2023,525.00,
TFL CORPORATE,Industrial Training Services Ltd,Staff Training,1001/5110325070,12 Sep 2023,525.00,
TFL CORPORATE,Industrial Training Services Ltd,Staff Training,1001/5110325510,13 Sep 2023,525.00,
TFL CORPORATE,Industrial Training Services Ltd,Staff Training,1001/5110326224,13 Sep 2023,525.00,
TFL CORPORATE,VCCP Group LLP,Production Artwork And Design For Marketing,1001/5110315902,06 Sep 2023,525.00,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,N/A,1005/5110318119,13 Sep 2023,524.70,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265869,23 Aug 2023,524.60,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319537,06 Sep 2023,524.53,
LONDON UNDERGROUND LTD,rygor commercials ltd,Vehicle Repairs & Maintenance,1005/5110306172,22 Aug 2023,523.55,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697121,13 Sep 2023,523.44,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110318959,06 Sep 2023,523.41,
TFL CORPORATE,FINECAST FOUNDRY LTD,Miscellaneous Costs,1001/1900184937,22 Aug 2023,523.36,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031/5110318038,11 Sep 2023,522.50,
LONDON UNDERGROUND LTD,TRAINSAFE WELDABILITY LTD,Plant & Equipment Purchases,1005/5110318284,21 Aug 2023,522.50,
LONDON UNDERGROUND LTD,TRAINSAFE WELDABILITY LTD,Vehicle Repairs & Maintenance,1005/5110326564,11 Sep 2023,522.50,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900266939,06 Sep 2023,522.28,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900187075,13 Sep 2023,522.24,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,N/A,1005/5110307069,22 Aug 2023,522.00,
TFL CORPORATE,AGIITO LIMITED,Staff Travel (Business Fares),1001/1900182745,06 Sep 2023,521.40,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110314314,06 Sep 2023,521.13,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110309468,25 Aug 2023,521.11,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110309543,25 Aug 2023,521.11,
LUL NOMINEE SSL LIMITED,KPK (SHEET METAL) LTD,Stock of Fleet,1031/5110318190,13 Sep 2023,521.00,
LONDON UNDERGROUND LTD,Sixt Rent A Car,Vehicle Operating Leases,1005/5110319301,13 Sep 2023,520.80,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183390,23 Aug 2023,520.28,
TFL CORPORATE,REDACTED,Purchase of Land & Buildings,1001/1900186065,31 Aug 2023,520.00,
TFL CORPORATE,REDACTED,Purchase of Land & Buildings,1001/1900186068,01 Sep 2023,520.00,
LONDON UNDERGROUND LTD,Hiremech Limited,Plant & Equipment Purchases,1005/5110327073,12 Sep 2023,520.00,
TRANSPORT TRADING LTD,Quay Office Furnishers Ltd,Building Maintenance & Repairs,1004/5110317605,23 Aug 2023,520.00,
LONDON UNDERGROUND LTD,BWT UK Limited,Caterers Service Charges,1005/1900266229,29 Aug 2023,519.86,
LONDON UNDERGROUND LTD,SWEETNAM & BRADLEY LTD,N/A,1005/5110322314,31 Aug 2023,519.00,
LONDON UNDERGROUND LTD,MILLS LTD,Maintenance Materials,1005/5110311626,30 Aug 2023,518.97,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186994,13 Sep 2023,518.68,
LONDON UNDERGROUND LTD,RS Components Ltd,Office Cleaning,1005/5110312705,04 Sep 2023,518.65,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Fleet,1005/5110306963,22 Aug 2023,518.58,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319063,06 Sep 2023,518.25,
TRANSPORT TRADING LTD,GBM Services Limited,Office Cleaning,1004/5110317722,23 Aug 2023,517.75,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319317,06 Sep 2023,517.75,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319320,06 Sep 2023,517.75,
LONDON UNDERGROUND LTD,GBM Services Limited,Office Cleaning,1005/5110317727,23 Aug 2023,517.50,
LONDON UNDERGROUND LTD,BWT UK Limited,Caterers Service Charges,1005/1900266198,29 Aug 2023,517.04,
LONDON UNDERGROUND LTD,RS Components Ltd,Building Maintenance & Repairs,1005/5110311333,30 Aug 2023,516.93,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319331,06 Sep 2023,516.66,
LONDON TRANSPORT MUSEUM,Context Engineering Ltd,Vehicle Repairs & Maintenance,1011/5110320813,29 Aug 2023,515.50,
LONDON UNDERGROUND LTD,G Print Ltd,Vehicle Running Costs,1005/5110313575,31 Aug 2023,515.00,
LONDON UNDERGROUND LTD,West Kilburn Baptist Church,Caterers Service Charges,1005/5110312367,29 Aug 2023,515.00,
LONDON UNDERGROUND LTD,SWEETNAM & BRADLEY LTD,N/A,1005/5110320519,25 Aug 2023,514.65,
TFL CORPORATE,DeepStore Limited,Document Archive & Storage,1001/5110327779,13 Sep 2023,514.09,
SURFACE TRANSPORT CORP,DSL Scaffolding Ltd,General Fees & Charges,1002/1900076732,04 Sep 2023,514.00,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901696645,23 Aug 2023,513.94,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901696914,06 Sep 2023,513.94,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319313,06 Sep 2023,513.71,
SURFACE TRANSPORT CORP,Corporate Document Services Ltd,Production Artwork And Design For Marketing,1002/5110316425,21 Aug 2023,512.48,
LONDON TRANSPORT MUSEUM,Artisan People,Agency Staff,1011/5110298954,30 Aug 2023,511.92,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Plant & Equipment Purchases,1005/5110317370,22 Aug 2023,511.50,
LONDON UNDERGROUND LTD,BWT UK Limited,Caterers Service Charges,1005/1900266195,29 Aug 2023,511.08,
LONDON UNDERGROUND LTD,CEMBRE LTD,Plant & Equipment Purchases,1005/5110319656,24 Aug 2023,510.30,
LONDON UNDERGROUND LTD,C E F,Electrical Equipment Maintenance,1005/5110322618,13 Sep 2023,510.00,
SURFACE TRANSPORT CORP,Camden New Journal,Advertising,1002/5110322329,31 Aug 2023,510.00,
TFL CORPORATE,Graysons Hospitality Limited,Caterers Service Charges,1001/5110326453,12 Sep 2023,510.00,
SURFACE TRANSPORT CORP,Newsquest Media Group Ltd,Statutory Ads Notices Communications & Consultatio,1002/5110308231,22 Aug 2023,510.00,
SURFACE TRANSPORT CORP,Newsquest Media Group Ltd,Statutory Ads Notices Communications & Consultatio,1002/5110314125,30 Aug 2023,510.00,
SURFACE TRANSPORT CORP,Newsquest Media Group Ltd,Statutory Ads Notices Communications & Consultatio,1002/5110314134,05 Sep 2023,510.00,
SURFACE TRANSPORT CORP,Newsquest Media Group Ltd,Statutory Ads Notices Communications & Consultatio,1002/5110318832,13 Sep 2023,510.00,
CYCLE HIRE SCHEME,Student Beans Ltd,Partnership Marketing - Costs Incurred,1016/5110316586,08 Sep 2023,510.00,
LUL NOMINEE SSL LIMITED,SULZER SERVICES (UK) LIMITED,N/A,1031/5110310429,25 Aug 2023,510.00,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900018477,30 Aug 2023,509.61,
VICTORIA COACH STATN LTD,Roblett Electrical,Building Maintenance & Repairs,1008/5110329222,15 Sep 2023,508.90,
TFL CORPORATE,Harris Installations Services Ltd,Furniture & Equipment,1001/5110324677,11 Sep 2023,508.60,
LONDON UNDERGROUND LTD,BWT UK Limited,Caterers Service Charges,1005/1900266176,29 Aug 2023,508.58,
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900005967,30 Aug 2023,508.43,
LONDON UNDERGROUND LTD,VIKING PRECISION ENGINEERS LTD,N/A,1005/5110321260,29 Aug 2023,508.40,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319329,06 Sep 2023,508.38,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319411,06 Sep 2023,508.38,
LONDON UNDERGROUND LTD,BWT UK Limited,Caterers Service Charges,1005/1900266185,29 Aug 2023,508.30,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697140,13 Sep 2023,507.78,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005/5110314915,06 Sep 2023,507.15,
TFL CORPORATE,AGIITO LIMITED,Hotel Accommodation,1001/1900180387,21 Aug 2023,505.67,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319409,06 Sep 2023,505.11,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901696666,23 Aug 2023,504.70,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901696721,30 Aug 2023,504.70,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900266971,06 Sep 2023,504.64,
LONDON UNDERGROUND LTD,C E F,Building Maintenance & Repairs,1005/5110307391,21 Aug 2023,504.40,
LUL NOMINEE SSL LIMITED,KPK (SHEET METAL) LTD,Stock of Fleet,1031/5110313539,04 Sep 2023,504.00,
LONDON UNDERGROUND LTD,Smiths Engineering Works (NI) Ltd,N/A,1005/5110309930,06 Sep 2023,504.00,
LONDON UNDERGROUND LTD,VIKING PRECISION ENGINEERS LTD,Fleet,1005/5110328220,14 Sep 2023,504.00,
LONDON UNDERGROUND LTD,VIKING PRECISION ENGINEERS LTD,Fleet,1005/5110328222,14 Sep 2023,504.00,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110319767,13 Sep 2023,503.11,
LONDON UNDERGROUND LTD,City Sprint UK Ltd,Couriers,1005/1900265774,22 Aug 2023,502.51,
SURFACE TRANSPORT CORP,Redspeed International  Ltd,PCN and Penalty Fare Processing,1002/5110317357,12 Sep 2023,502.50,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110318981,06 Sep 2023,502.19,
