Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:   1,,,,,,
Start Date:  1 April 2023,,,,,,
End Date:   29 April 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110254938,26-Apr-23,402.69,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110254960,26-Apr-23,402.69,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110254986,26-Apr-23,402.69,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110255078,26-Apr-23,402.69,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110255079,26-Apr-23,402.69,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110255129,26-Apr-23,402.69,
LONDON UNDERGROUND LTD,A&A ELECTRICAL DISTRIBUTORS LTD,Stock of Fleet,1005\5110263315,26-Apr-23,402.6,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245144,05-Apr-23,402.47,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245149,05-Apr-23,402.47,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245288,05-Apr-23,402.47,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245402,05-Apr-23,402.47,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245650,05-Apr-23,402.47,
TFL CORPORATE,GRAYSONS HOSPITALITY LIMITED,Event Management Fee,1001\5110241928,12-Apr-23,402.24,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Plant & Equipment Purchases,1005\5110244914,24-Apr-23,402.11,
RAIL FOR LONDON LIMITED,REVITAGLAZE LTD,Protective Clothing,1020\5110256809,11-Apr-23,401.52,
LT MUSEUM TRADING LTD,SPIKE LEISUREWEAR,LTM Purchase of Clothing & Accessories - Children,1024\1900022887,12-Apr-23,401.5,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017474,26-Apr-23,401.24,
TFL CORPORATE,AGIITO LIMITED,Hotel Accommodation,1001\1900160074,06-Apr-23,400.8,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900055917,05-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900055931,05-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900055970,05-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056040,05-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056130,12-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056159,12-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056361,19-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056383,19-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056452,26-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056497,26-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056509,26-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056520,26-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056543,26-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056551,26-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056569,26-Apr-23,400.42,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056570,26-Apr-23,400.42,
LONDON UNDERGROUND LTD,B HEPWORTH & CO LTD,Fleet,1005\5110260533,19-Apr-23,400.2,
LONDON UNDERGROUND LTD,B HEPWORTH & CO LTD,Fleet,1005\5110260541,19-Apr-23,400.2,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159529,05-Apr-23,400,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161932,19-Apr-23,400,
TFL CORPORATE,UNIVERSITY COLLEGE OF ESTATE MGMT,Staff Training,1001\5110249058,03-Apr-23,400,
TRANSPORT TRADING LTD,SPEEDY ASSET SERVICES LTD,Lift Maintenance,1004\5110241454,12-Apr-23,400,
TRANSPORT TRADING LTD,SPEEDY ASSET SERVICES LTD,Lift Maintenance,1004\5110254991,18-Apr-23,400,
TFL CORPORATE,COG DESIGN LIMITED,Art And Poetry Installations And Programmes,1001\5110247808,26-Apr-23,400,
TFL CORPORATE,LONDON TRANSPORT CHOIR,Event Management Fee,1001\5110241539,12-Apr-23,400,
LONDON UNDERGROUND LTD,J REGAN SECURITY SERVICES LTD,Professional Engineering Services,1005\5110260631,21-Apr-23,400,
TFL CORPORATE,FUTURELEARN,Staff Training,1001\3000045794,28/04/2023,400,8299
LONDON UNDERGROUND LTD,LOGISTICS UK,Vehicle Operating Leases,1005\5110242400,17-Apr-23,399.98,
TTL PROPERTIES LTD,OPUS ENERGY LIMITED,Electricity,1040\1900004869,26-Apr-23,399.3,
LONDON UNDERGROUND LTD,GOOD SKILLS TRAINING,Staff Training,1005\5110246942,03-Apr-23,399,
LONDON UNDERGROUND LTD,LIMESQUARE VEHICLE RENTAL LIMITED,Vehicle Operating Leases,1005\5110256933,11-Apr-23,398.86,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110254779,26-Apr-23,398.58,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110254791,26-Apr-23,398.58,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110254820,26-Apr-23,398.58,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110254881,26-Apr-23,398.58,
TRANSPORT TRADING LTD,UNIVERSAL,Property Management Fees,1004\5110260241,24-Apr-23,398.57,
LONDON UNDERGROUND LTD,CHAINSTREAM UK LTD,Vehicle Repairs & Maintenance,1005\5110260209,18-Apr-23,398.24,
SURFACE TRANSPORT CORP,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1002\1900074756,12-Apr-23,398.06,
TTL PROPERTIES LTD,SCOTTISH POWER,Electricity,1040\1900004601,12-Apr-23,398.01,
SURFACE TRANSPORT CORP,SOUTH LONDON PRESS,Statutory Ads Notices Communications & Consultatio,1002\5110237599,05-Apr-23,397.8,
SURFACE TRANSPORT CORP,SOUTH LONDON PRESS,Statutory Ads Notices Communications & Consultatio,1002\5110255364,26-Apr-23,397.8,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245406,05-Apr-23,397.45,
LUL NOMINEE SSL LIMITED,CHARTWAY IND SERVICES LTD,Stock of Fleet,1031\5110247748,04-Apr-23,397.28,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005\5110235448,05-Apr-23,397.25,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005\5110239236,12-Apr-23,397,
SURFACE TRANSPORT CORP,AGIITO LIMITED,Hotel Accommodation,1002\1900074651,06-Apr-23,396.97,
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Furniture & Equipment,1005\5110248338,26-Apr-23,396.71,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017443,19-Apr-23,396.7,
DIAL A RIDE,TOTAL GAS & POWER LTD,Gas,1010\1900013080,27-Apr-23,396.12,
TRANSPORT TRADING LTD,BRITISH GAS BUSINESS ,Electricity,1004\1901685355,11-Apr-23,396.1,
TTL PROPERTIES LTD,BRITISH GAS BUSINESS ,Electricity,1040\1900004607,18-Apr-23,396.1,
TFL CORPORATE,HAYMARKET PUBLISHING LTD,Corporate Subscriptions,1001\5110247574,20-Apr-23,396,
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,Furniture & Equipment,1033\5110243901,19-Apr-23,395.68,
RFL (IINFRASTRUCTURE) LTD,HAYLEY GROUP PLC,Protective Clothing,1025\5110262057,21-Apr-23,395.03,
LONDON UNDERGROUND LTD,LH-PLC,Fleet,1005\5110237508,05-Apr-23,395,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031\5110244674,19-Apr-23,395,
TFL CORPORATE,GRAYSONS HOSPITALITY LIMITED,Caterers Service Charges,1001\5110262660,26-Apr-23,394.88,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245475,05-Apr-23,394.43,
LONDON UNDERGROUND LTD,4-RAIL SERVICES LIMITED,Non Recyclable Waste Disposal/Refuse Collection,1005\5110260016,18-Apr-23,394.2,
LONDON RIVER SERVICES LTD,4-RAIL SERVICES LIMITED,Non Recyclable Waste Disposal/Refuse Collection,1007\5110259431,19-Apr-23,394.2,
LONDON UNDERGROUND LTD,L.B FOSTER RAIL TECHNOLOGIES(UK)LTD,Stock Of Track,1005\5110262763,24-Apr-23,393.96,
TTL PROPERTIES LTD,E.ON NEXT ENERGY LTD,Electricity,1040\1900004615,13-Apr-23,393.74,
LONDON UNDERGROUND LTD,BEMROSEBOOTH LIMITED,Stationery,1005\5110235096,03-Apr-23,393.6,
LONDON UNDERGROUND LTD,BEMROSEBOOTH LIMITED,Stationery,1005\5110235098,03-Apr-23,393.6,
LUL NOMINEE SSL LIMITED,C E F,Civil Engineering Construction Works,1031\5110253680,13-Apr-23,393.2,
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,Track General Maintenance,1020\5110246330,25-Apr-23,393.18,
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,Horticultural Expenses,1020\5110236498,05-Apr-23,393.05,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Stock of Fleet,1031\5110249429,19-Apr-23,393,
TRANSPORT TRADING LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1004\1901692212,12-Apr-23,392.59,
LONDON UNDERGROUND LTD,C E F,Civil Engineering Construction Works,1005\5110249036,17-Apr-23,392.5,
LONDON UNDERGROUND LTD,LIMESQUARE VEHICLE RENTAL LIMITED,Vehicle Operating Leases,1005\5110256936,11-Apr-23,392.46,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Fleet,1005\5110240902,12-Apr-23,392.4,
LONDON UNDERGROUND LTD,I M KELLY RAIL LTD,Fleet,1005\5110239871,05-Apr-23,392.33,
LONDON UNDERGROUND LTD,I M KELLY RAIL LTD,Fleet,1005\5110239875,05-Apr-23,392.33,
LONDON UNDERGROUND LTD,I M KELLY RAIL LTD,Fleet,1005\5110239876,05-Apr-23,392.33,
TRANSPORT TRADING LTD,SARAH HOPE,Planning & Development Consultancy,1004\5110255402,11-Apr-23,392.2,
DIAL A RIDE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1010\1900012980,12-Apr-23,392.19,
LONDON UNDERGROUND LTD,SPARKS WELDING SERVICES,Vehicle Repairs & Maintenance,1005\5110243345,19-Apr-23,392.14,
LONDON UNDERGROUND LTD,SIXT RENT A CAR,Vehicle Operating Leases,1005\5110241951,05-Apr-23,392,
LONDON UNDERGROUND LTD,SIXT RENT A CAR,Vehicle Operating Leases,1005\5110241953,04-Apr-23,392,
LONDON UNDERGROUND LTD,SIXT RENT A CAR,Vehicle Operating Leases,1005\5110249766,06-Apr-23,392,
LONDON UNDERGROUND LTD,SIXT RENT A CAR,Vehicle Operating Leases,1005\5110252987,12-Apr-23,392,
LONDON UNDERGROUND LTD,BP OIL UK LIMITED,Vehicle Operating Leases,1005\5110256167,26-Apr-23,392,
LONDON UNDERGROUND LTD,SIXT RENT A CAR,Vehicle Operating Leases,1005\5110260194,26-Apr-23,392,
LONDON UNDERGROUND LTD,SIXT RENT A CAR,Vehicle Operating Leases,1005\5110260195,24-Apr-23,392,
LONDON UNDERGROUND LTD,SIXT RENT A CAR,Vehicle Operating Leases,1005\5110260198,24-Apr-23,392,
LONDON UNDERGROUND LTD,SIXT RENT A CAR,Vehicle Operating Leases,1005\5110260200,26-Apr-23,392,
LONDON UNDERGROUND LTD,SIXT RENT A CAR,Vehicle Operating Leases,1005\5110261613,26-Apr-23,392,
LONDON UNDERGROUND LTD,SWEETNAM & BRADLEY LTD,Stock of Fleet,1005\5110261173,24-Apr-23,392,
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,Retentions Control Account > 1Year,1005\5110248750,05-Apr-23,391.9,
LONDON UNDERGROUND LTD,ALSTOM ENGINEERING & SERVICES LTD,Fleet,1005\5110234088,03-Apr-23,391.56,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245053,05-Apr-23,391,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245105,05-Apr-23,391,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110255103,26-Apr-23,390.6,
LONDON RIVER SERVICES LTD,RS COMPONENTS LTD,Furniture & Equipment,1007\5110237458,06-Apr-23,390.6,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017469,26-Apr-23,390.36,
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257627,19-Apr-23,390,
TFL CORPORATE,MRS T KUTYREVA,Professional & Academic Fees - Employees,1001\3000045725,21-Apr-23,390,
SURFACE TRANSPORT CORP,CAMDEN NEW JOURNAL,PR Cost Product Cost & PR Fees,1002\5110263518,28-Apr-23,390,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110261289,24-Apr-23,390,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110246301,25-Apr-23,390,
DIAL A RIDE,SPEEDY ASSET SERVICES LTD,Professional Engineering Services,1010\5110255077,19-Apr-23,390,
TFL CORPORATE,XEIM,Miscellaneous Costs,1001\3000045688,14/04/2023,390,7392
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Office Cleaning,1005\5110237473,06-Apr-23,389.76,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163234,26-Apr-23,389.59,
SURFACE TRANSPORT CORP,4-RAIL SERVICES LIMITED,Non Recyclable Waste Disposal/Refuse Collection,1002\5110247111,04-Apr-23,388.8,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5110237219,05-Apr-23,388.8,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1033\5110238659,11-Apr-23,388.35,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Fleet,1005\5110247276,26-Apr-23,388.17,
LONDON UNDERGROUND LTD,C E F,Electrical Equipment Maintenance,1005\5110259430,28-Apr-23,388,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110237229,05-Apr-23,387.99,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Office Cleaning,1005\5110245737,24-Apr-23,387.6,
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Caterers Service Charges,1005\5110240188,12-Apr-23,387.5,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110237216,05-Apr-23,387.19,
LONDON UNDERGROUND LTD,BWT UK LTD,Caterers Service Charges,1005\1900257866,26-Apr-23,387.03,
LONDON UNDERGROUND LTD,TIDYCO LTD,Plant & Equipment Purchases,1005\5110237014,05-Apr-23,386.64,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017341,05-Apr-23,386.51,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Stock of Fleet,1031\5110251376,19-Apr-23,386.5,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101153652,17-Apr-23,386.2,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056081,05-Apr-23,385.88,
PUBLIC CARRIAGE OFFICE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1003\1900056337,19-Apr-23,385.88,
LONDON BUS SERVICES LTD,MOBILE FLEETWASH UK LTD,Vehicle Repairs & Maintenance,1006\5110256458,25-Apr-23,385.8,
RAIL FOR LONDON LIMITED,TOWER SUPPLIES,Management & Support Consultancy,1020\5110259344,26-Apr-23,385.53,
TFL CORPORATE,TRAINSPEOPLE LIMITED,Staff Training,1001\5110259964,19-Apr-23,385,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Repairs & Maintenance,1005\5110234119,03-Apr-23,385,
LONDON UNDERGROUND LTD,GILES SECURITY LTD,Traction Current,1005\5110255607,26-Apr-23,384.76,
TRANSPORT TRADING LTD,BRITISH GAS BUSINESS ,Electricity,1004\1901685359,18-Apr-23,384.72,
TTL PROPERTIES LTD,BRITISH GAS BUSINESS ,Electricity,1040\1900004684,19-Apr-23,384.72,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101151433,07-Apr-23,384.6,
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,Fleet,1033\5110237284,05-Apr-23,384.55,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005\5110243061,17-Apr-23,384.3,
TFL CORPORATE,SURVEYMONKEYCORE,Miscellaneous Costs,1001\3000045789,28/04/2023,384,7372
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Stationery,1005\5110242886,19-Apr-23,383.86,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101152973,13-Apr-23,383.4,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101157389,27-Apr-23,383.1,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Vehicle Repairs & Maintenance,1005\5110244786,21-Apr-23,382.86,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Stationery,1005\5110240934,17-Apr-23,382.6,
TFL CORPORATE,KINGSBEECH LTD,Fleet,1001\5110260918,24-Apr-23,382,
LT MUSEUM TRADING LTD,PLATFORM 5 PUBLISHING LTD,Purchase of Books for Resale,1024\1900022879,06-Apr-23,381.77,
LONDON UNDERGROUND LTD,A J WELLS & SONS LTD,Connect PFI Service Costs,1005\5110263571,26-Apr-23,381.7,
DIAL A RIDE,BANNER GROUP LIMITED,Stationery,1010\5110248328,26-Apr-23,381.59,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017396,12-Apr-23,381.48,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5110241564,03-Apr-23,380.96,
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,Fleet,1033\5110240835,13-Apr-23,380.84,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005\5110242823,05-Apr-23,380.1,
LONDON TRANSPORT MUSEUM,SMART TEACHERS,Agency Staff,1011\5110247799,19-Apr-23,380,
LONDON TRANSPORT MUSEUM,SMART TEACHERS,Agency Staff,1011\5110247814,19-Apr-23,380,
DIAL A RIDE,AQUAHIRE LTD,Building Maintenance & Repairs,1010\5110255809,12-Apr-23,380,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Stock of Fleet,1031\5110240895,12-Apr-23,380,
LONDON UNDERGROUND LTD,YE OLDE SMACK,Staff Awards & Commendations,1005\3000100495,28/04/2023,380,#N/A
TFL CORPORATE,MR C SANCHEZ HERNANDEZ,Professional & Academic Fees - Employees,1001\3000045743,21-Apr-23,379.85,
PUBLIC CARRIAGE OFFICE,LGG CHARLESWORTH LIMITED,Plant & Equipment Purchases,1003\5110258229,18-Apr-23,379.71,
SURFACE TRANSPORT CORP,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1002\1900074812,19-Apr-23,379.4,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Vehicle Repairs & Maintenance,1005\5110240841,13-Apr-23,379.29,
LONDON UNDERGROUND LTD,ROPE & MARINE SERVICES LTD,Stock of Other Spares,1005\5110260436,21-Apr-23,378.75,
PUBLIC CARRIAGE OFFICE,DEEPSTORE LIMITED,Management & Support Consultancy,1003\5110254983,06-Apr-23,378.7,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101153957,17-Apr-23,378,
LONDON TRANSPORT MUSEUM,DISPLAYWAYS,LTM Collection Pieces,1011\5110249088,05-Apr-23,378,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245125,05-Apr-23,377.72,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245155,05-Apr-23,377.72,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245165,05-Apr-23,377.72,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245168,05-Apr-23,377.72,
TFL CORPORATE,MR DJ WELLS,Professional & Academic Fees - Employees,1001\3000045716,21-Apr-23,376.85,
TFL CORPORATE,MR P WRIGHT,Professional & Academic Fees - Employees,1001\3000045721,21-Apr-23,376.85,
LONDON UNDERGROUND LTD,COMPUTACENTER PLC,Telephony Fixed,1005\5110235654,05-Apr-23,376.68,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Vehicle Repairs & Maintenance,1005\5110244683,20-Apr-23,376.54,
TFL CORPORATE,GRAYSONS HOSPITALITY LIMITED,Caterers Service Charges,1001\5110244371,12-Apr-23,376.5,
RAIL FOR LONDON LIMITED, SWIFT AUTOMATIC DOORS & SECURITY,Building Maintenance & Repairs,1020\5110247126,25-Apr-23,376.3,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Furniture & Equipment,1005\5110242905,19-Apr-23,376.17,
RFL (IINFRASTRUCTURE) LTD,C E F,Protective Clothing,1025\5110262714,24-Apr-23,376,
LT MUSEUM TRADING LTD,TURNAROUND PUBLISHER SERVICES LTD,Purchase of Books for Resale,1024\1900023007,24-Apr-23,375.64,
TFL CORPORATE,1.00119E+17,Medical Reports,1001\1900165119,26-Apr-23,375,
TFL CORPORATE,JENNY GRIEVE,Management & Support Consultancy,1001\5110258588,14-Apr-23,375,
SURFACE TRANSPORT CORP,EVERSHEDS,Contracted Services - Roads,1002\5110247443,17-Apr-23,375,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5110256572,12-Apr-23,374.7,
TTL PROPERTIES LTD,NPOWER LTD,Electricity,1040\1900004719,26-Apr-23,374.39,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Plant & Equipment Purchases,1005\5110260166,21-Apr-23,374,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5110255353,05-Apr-23,373.8,
LONDON BUS SERVICES LTD,AMAZON,Refreshments/Meals at Meetings,1006\3000007225,21/04/2023,373.8,5999
LONDON UNDERGROUND LTD,HAMPSHIRE HOSE SERVICES LTD,Stock of Fleet,1005\5110255768,06-Apr-23,373.65,
RAIL FOR LONDON LIMITED,REVITAGLAZE LTD,Protective Clothing,1020\5110245466,03-Apr-23,373.48,
TFL CORPORATE,MRS M BRAID,Professional & Academic Fees - Employees,1001\3000045635,06-Apr-23,373.21,
SURFACE TRANSPORT CORP,MS N KADDOURI,Professional & Academic Fees - Employees,1002\3000029190,28-Apr-23,373.21,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110245154,05-Apr-23,373.18,
LONDON UNDERGROUND LTD,L.B FOSTER RAIL TECHNOLOGIES(UK)LTD,Stock of Fleet,1005\5110263162,26-Apr-23,372.84,
TRANSPORT TRADING LTD,GARRAN LOCKERS LTD,Furniture & Equipment,1004\5110262115,25-Apr-23,372.75,
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,Plant & Equipment Purchases,1033\5110240837,13-Apr-23,372.73,
LUL NOMINEE BCV LIMITED,RS COMPONENTS LTD,Plant & Equipment Purchases,1033\5110244838,21-Apr-23,372.73,
LONDON UNDERGROUND LTD,ZENITH VEHICLE CONTRACTS LIMITED,Vehicle Operating Leases,1005\5110257402,26-Apr-23,372.71,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Fleet,1031\5110235478,05-Apr-23,372.42,
LONDON UNDERGROUND LTD,ZENITH VEHICLE CONTRACTS LIMITED,Vehicle Operating Leases,1005\5110257430,26-Apr-23,372.37,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110254872,26-Apr-23,372,
LONDON UNDERGROUND LTD,ENTERPRISE RENT-A-CAR,Vehicle Operating Leases,1005\5110255310,26-Apr-23,372,
LUL NOMINEE SSL LIMITED,EDENBECK,Building Maintenance & Repairs,1031\5110262240,25-Apr-23,371.63,
TRANSPORT TRADING LTD,QUADIENT UK LTD,Postage,1004\5110260073,18-Apr-23,371.52,
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing,1001\5110247579,04-Apr-23,370.67,
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101152293,12-Apr-23,370.6,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Building Maintenance & Repairs,1005\5110254575,28-Apr-23,370.4,
LONDON TRANSPORT MUSEUM,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1011\1900017438,19-Apr-23,369.88,
LONDON UNDERGROUND LTD,RS COMPONENTS LTD,Fleet,1005\5110243895,19-Apr-23,369.84,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005\5110242952,19-Apr-23,368.78,
LONDON UNDERGROUND LTD,HIREMECH LTD,Vehicle Operating Leases,1005\5110257303,11-Apr-23,368.33,
LONDON UNDERGROUND LTD,HIREMECH LTD,Vehicle Operating Leases,1005\5110257305,11-Apr-23,368.33,
