Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  11,,,,,,,,,
Start Date: 07/01/2024,,,,,,,,,
End Date: 03/02/2024,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
SURFACE TRANSPORT CORP,TNA 21 003,Staff Entertainment,1002/3000029843,26-Jan-24,6.05,,,,
TFL CORPORATE,APPLE,Furniture & Equipment,1001/3000048796,19-Jan-24,2.99,5735,,,
LONDON TRANSPORT MUSEUM,APPLE,Miscellaneous Costs,1011/3000005535,26-Jan-24,0.99,5735,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005/5110393035,22-Jan-24,(250.00),,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110391481,23-Jan-24,(255.25),,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110391282,18-Jan-24,(258.42),,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110391357,18-Jan-24,(258.84),,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1700018606,31-Jan-24,(266.79),,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110391296,23-Jan-24,(267.64),,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110391309,18-Jan-24,(267.64),,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110391298,23-Jan-24,(267.64),,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1700008235,31-Jan-24,(282.45),,,,
TTL PROPERTIES LTD,Corona Energy Retail 4 Ltd,Electricity,1040/1700000644,10-Jan-24,(302.68),,,,
LONDON UNDERGROUND LTD,AXA Sun Life,1st Outgoing CHAPS,1005/2000789544,27-Jan-24,(304.77),,,,
TRANSPORT TRADING LTD,Catercall Ltd,Caterers Service Charges,1004/5110386023,16-Jan-24,(310.00),,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110392823,23-Jan-24,(316.70),,,,
LONDON UNDERGROUND LTD,UNITE/AMICUS SECTION,Payroll Intercompany Suspense Account,1005/1700018581,15-Jan-24,(322.29),,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1700000420,31-Jan-24,(324.76),,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1700018608,31-Jan-24,(334.70),,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1700018604,31-Jan-24,(339.55),,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1700018605,31-Jan-24,(339.55),,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1700018607,31-Jan-24,(339.55),,,,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Stock of Fleet,1031/5110385252,10-Jan-24,(341.00),,,,
TTL PROPERTIES LTD,Corona Energy Retail 4 Ltd,Electricity,1040/1700000643,10-Jan-24,(347.17),,,,
TFL CORPORATE,CRFORUM,HSBC Procurement Card Clearing,1001/3000048794,19-Jan-24,(349.00),8699,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005/5110396270,29-Jan-24,(367.20),,,,
CYCLE HIRE SCHEME,JOURNEYCALL LTD,Ticket & Pass Production,1016/5110386179,16-Jan-24,(377.27),,,,
LONDON BUS SERVICES LTD,Corporate Document Services Ltd,Printing,1006/5110388409,29-Jan-24,(385.68),,,,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Fleet,1031/5110385308,10-Jan-24,(416.98),,,,
LONDON TRANSPORT MUSEUM,Artisan People,Management & Support Consultancy,1011/5110385484,08-Jan-24,(435.24),,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110397609,31-Jan-24,(450.00),,,,
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110397600,31-Jan-24,(450.00),,,,
SURFACE TRANSPORT CORP,GTT-EMEA LIMITED,Telephony Fixed,1002/5110388129,26-Jan-24,(451.05),,,,
LT MUSEUM TRADING LTD,Crecy Publishing Ltd,Purchase of Books for Resale,1024/1700001036,17-Jan-24,(461.98),,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Stock of Fleet,1005/5110394203,31-Jan-24,(474.60),,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Stock of Fleet,1005/5110394204,31-Jan-24,(474.60),,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Stock of Fleet,1005/5110394202,31-Jan-24,(474.60),,,,
LONDON TRANSPORT MUSEUM,FedEx Express UK Transp Ltd,Postage,1011/5110390136,02-Feb-24,(481.31),,,,
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001/5110390343,29-Jan-24,(495.00),,,,
LONDON UNDERGROUND LTD,A J WELLS & SONS LTD,MR Construction Costs,1005/5110378509,23-Jan-24,(540.00),,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110391361,23-Jan-24,(553.32),,,,
LONDON UNDERGROUND LTD,The Timber Group,Miscellaneous Finance Expenses,1005/5110393243,25-Jan-24,(554.00),,,,
RAIL FOR LONDON LIMITED,PSV GLASS - (ABL HOLDING) LTD,Vehicle Repairs & Maintenance,1020/5110362219,30-Jan-24,(575.00),,,,
RAIL FOR LONDON LIMITED,PSV GLASS - (ABL HOLDING) LTD,Vehicle Repairs & Maintenance,1020/5110362216,30-Jan-24,(575.00),,,,
TTL PROPERTIES LTD,Corona Energy Retail 4 Ltd,Electricity,1040/1700000642,10-Jan-24,(581.12),,,,
SURFACE TRANSPORT CORP,REDACTED,Protective Clothing,1002/5110373149,22-Jan-24,(595.00),,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Fleet,1005/5110385374,09-Jan-24,(618.00),,,,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110388684,23-Jan-24,(618.76),,,,
LONDON UNDERGROUND LTD,Wave Utilities,Water,1005/1700018574,10-Jan-24,(635.17),,,,
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110393257,31-Jan-24,(636.00),,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1700018577,10-Jan-24,(749.28),,,,
LONDON TRANSPORT MUSEUM,Stop Gap Marketing,Agency Staff,1011/5110388274,15-Jan-24,(762.71),,,,
TFL CORPORATE,Twilio Ireland Limited,1st Outgoing CHAPS,1001/2000329581,31-Jan-24,(831.21),,,,
TTL PROPERTIES LTD,Urban Land Institute,1st Outgoing CHAPS,1040/2000006816,29-Jan-24,(867.00),,,,
LONDON BUS SERVICES LTD,Abellio London Ltd,Bus Contract Payments,1006/1900049895,02-Feb-24,(878.90),,,,
LONDON BUS SERVICES LTD,London Transit Limited,Bus Contract Payments,1006/1900049901,02-Feb-24,(896.19),,,,
LONDON BUS SERVICES LTD,Blue Triangle Buses Ltd,Bus Contract Payments,1006/1900049898,02-Feb-24,(913.54),,,,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006/1900049897,02-Feb-24,(927.06),,,,
LONDON UNDERGROUND LTD,Telent Technology Services Ltd,Cameras,1005/5110386583,10-Jan-24,(966.93),,,,
LONDON UNDERGROUND LTD,SPEEDY HIRE DIRECT LTD,Plant & Equipment Purchases,1005/5110386147,26-Jan-24,(990.71),,,,
SURFACE TRANSPORT CORP,MediaEdge:CIA,Advertising,1002/5110394129,31-Jan-24,"(1,049.76)",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110380547,18-Jan-24,"(1,090.65)",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Fleet,1005/5110385349,09-Jan-24,"(1,097.80)",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1700008224,17-Jan-24,"(1,100.00)",,,,
LONDON UNDERGROUND LTD,ASLEF,Payroll Intercompany Suspense Account,1005/1700018579,15-Jan-24,"(1,117.86)",,,,
LONDON BUS SERVICES LTD,STAGECOACH SERVICES LIMITED,Bus Contract Payments,1006/1900049902,02-Feb-24,"(1,143.63)",,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Electrical Equipment Maintenance,1005/5110391570,24-Jan-24,"(1,162.80)",,,,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001/5110385659,10-Jan-24,"(1,186.67)",,,,
LONDON UNDERGROUND LTD,PRUDENTIAL LGAVC,1st Outgoing CHAPS,1005/2000789610,31-Jan-24,"(1,187.68)",,,,
LONDON BUS SERVICES LTD,GTT-EMEA LIMITED,Telephony Fixed,1006/5110390386,19-Jan-24,"(1,191.14)",,,,
LONDON BUS SERVICES LTD,East London Bus & Coach Company Ltd,Bus Contract Payments,1006/1900049899,02-Feb-24,"(1,197.27)",,,,
TTL PROPERTIES LTD,NPOWER LTD,Electricity,1040/1700000684,31-Jan-24,"(1,199.59)",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1700000416,17-Jan-24,"(1,205.05)",,,,
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1700000419,31-Jan-24,"(1,205.05)",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Fleet,1005/5110385294,09-Jan-24,"(1,255.05)",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1700008218,10-Jan-24,"(1,263.18)",,,,
TTL PROPERTIES LTD,NPOWER LTD,Electricity,1040/1700000683,31-Jan-24,"(1,333.03)",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005/5110397846,02-Feb-24,"(1,335.00)",,,,
LUL NOMINEE BCV LIMITED,C E F,Fleet,1033/5110382220,12-Jan-24,"(1,369.20)",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1700008222,17-Jan-24,"(1,376.88)",,,,
LONDON UNDERGROUND LTD,REDACTED,1st Outgoing CHAPS,1005/2000788643,12-Jan-24,"(1,506.23)",,,,
LONDON UNDERGROUND LTD,Childcare Vouchers Ltd,1st Outgoing CHAPS,1005/2000789443,31-Jan-24,"(1,543.00)",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1700008216,10-Jan-24,"(1,724.64)",,,,
LONDON UNDERGROUND LTD,NTM-GB Limited,Vehicle Repairs & Maintenance,1005/5110327020,19-Jan-24,"(1,739.51)",,,,
TTL PROPERTIES LTD,NPOWER LTD,Electricity,1040/1700000682,31-Jan-24,"(1,796.86)",,,,
LONDON UNDERGROUND LTD,TE Connectivity Solutions GmbH,1st Outgoing CHAPS,1005/2000789357,22-Jan-24,"(1,812.20)",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1700008221,17-Jan-24,"(1,835.84)",,,,
LONDON UNDERGROUND LTD,TRAD SCAFFOLDING CO LTD,Track General Maintenance,1005/5110356234,08-Jan-24,"(1,890.44)",,,,
LONDON UNDERGROUND LTD,LTG Rail Denmark ApS,1st Outgoing CHAPS,1005/2000789918,30-Jan-24,"(2,091.83)",,,,
RFL (IINFRASTRUCTURE) LTD,Linsinger Maschinenbau Gesellschaft,1st Outgoing CHAPS,1025/2000009399,17-Jan-24,"(2,134.00)",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1700008217,10-Jan-24,"(2,155.80)",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1700008223,17-Jan-24,"(2,294.80)",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1700008227,24-Jan-24,"(2,310.80)",,,,
TRANSPORT TRADING LTD,Buckinghamshire Council,Rates,1004/1700008506,18-Jan-24,"(2,508.53)",,,,
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet Tsssa Contract,1005/1700018570,10-Jan-24,"(2,517.43)",,,,
LONDON UNDERGROUND LTD,HOSPITAL SATURDAY FUND ,Payroll Intercompany Suspense Account,1005/1700018582,15-Jan-24,"(2,520.81)",,,,
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet Tsssa Contract,1005/1700018568,10-Jan-24,"(2,604.34)",,,,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005/5110388930,12-Jan-24,"(2,635.00)",,,,
RAIL FOR LONDON LIMITED,Total Gas & Power Ltd,Gas,1020/5110342304,15-Jan-24,"(2,645.27)",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Parts Gas Oil & Lubricants,1005/5110399663,02-Feb-24,"(2,650.00)",,,,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Fleet,1031/5110385382,10-Jan-24,"(2,800.00)",,,,
LONDON RIVER SERVICES LTD,EDF Energy,Electricity,1007/1700000414,09-Jan-24,"(2,955.47)",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1700008219,10-Jan-24,"(2,975.61)",,,,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012/5110339857,15-Jan-24,"(3,040.16)",,,,
VICTORIA COACH STATN LTD,iDBUS,1st Outgoing CHAPS,1008/2000062248,30-Jan-24,"(3,072.72)",,,,
LONDON UNDERGROUND LTD,HEGENSCHEIDT-MFD GMBH,1st Outgoing CHAPS,1005/2000789827,29-Jan-24,"(3,172.80)",,,,
TTL PROPERTIES LTD,Scottish Power,Electricity,1040/1700000651,16-Jan-24,"(3,320.21)",,,,
TTL PROPERTIES LTD,NPOWER LTD,Electricity,1040/1700000681,31-Jan-24,"(3,368.04)",,,,
TRANSPORT TRADING LTD,Buckinghamshire Council,Rates,1004/1700008508,18-Jan-24,"(3,443.10)",,,,
TRANSPORT TRADING LTD,Buckinghamshire Council,Rates,1004/1700008509,18-Jan-24,"(3,443.10)",,,,
TRANSPORT TRADING LTD,Buckinghamshire Council,Rates,1004/1700008507,18-Jan-24,"(3,443.10)",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/1700018603,02-Feb-24,"(3,451.33)",,,,
TRANSPORT TRADING LTD,Buckinghamshire Council,Rates,1004/1700008510,18-Jan-24,"(3,695.26)",,,,
TFL CORPORATE,Flex Labs Ltd,1st Outgoing CHAPS,1001/2000328491,08-Jan-24,"(3,775.00)",,,,
LONDON BUS SERVICES LTD,T-Kartor Content Management AB,1st Outgoing CHAPS,1006/2000156270,08-Jan-24,"(3,881.00)",,,,
TRANSPORT TRADING LTD,Novacroft Direct Ltd,Manage IT Services,1004/5110382240,15-Jan-24,"(3,971.48)",,,,
RFL (IINFRASTRUCTURE) LTD,Linsinger Maschinenbau Gesellschaft,1st Outgoing CHAPS,1025/2000009483,29-Jan-24,"(3,981.00)",,,,
LONDON BUS SERVICES LTD,GTT-EMEA LIMITED,Telephony Fixed,1006/5110390356,19-Jan-24,"(4,198.21)",,,,
LUL NOMINEE SSL LIMITED,WESTCODE UK LIMITED,Stock of Fleet,1031/5110379192,29-Jan-24,"(4,743.20)",,,,
TFL CORPORATE,AXA PPP Healthcare,General Insurance,1001/5110383851,16-Jan-24,"(4,856.96)",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Stock Purchase Price Variance,1005/5110387029,09-Jan-24,"(4,930.87)",,,,
TFL CORPORATE,UKVI,HSBC Procurement Card Clearing,1001/3000048821,19-Jan-24,"(5,000.00)",,,,
TFL CORPORATE,UKVI,HSBC Procurement Card Clearing,1001/3000048820,19-Jan-24,"(5,000.00)",,,,
TFL CORPORATE,AXA PPP Healthcare,General Insurance,1001/5110383852,16-Jan-24,"(5,171.77)",,,,
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet Tsssa Contract,1005/1700018572,10-Jan-24,"(5,341.29)",,,,
RFL (IINFRASTRUCTURE) LTD,BOC GASES,Plant & Equipment Purchases,1025/5110270381,24-Jan-24,"(5,436.00)",,,,
CYCLE HIRE SCHEME,VCCP Group LLP,Production Artwork And Design For Marketing,1016/5110355264,17-Jan-24,"(5,779.00)",,,,
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Signalling Systems,1005/1700018601,26-Jan-24,"(5,861.63)",,,,
LONDON UNDERGROUND LTD,REDACTED,1st Outgoing CHAPS,1005/2000789545,27-Jan-24,"(6,004.08)",,,,
LONDON UNDERGROUND LTD,SCHUNK CARBON TECHNOLOGY LIMITED,1st Outgoing CHAPS,1005/2000788458,11-Jan-24,"(6,147.46)",,,,
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004/5110386215,16-Jan-24,"(6,728.10)",,,,
TTL PROPERTIES LTD,Currie & Brown UK Limited,Property development costs,1040/5110386066,24-Jan-24,"(6,797.67)",,,,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Stock of Fleet,1031/5110384988,10-Jan-24,"(7,224.00)",,,,
TTL PROPERTIES LTD,Currie & Brown UK Limited,Property development costs,1040/5110386162,24-Jan-24,"(7,244.00)",,,,
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet Tsssa Contract,1005/1700018569,10-Jan-24,"(7,402.30)",,,,
TTL PROPERTIES LTD,UK Power Networks (Operations) Ltd,Professional Engineering Services,1040/5110357716,10-Jan-24,"(7,514.59)",,,,
TFL CORPORATE,HP Inc UK LTD,Manage IT Services,1001/5110393527,23-Jan-24,"(7,522.43)",,,,
TFL CORPORATE,Pertemps Recruitment PartnershipLtd,Recruitment Expenses,1001/5110388333,16-Jan-24,"(7,770.00)",,,,
LONDON UNDERGROUND LTD,W H Tildesley Ltd,Stock of Fleet,1005/5110393908,01-Feb-24,"(7,840.01)",,,,
RAIL FOR LONDON LIMITED,SWARCO Peek Traffic B.V.,1st Outgoing CHAPS,1020/2000073529,08-Jan-24,"(8,050.62)",,,,
TFL CORPORATE,ITxPT,1st Outgoing CHAPS,1001/2000329612,01-Feb-24,"(8,607.00)",,,,
LONDON UNDERGROUND LTD,ITT Holdings Czech Republic s.r.o.,1st Outgoing CHAPS,1005/2000789356,22-Jan-24,"(8,832.60)",,,,
LONDON UNDERGROUND LTD,Pullman Rail Ltd,Stock of Fleet,1005/5110396679,31-Jan-24,"(9,108.81)",,,,
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet Tsssa Contract,1005/1700018571,10-Jan-24,"(9,543.33)",,,,
RAIL FOR LONDON LIMITED,EVERSHEDS,1st Outgoing CHAPS,1020/2000073528,08-Jan-24,"(9,862.00)",,,,
TRANSPORT TRADING LTD,Novacroft Direct Ltd,Ticket & Pass Production,1004/5110389508,26-Jan-24,"(10,658.47)",,,,
LUL NOMINEE SSL LIMITED,ITT Holdings Czech Republic s.r.o.,1st Outgoing CHAPS,1031/2000112157,26-Jan-24,"(11,064.48)",,,,
LONDON UNDERGROUND LTD,Kahoot! ASA,1st Outgoing CHAPS,1005/2000788373,10-Jan-24,"(12,450.00)",,,,
TFL CORPORATE,AMAZON,1st Outgoing CHAPS,1001/2000328802,15-Jan-24,"(13,666.07)",,,,
LONDON BUS SERVICES LTD,Trapeze ITS Switzerland GmbH,1st Outgoing CHAPS,1006/2000156271,08-Jan-24,"(13,703.68)",,,,
LONDON UNDERGROUND LTD,EDF Energy,Electricity,1005/1700018576,18-Jan-24,"(14,108.92)",,,,
LONDON UNDERGROUND LTD,HEGENSCHEIDT-MFD GMBH,1st Outgoing CHAPS,1005/2000790289,02-Feb-24,"(14,647.20)",,,,
TFL CORPORATE,S&P Global Market Intelligence,1st Outgoing CHAPS,1001/2000329148,23-Jan-24,"(15,330.00)",,,,
LONDON TRANSPORT MUSEUM,Rampart Engineering Ltd,Vehicle Repairs & Maintenance,1011/5110375153,10-Jan-24,"(15,897.00)",,,,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LIMITED,Bus Contract Payments,1006/1900049903,02-Feb-24,"(16,568.54)",,,,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002/5110384908,17-Jan-24,"(16,850.54)",,,,
LUL NOMINEE SSL LIMITED,Giffen Group Ltd,Retentions Control Account > 1Year,1031/5110335289,10-Jan-24,"(17,040.23)",,,,
TRANSPORT TRADING LTD,Perfect Circle JV Ltd,Management & Support Consultancy,1004/5110391276,26-Jan-24,"(17,732.56)",,,,
LONDON BUS SERVICES LTD,Trapeze ITS Switzerland GmbH,1st Outgoing CHAPS,1006/2000156369,15-Jan-24,"(17,788.24)",,,,
RAIL FOR LONDON LIMITED,Thames Water Utilities Ltd,1st Outgoing CHAPS,1020/2000073545,09-Jan-24,"(18,000.00)",,,,
LONDON UNDERGROUND LTD,EDF Energy,Electricity,1005/1700018575,18-Jan-24,"(18,157.94)",,,,
LONDON UNDERGROUND LTD,Childcare Vouchers Ltd,1st Outgoing CHAPS,1005/2000788124,13-Jan-24,"(19,040.00)",,,,
RFL (IINFRASTRUCTURE) LTD,SPERRY RAIL SERVICE,Franchise/Concession Fixed Fee,1025/5110344998,08-Jan-24,"(19,721.00)",,,,
LONDON UNDERGROUND LTD,LONDON PENSIONS FUND AUTHORITY,1st Outgoing CHAPS,1005/2000789542,27-Jan-24,"(20,011.79)",,,,
LONDON UNDERGROUND LTD,HEGENSCHEIDT-MFD GMBH,1st Outgoing CHAPS,1005/2000788777,15-Jan-24,"(20,728.80)",,,,
LONDON BUS SERVICES LTD,Trapeze ITS Switzerland GmbH,1st Outgoing CHAPS,1006/2000156483,22-Jan-24,"(20,862.21)",,,,
LONDON UNDERGROUND LTD,LTG Rail Denmark ApS,1st Outgoing CHAPS,1005/2000790114,01-Feb-24,"(21,964.19)",,,,
SURFACE TRANSPORT CORP,Turnamms Assessors,Fleet stock issues,1002/1700003505,19-Jan-24,"(23,888.39)",,,,
LONDON BUS SERVICES LTD,Trapeze ITS Switzerland GmbH,1st Outgoing CHAPS,1006/2000156546,26-Jan-24,"(23,955.32)",,,,
VICTORIA COACH STATN LTD,Flix SE,1st Outgoing CHAPS,1008/2000062240,29-Jan-24,"(24,806.31)",,,,
VICTORIA COACH STATN LTD,Flix SE,VCS Repayments & Commission,1008/1700000423,26-Jan-24,"(24,806.31)",,,,
RAIL FOR LONDON LIMITED,Ove Arup & Partners Ltd,Professional Engineering Services,1020/5110381621,17-Jan-24,"(25,507.81)",,,,
DOCKLANDS LIGHT RAILWAY,EDF Energy,Electricity,1012/1700000576,19-Jan-24,"(27,219.57)",,,,
LONDON UNDERGROUND LTD,Childcare Vouchers Ltd,1st Outgoing CHAPS,1005/2000789354,27-Jan-24,"(28,748.58)",,,,
LUL NOMINEE SSL LIMITED,KONI B.V. HOLLAND,1st Outgoing CHAPS,1031/2000112111,19-Jan-24,"(28,948.48)",,,,
TFL CORPORATE,AMAZON,1st Outgoing CHAPS,1001/2000329611,01-Feb-24,"(29,318.32)",,,,
LONDON BUS SERVICES LTD,T-Kartor Content Management AB,1st Outgoing CHAPS,1006/2000156482,22-Jan-24,"(31,500.00)",,,,
LONDON UNDERGROUND LTD,College of Policing Ltd,1st Outgoing CHAPS,1005/2000790113,01-Feb-24,"(35,439.40)",,,,
TFL CORPORATE,MediaEdge:CIA,Advertising,1001/5110394133,31-Jan-24,"(35,948.29)",,,,
PUBLIC CARRIAGE OFFICE,PeopleCert International Limited,1st Outgoing CHAPS,1003/2000144841,30-Jan-24,"(36,550.00)",,,,
LONDON BUS SERVICES LTD,Nel Hydrogen A/S,1st Outgoing CHAPS,1006/2000156332,11-Jan-24,"(37,483.12)",,,,
LUL NOMINEE SSL LIMITED,KONI B.V. HOLLAND,1st Outgoing CHAPS,1031/2000112212,01-Feb-24,"(38,297.60)",,,,
VICTORIA COACH STATN LTD,Flix SE,1st Outgoing CHAPS,1008/2000062249,30-Jan-24,"(38,798.32)",,,,
LONDON BUS SERVICES LTD,Trapeze ITS Switzerland GmbH,1st Outgoing CHAPS,1006/2000156434,17-Jan-24,"(38,925.35)",,,,
LONDON UNDERGROUND LTD,HEGENSCHEIDT-MFD GMBH,1st Outgoing CHAPS,1005/2000788125,08-Jan-24,"(43,302.00)",,,,
LONDON BUS SERVICES LTD,Trapeze ITS Switzerland GmbH,1st Outgoing CHAPS,1006/2000156683,02-Feb-24,"(47,869.99)",,,,
LONDON UNDERGROUND LTD,LONDON PENSIONS FUND AUTHORITY,1st Outgoing CHAPS,1005/2000789609,31-Jan-24,"(55,491.04)",,,,
LONDON UNDERGROUND LTD,SCHWIHAG GMBH,1st Outgoing CHAPS,1005/2000789262,19-Jan-24,"(55,725.48)",,,,
PUBLIC CARRIAGE OFFICE,PeopleCert International Limited,1st Outgoing CHAPS,1003/2000144817,22-Jan-24,"(57,350.00)",,,,
LONDON UNDERGROUND LTD,PRINCIPAL CIVIL SERVICE PENSION SCH,1st Outgoing CHAPS,1005/2000789543,31-Jan-24,"(58,405.68)",,,,
LUL NOMINEE SSL LIMITED,BONATRANS GROUP a.s.,1st Outgoing CHAPS,1031/2000112017,08-Jan-24,"(58,608.00)",,,,
PUBLIC CARRIAGE OFFICE,PeopleCert International Limited,1st Outgoing CHAPS,1003/2000144834,29-Jan-24,"(62,187.50)",,,,
LONDON UNDERGROUND LTD,MitsubishiElectricEurope BV Germany,1st Outgoing CHAPS,1005/2000789264,19-Jan-24,"(64,306.20)",,,,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Contracted Services - Roads,1002/5110384905,17-Jan-24,"(87,040.90)",,,,
LONDON UNDERGROUND LTD,SCHWIHAG GMBH,1st Outgoing CHAPS,1005/2000788778,15-Jan-24,"(99,489.60)",,,,
RAIL FOR LONDON LIMITED,London Rail Leasing Limited,1st Outgoing CHAPS,1020/2000073582,11-Jan-24,"(128,168.80)",,,,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005/5110384953,22-Jan-24,"(135,534.88)",,,,
TRANSPORT TRADING LTD,AUSTRIA CARD GmbH,1st Outgoing CHAPS,1004/2003914939,10-Jan-24,"(157,899.00)",,,,
LONDON UNDERGROUND LTD,BRITISH GAS BUSINESS ,Water,1005/1700018578,09-Jan-24,"(188,374.54)",,,,
LONDON UNDERGROUND LTD,HEGENSCHEIDT-MFD GMBH,1st Outgoing CHAPS,1005/2000789261,19-Jan-24,"(213,153.04)",,,,
TRANSPORT TRADING LTD,exceet Card Austria GmbH,1st Outgoing CHAPS,1004/2003917792,19-Jan-24,"(214,500.00)",,,,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005/5110373026,16-Jan-24,"(246,580.37)",,,,
SURFACE TRANSPORT CORP,Road Management Services A13 Plc,1st Outgoing CHAPS,1002/2000270693,19-Jan-24,"(257,404.67)",,,,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005/5110376600,16-Jan-24,"(300,187.90)",,,,
DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,1st Outgoing CHAPS,1012/2000118567,02-Feb-24,"(441,799.25)",,,,
