Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  12,,,,,,
Start Date:  04 February 2024,,,,,,
End Date: 02 March 2024,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,Ground Transportation Systems UKLtd,Computer Hardware,1005/5110388523,06/02/2024,£305,
RFL (IINFRASTRUCTURE) LTD,RS Components Ltd,Plant & Equipment Purchases,1025/5110391802,14/02/2024,£304,
TRANSPORT TRADING LTD,Senator International Ltd,Furniture & Equipment,1004/5110388055,06/02/2024,£304,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Repairs & Maintenance,1005/5110387769,06/02/2024,£304,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019714,21/02/2024,£303,
LONDON UNDERGROUND LTD,Zenith Vehicle Contracts Limited,Vehicle Operating Leases,1005/5110401814,28/02/2024,£303,
LONDON UNDERGROUND LTD,SELECTA U.K. LIMITED,Caterers Service Charges,1005/5110343276,06/02/2024,£302,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900064276,28/02/2024,£302,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019787,28/02/2024,£302,
TRANSPORT TRADING LTD,Circular Cruises Westminster,Gross Sales Clearance,1004/1901701345,27/02/2024,£302,
TFL CORPORATE,REDACTED,Professional & Academic Fees - Employees,1001/3000049440,16/02/2024,£302,
TFL CORPORATE,DeepStore Limited,Document Archive & Storage,1001/5110400186,06/02/2024,£302,
LONDON UNDERGROUND LTD,Solution Rail Limited,Connect PFI Service Costs,1005/5110400337,07/02/2024,£301,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012441762024,Fares Refund Control  (TTL Only),1004/1101244176,21/02/2024,£301,
RFL (IINFRASTRUCTURE) LTD,Amba Hydraulics ltd,Plant & Equipment Purchases,1025/5110398013,06/02/2024,£300,
LONDON UNDERGROUND LTD,ALPHA ELECTRONICS LTD,Electrical Equipment Maintenance,1005/5110412339,27/02/2024,£300,
SURFACE TRANSPORT CORP,Camden New Journal,Advertising,1002/5110404275,14/02/2024,£300,
TFL CORPORATE,City Sprint UK Ltd,Couriers,1001/1900209163,16/02/2024,£300,
LONDON UNDERGROUND LTD,DPJ Electrical Services Ltd,Traction Current,1005/5110408282,22/02/2024,£300,
LONDON TRANSPORT MUSEUM,Fair Shot Cafe,Caterers Service Charges,1011/5110411141,23/02/2024,£300,
LONDON UNDERGROUND LTD,L.B FOSTER RAIL TECHNOLOGIES(UK)LTD,Stock of Fleet,1005/5110407777,16/02/2024,£300,
SURFACE TRANSPORT CORP,PWR Media,Advertising,1002/5110391143,12/02/2024,£300,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209658,07/02/2024,£300,
LUL NOMINEE SSL LIMITED,GBM Services Limited,Office Cleaning,1031/5110393985,06/02/2024,£300,
RFL (IINFRASTRUCTURE) LTD,RS Components Ltd,Plant & Equipment Purchases,1025/5110398762,28/02/2024,£300,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005/5110397762,27/02/2024,£300,
RFL (IINFRASTRUCTURE) LTD,AGIITO LIMITED,Hotel Accommodation,1025/1900001883,12/02/2024,£299,
SURFACE TRANSPORT CORP,LTS Traffic Management LTD,General Fees & Charges,1002/1900078130,12/02/2024,£299,
RAIL FOR LONDON LIMITED,SCCS Survey Equipment Ltd,Civil Engineering Construction Works,1020/5110399883,06/02/2024,£299,
RAIL FOR LONDON LIMITED,RS Components Ltd,Stock Of Track,1020/5110411247,23/02/2024,£299,
TFL CORPORATE,RS Components Ltd,Plant & Equipment Purchases,1001/5110391068,13/02/2024,£299,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019712,21/02/2024,£298,
RAIL FOR LONDON LIMITED,Computacenter Plc,Computer Consumables,1020/5110398574,28/02/2024,£298,
RFL (IINFRASTRUCTURE) LTD,YY Security Installations Ltd,Building Maintenance & Repairs,1025/5110395174,07/02/2024,£298,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406534,15/02/2024,£298,
LONDON UNDERGROUND LTD,RS Components Ltd,Fire and Safety Equipment,1005/5110393673,19/02/2024,£298,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Plant & Equipment Purchases,1005/5110401676,13/02/2024,£297,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110392097,12/02/2024,£297,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012420122024,Fares Refund Control  (TTL Only),1004/1101242012,13/02/2024,£297,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005/5110396466,21/02/2024,£297,
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,Equipment Repairs & Maintenance,1033/5110402103,12/02/2024,£297,
LUL NOMINEE BCV LIMITED,RS Components Ltd,Fleet,1033/5110390048,12/02/2024,£297,
LONDON UNDERGROUND LTD,Seaward Electronic Limited,Stock of Fleet,1005/5110328846,28/02/2024,£297,
LONDON UNDERGROUND LTD,RS Components Ltd,Building Maintenance & Repairs,1005/5110388583,07/02/2024,£296,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110399265,28/02/2024,£296,
TFL CORPORATE,MediaEdge:CIA,Advertising,1001/5110399148,15/02/2024,£296,
RAIL FOR LONDON LIMITED,RS Components Ltd,Vehicle Repairs & Maintenance,1020/5110398759,28/02/2024,£296,
RFL (IINFRASTRUCTURE) LTD,MORSON INTERNATIONAL,Computer Hardware,1025/5110411150,23/02/2024,£295,
TRANSPORT TRADING LTD,Quay Office Furnishers Ltd,Furniture & Equipment,1004/5110404716,19/02/2024,£295,
SURFACE TRANSPORT CORP,Quadient UK Ltd,Stationery,1002/5110393456,09/02/2024,£295,
LONDON UNDERGROUND LTD,RS Components Ltd,Electrical Equipment Maintenance,1005/5110398746,28/02/2024,£295,
LONDON UNDERGROUND LTD,GRINSTY RAIL LTD,Fleet,1005/5110397978,05/02/2024,£294,
LONDON UNDERGROUND LTD,Computacenter Plc,Track General Maintenance,1005/5110414637,01/03/2024,£294,
LONDON UNDERGROUND LTD,NEEDS LTD,Stock of Signals and Electricals,1005/5110388293,05/02/2024,£294,
RAIL FOR LONDON LIMITED,Wave Utilities,Water,1020/5110404851,14/02/2024,£293,
LONDON UNDERGROUND LTD,Quay Office Furnishers Ltd,Furniture & Equipment,1005/5110401675,13/02/2024,£293,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110390313,12/02/2024,£293,
LONDON UNDERGROUND LTD,CLOSE BROTHERS RAIL LTD,Building Maintenance & Repairs,1005/5110414213,01/03/2024,£293,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005/5110393074,14/02/2024,£293,
RAIL FOR LONDON LIMITED,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1020/5110388135,06/02/2024,£292,
LONDON UNDERGROUND LTD,Generated Power Services Limited,Electrical Equipment Maintenance,1005/5110401894,12/02/2024,£292,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078168,21/02/2024,£292,
LONDON UNDERGROUND LTD,RS Components Ltd,Fleet,1005/5110392377,14/02/2024,£292,
VICTORIA COACH STATN LTD,Roblett Electrical,Building Maintenance & Repairs,1008/5110400403,06/02/2024,£291,
LONDON UNDERGROUND LTD,RS Components Ltd,Stock of Fleet,1005/5110411709,26/02/2024,£291,
LUL NOMINEE BCV LIMITED,BANNER GROUP LIMITED,Telephony Fixed,1033/5110406030,21/02/2024,£291,
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Caterers Service Charges,1005/5110405988,15/02/2024,£291,
VICTORIA COACH STATN LTD,Roblett Electrical,Building Maintenance & Repairs,1008/5110399281,06/02/2024,£291,
LUL NOMINEE SSL LIMITED,C B FROST & CO LTD,Stock of Fleet,1031/5110413925,28/02/2024,£291,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012410362024,Fares Refund Control  (TTL Only),1004/1101241036,08/02/2024,£290,
LONDON UNDERGROUND LTD,PORTAKABIN LTD,Building Maintenance & Repairs,1005/5110383427,14/02/2024,£290,
LONDON UNDERGROUND LTD,PORTAKABIN LTD,Building Maintenance & Repairs,1005/5110397467,27/02/2024,£290,
TFL CORPORATE,Corporate Document Services Ltd,Production Artwork And Design For Marketing,1001/5110407397,20/02/2024,£290,
LONDON UNDERGROUND LTD,Nemacom Ltd,Stock of Fleet,1005/5110397379,06/02/2024,£290,
VICTORIA COACH STATN LTD,Roblett Electrical,Building Maintenance & Repairs,1008/5110399282,06/02/2024,£290,
SURFACE TRANSPORT CORP,Sky High Plc,Manage IT Services,1002/5110396004,14/02/2024,£290,
LONDON UNDERGROUND LTD,Active Med Supplies Limited,Health & Safety General,1005/5110387530,06/02/2024,£290,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005/5110396883,21/02/2024,£290,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Office Cleaning,1005/5110387889,06/02/2024,£290,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Office Cleaning,1005/5110396464,21/02/2024,£290,
LUL NOMINEE SSL LIMITED,AB CONNECTORS LTD,Stock of Fleet,1031/5110389622,16/02/2024,£289,
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Caterers Service Charges,1005/5110405953,14/02/2024,£289,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019779,28/02/2024,£289,
LUL NOMINEE SSL LIMITED,PARKER HANNIFIN LTD,Stock of Fleet,1031/5110361469,12/02/2024,£289,
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Stationery,1005/5110404996,14/02/2024,£289,
LUL NOMINEE BCV LIMITED,Elmdale Welding & Eng Supplies Ltd,Vehicle Repairs & Maintenance,1033/5110399400,06/02/2024,£289,
LONDON UNDERGROUND LTD,RS Components Ltd,Fleet,1005/5110396401,21/02/2024,£289,
LONDON UNDERGROUND LTD,RS Components Ltd,Vehicle Repairs & Maintenance,1005/5110393655,19/02/2024,£288,
TFL CORPORATE,EVERSHEDS,Legal Fees,1001/5110413704,01/03/2024,£288,
LONDON UNDERGROUND LTD,H.E.S. SALES LTD,Plant & Equipment Purchases,1005/5110410981,23/02/2024,£288,
LONDON UNDERGROUND LTD,YY Security Installations Ltd,Civil Engineering Construction Works,1005/5110408989,20/02/2024,£288,
LONDON UNDERGROUND LTD,NTM-GB Limited,Vehicle Operating Leases,1005/5110403333,14/02/2024,£288,
LONDON UNDERGROUND LTD,CRL Contracts Ltd,Civil Engineering Construction Works,1005/5110398260,06/02/2024,£288,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005/5110393173,15/02/2024,£287,
LONDON UNDERGROUND LTD,PromeX Ltd,Stock of Fleet,1005/5110398428,14/02/2024,£287,
TRANSPORT TRADING LTD,DeepStore Limited,Document Archive & Storage,1004/5110400319,06/02/2024,£287,
LONDON UNDERGROUND LTD,SPEEDY HIRE DIRECT LTD,Plant & Equipment Purchases,1005/5110399766,28/02/2024,£286,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900063814,07/02/2024,£286,
LONDON UNDERGROUND LTD,WECS PRECISION LTD,Stock of Fleet,1005/5110394121,08/02/2024,£286,
LONDON UNDERGROUND LTD,WECS PRECISION LTD,Stock of Fleet,1005/5110410927,23/02/2024,£286,
LONDON UNDERGROUND LTD,COMECH METROLOGY,Signalling Systems,1005/5110399802,28/02/2024,£286,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900064280,28/02/2024,£286,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012402142024,Fares Refund Control  (TTL Only),1004/1101240214,06/02/2024,£286,
LONDON TRANSPORT MUSEUM,Artisan People,Management & Support Consultancy,1011/5110401802,08/02/2024,£286,
LONDON TRANSPORT MUSEUM,GBM SERVICES LTD,Agency Staff,1011/5110402669,09/02/2024,£286,
LONDON RIVER SERVICES LTD,Garic Ltd,Franchise/Concession Fixed Fee,1007/5110399929,28/02/2024,£285,
TFL CORPORATE,AGIITO LIMITED,Staff Travel (Business Fares),1001/1900212694,13/02/2024,£285,
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110387608,06/02/2024,£285,
LONDON UNDERGROUND LTD,NETWORK RAIL INFRASTRUCTURE,National Rail Fixed Track Access Charges,1005/5110398339,28/02/2024,£285,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110396630,21/02/2024,£285,
LONDON RIVER SERVICES LTD,County Building Services Ltd,Franchise/Concession Fixed Fee,1007/5110400178,07/02/2024,£285,
LONDON UNDERGROUND LTD,Secheron Hasler (UK) Ltd,Fleet,1005/5110411203,23/02/2024,£285,
LONDON UNDERGROUND LTD,Secheron Hasler (UK) Ltd,Fleet,1005/5110411066,23/02/2024,£285,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019593,07/02/2024,£285,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019656,14/02/2024,£285,
TFL CORPORATE,RS Components Ltd,Fleet,1001/5110389943,07/02/2024,£285,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278068,28/02/2024,£285,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019766,28/02/2024,£284,
VICTORIA COACH STATN LTD,Roblett Electrical,Building Maintenance & Repairs,1008/5110398847,06/02/2024,£284,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012424732024,Fares Refund Control  (TTL Only),1004/1101242473,14/02/2024,£284,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Repairs & Maintenance,1005/5110391225,13/02/2024,£284,
RFL (IINFRASTRUCTURE) LTD,HAYLEY GROUP PLC,Furniture & Equipment,1025/5110395690,01/03/2024,£284,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Repairs & Maintenance,1005/5110396443,21/02/2024,£284,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012460562024,Fares Refund Control  (TTL Only),1004/1101246056,28/02/2024,£284,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110398703,28/02/2024,£284,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1033/5110391716,14/02/2024,£284,
DOCKLANDS LIGHT RAILWAY,G4S Cash Solutions (UK) Ltd,Cash Handling & Processing,1012/5110368916,19/02/2024,£284,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012418212024,Fares Refund Control  (TTL Only),1004/1101241821,12/02/2024,£284,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019747,21/02/2024,£284,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Fleet,1005/5110387794,06/02/2024,£284,
SURFACE TRANSPORT CORP,MSI MEDIA LTD,Advertising,1002/5110391865,14/02/2024,£284,
SURFACE TRANSPORT CORP,MSI MEDIA LTD,Advertising,1002/5110406930,23/02/2024,£284,
SURFACE TRANSPORT CORP,MSI MEDIA LTD,Advertising,1002/5110391891,14/02/2024,£284,
LONDON UNDERGROUND LTD,SWA LTD,Stock of Signals and Electricals,1005/5110393483,14/02/2024,£284,
LONDON BUS SERVICES LTD,Mobile Fleetwash UK Ltd,Vehicle Repairs & Maintenance,1006/5110390875,13/02/2024,£283,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019774,28/02/2024,£283,
LONDON UNDERGROUND LTD,Zenith Vehicle Contracts Limited,Vehicle Operating Leases,1005/5110401780,28/02/2024,£282,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Repairs & Maintenance,1005/5110397088,26/02/2024,£282,
DIAL A RIDE,EDF Energy,Electricity,1010/1900014166,14/02/2024,£282,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012443532024,Fares Refund Control  (TTL Only),1004/1101244353,21/02/2024,£282,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110407604,16/02/2024,£282,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110407606,16/02/2024,£282,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406540,15/02/2024,£282,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406548,15/02/2024,£282,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406529,15/02/2024,£282,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406538,15/02/2024,£282,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406554,15/02/2024,£282,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110407603,16/02/2024,£282,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406551,15/02/2024,£282,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406553,15/02/2024,£282,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209220,07/02/2024,£282,
TRANSPORT TRADING LTD,Senator International Ltd,Furniture & Equipment,1004/5110393862,20/02/2024,£282,
LONDON UNDERGROUND LTD,Grinsty Rail Ltd - Electronics Divi,Fleet,1005/5110408670,29/02/2024,£281,
LONDON UNDERGROUND LTD,SELECTA U.K. LIMITED,Caterers Service Charges,1005/5110400261,06/02/2024,£281,
LONDON UNDERGROUND LTD,SELECTA U.K. LIMITED,Caterers Service Charges,1005/5110400281,06/02/2024,£281,
LONDON UNDERGROUND LTD,SELECTA U.K. LIMITED,Caterers Service Charges,1005/5110400283,06/02/2024,£281,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004/5110389714,06/02/2024,£281,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004/5110402991,14/02/2024,£281,
TFL CORPORATE,Computacenter Plc,Manage IT Services,1001/5110400633,06/02/2024,£280,
LONDON UNDERGROUND LTD,COFELY East London Energy Limited,Gas,1005/5110404813,16/02/2024,£280,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Fleet,1005/5110389410,27/02/2024,£280,
LONDON UNDERGROUND LTD,C E F,Plant & Equipment Purchases,1005/5110399276,14/02/2024,£280,
TFL CORPORATE,Civica UK Ltd,Medical Reports,1001/1900210418,06/02/2024,£280,
TFL CORPORATE,Civica UK Ltd,Medical Reports,1001/1900210415,06/02/2024,£280,
TFL CORPORATE,Civica UK Ltd - MBC PSG,Medical Reports,1001/1900212698,13/02/2024,£280,
TFL CORPORATE,Civica UK Ltd - MBC PSG,Medical Reports,1001/1900212720,20/02/2024,£280,
TFL CORPORATE,Civica UK Ltd - MBC PSG,Medical Reports,1001/1900215012,28/02/2024,£280,
LONDON RIVER SERVICES LTD,Garic Ltd,Water,1007/5110372863,26/02/2024,£280,
LONDON RIVER SERVICES LTD,Garic Ltd,Water,1007/5110385531,23/02/2024,£280,
LONDON RIVER SERVICES LTD,Garic Ltd,Franchise/Concession Fixed Fee,1007/5110399932,28/02/2024,£280,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012396812024,Fares Refund Control  (TTL Only),1004/1101239681,05/02/2024,£280,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012431642024,Fares Refund Control  (TTL Only),1004/1101243164,16/02/2024,£280,
TFL CORPORATE,Paulo Câmara Therapy,Management & Support Consultancy,1001/5110402157,08/02/2024,£280,
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,Plant & Equipment Purchases,1005/5110404352,16/02/2024,£280,
LONDON UNDERGROUND LTD,GRINSTY RAIL LTD,Fleet,1005/5110397972,05/02/2024,£280,
LONDON UNDERGROUND LTD,H.E.S. SALES LTD,Plant & Equipment Purchases,1005/5110402043,08/02/2024,£280,
TRANSPORT TRADING LTD,REDACTED,Miscellaneous External Income,1004/1901701192,23/02/2024,£280,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012442782024,Fares Refund Control  (TTL Only),1004/1101244278,21/02/2024,£280,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019627,07/02/2024,£279,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012417342024,Fares Refund Control  (TTL Only),1004/1101241734,12/02/2024,£279,
LONDON BUS SERVICES LTD,BWT UK Limited,Caterers Service Charges,1006/1900049931,28/02/2024,£279,
RAIL FOR LONDON LIMITED,Depot Rail Ltd,Plant & Equipment Purchases,1020/5110406804,19/02/2024,£279,
LT MUSEUM TRADING LTD,Ingram Publisher Services,Purchase of Books for Resale,1024/1900024366,20/02/2024,£278,
LONDON UNDERGROUND LTD,RS Components Ltd,Office Cleaning,1005/5110389940,07/02/2024,£278,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110391577,06/02/2024,£278,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110387752,06/02/2024,£278,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Maintenance Materials,1005/5110410816,28/02/2024,£278,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019628,07/02/2024,£278,
TFL CORPORATE,MediaEdge:CIA,Advertising,1001/5110399134,15/02/2024,£277,
LONDON UNDERGROUND LTD,SELECTA U.K. LIMITED,Caterers Service Charges,1005/5110400246,06/02/2024,£277,
LONDON UNDERGROUND LTD,SELECTA U.K. LIMITED,Caterers Service Charges,1005/5110400263,06/02/2024,£277,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406434,15/02/2024,£276,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406416,15/02/2024,£276,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406445,15/02/2024,£276,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110406441,15/02/2024,£276,
LONDON UNDERGROUND LTD,AVMI KINLY LTD,Computer Hardware,1005/5110396929,26/02/2024,£276,
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,Uniforms,1020/5110394238,20/02/2024,£276,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Stock of Fleet,1005/5110406379,27/02/2024,£276,
TFL CORPORATE,REDACTED,Professional & Academic Fees - Employees,1001/3000049221,09/02/2024,£276,
LONDON UNDERGROUND LTD,RS Components Ltd,Computer Hardware,1005/5110398744,28/02/2024,£275,
LONDON UNDERGROUND LTD,BRITISH MICA CO HOLDINGS LTD,Fleet,1005/5110396774,21/02/2024,£275,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Plant & Equipment Purchases,1005/5110400550,09/02/2024,£275,
TFL CORPORATE,Omni colour Presentations Ltd,Production Artwork And Design For Marketing,1001/5110403272,19/02/2024,£275,
LONDON UNDERGROUND LTD,print4uk ltd,Signalling Systems,1005/5110413777,28/02/2024,£275,
LONDON UNDERGROUND LTD,PTSG Access and Safety Ltd,Pumps & Drainage,1005/5110396183,21/02/2024,£275,
LONDON UNDERGROUND LTD,Secheron Hasler (UK) Ltd,Fleet,1005/5110411202,23/02/2024,£275,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900019666,14/02/2024,£275,
LONDON UNDERGROUND LTD,GT GetTaxi (UK) Ltd,PCO Outsourced Services,1005/5110396168,21/02/2024,£274,
